"mkm2d_gtv_wavelet.HHH_glcm_ClusterShade_229","sub"
0.20125638170264,1085983
0.0803418919525499,1125173
-3.90477172597781,1154608
0.0273570254165257,1181124
-0.120369467077104,1183075
-0.346125636110227,1232870
-0.0446590527210688,1279943
-0.0232553519182028,1329352
0.00962686705836503,1330263
0.0388816963665335,1364384
0.0928743082448577,1386095
0.168876671930927,1458656
-0.0136510838868286,1485662
-0.0311926769852357,1497807
0.0677895666084508,1501387
0.305549357802694,1518948
1.01959765267294,1526417
-2.44184917976516,1565177
0.0379891234171652,1606693
0.0508384947564184,1612262
0.17132664941264,1614566
0.0466755339998434,1644034
0.496572300364696,1668599
-3.51391034366146,1671370
1.83502580119608,1684230
0.0367270329118752,1692385
0.0734659908426104,1720713
0.0203860837234075,1738800
-0.138123274237569,1740845
0.531157258185226,1742294
0.407604054290269,1767700
0.0277290446956655,1768972
-0.352215666694052,1889409
0.0181089777754828,1915938
-0.0558191140859823,1916742
0.0479065902048717,1919296
0.0897991936589127,1926770
0.296224975839273,1938156
0.0988189037563912,1938561
0.0978455872620824,1966316
0.0478745852431801,1967281
0.0513398268340404,1973544
-0.66935710810102,1975401
0.0486405625467211,1976407
0.085391188665376,1978972
0.0696312590112564,1979045
0.0368260101877463,1979422
-0.17795096111495,1980052
0.0801396758341034,2001182
1.75833651657553,2002465
0.0433778601006115,2004451
0.214638736858085,2006164
-0.181552360549368,2007309
0.0280141723741813,2009915
0.0726378605704114,2010259
0.182277273140282,2010554
0.869004152195344,2026671
0.11733011408765,2033049
-0.225206634344824,2034136
0.0322017939719506,2040495
0.00883611758426412,2047354
-0.188880894078333,2051378
0.105658219878581,2055667
0.0414287897999377,2057358
-1.01231042640025,2059713
0.609115013120556,2069079
-0.0350005746481235,2070958
-0.238943890564615,2072215
0.114928566808152,2075832
-0.00796359436849738,2075846
-0.0342404394515579,2076301
-0.0787681389054073,2078198
-0.701700055133557,2078899
-0.0631915082743312,2085349
-1.87500020289802,2086044
-0.135391817675586,2091555
0.0748895443351091,2092954
-0.0916295718396125,2096627
-7.6412334122631,2100050
0.0589949242041295,2108003
0.0689842702565783,2109902
0.157664565485021,2110540
4.37182979019525,2116787
0.515995390434627,2119177
1.40455703429282,2131601
0.678583893258011,2132424
0.0694609545956394,2132982
0.10939880917385,2133204
2.83901082057402,2133380
-0.815081076040224,2134220
-0.392618243027378,2135748
4.00860667780183,2137799
0.00287373970713677,2138375
-0.0221017916611672,2138678
-0.173937749671003,2139733
-0.309900378091319,2141116
2.0981536255787,2144796
-0.0734115059864799,2145166
0.696936291838263,2145694
-0.269573882576404,2146138
0.381432018088231,2151024
0.0118276430318148,215131
1.96058237775022,2152442
0.0955057983018438,2157529
-0.0849915157056838,2158101
0.132439393383203,2158329
-0.010463544379684,2168082
0.104211859976814,2172217
0.225645129626623,2176530
0.357339012176859,2176784
0.0122827520222154,2181724
-0.959554491221345,2183291
0.0831072391628875,2183356
0.053358640114351,2185290
-1.14365532982722,2186951
-0.0377974380242164,2196212
0.0130377864597968,2199403
-1.42286879365873,2200416
0.0816087939768961,2200813
0.0540806464135153,2205389
0.0962576065321116,2212664
0.19080387848113,2217034
0.0418351120669951,2218615
0.230943412027564,2219842
-0.0105569820766345,2224150
0.0613944530191877,2228399
0.346104297222294,2228400
2.23646563407888,2234271
1.80479658378568,2234422
0.0459881028749315,2237571
-0.012578726341136,2244172
-0.386797364134719,2247869
0.122774006866066,2250648
-0.0748375987473043,2250836
-0.0498136184011028,2267382
1.28499556452427,2269346
-2.04435086456094,2271329
0.0167873004845982,2274521
0.0295474258228677,2276121
0.0593435173205126,2278618
0.055203039967225,2285214
-0.0402635441128552,2286108
0.0185211406625008,2293123
0.0152038372135493,2294852
0.04375617377205,2294873
0.0356475107064997,2296332
0.102824786575477,2305114
-0.112360246121376,2305115
0.788609906589739,2306459
0.157233133631474,2306893
0.232972415992877,2317120
0.0139474624220997,2319068
-0.0348791452051644,2321962
0.195714573439811,2331869
-0.0391537556961097,2336735
-0.163679030327797,2339674
-0.0227017303247492,2340155
-1.7692571426433,2340322
-0.200702815804394,2350037
-0.645400420801118,2352038
0.152415027450357,2359944
-0.00465392836905975,2381907
-0.0735728873502492,2393207
-0.0930402399999374,2395415
0.00967789252312089,2395943
-0.00975010211771132,2401405
0.065235804315724,2405144
-1.02455568542858,2414406
0.143066021409684,2419459
0.357085558374539,2425694
0.0333686676609736,2426863
-1.55902073840786,2430773
0.163008914472522,2439458
-0.578801208422255,2443354
-0.017661744948246,2445526
0.16483928698816,2448298
-0.13381651483545,2453577
-0.73251024871061,2474709
-0.0188980377506378,2480056
-0.461823579237953,2480330
0.0115018745315574,2487135
0.112475803978065,2488660
-0.588806070106431,2490180
0.0282451377919222,2493534
-1.61105894685259,2498991
-0.0127568523686183,2500377
0.588228964011239,2504802
0.10037042905545,2510402
-0.430192394870398,2520618
0.0345341131435032,2559453
0.11330445622671,277752
0.0343429064045022,308862
0.0648221347049413,58325
0.633665471119547,92173
0.0124445908616361,923666
0.407431972449905,965005
-0.175644568530078,983079
