"mkm7d_ptv4_wavelet.HHH_glcm_ClusterShade_232","sub"
0.444732239318935,1085983
0.444877754501706,1125173
0.324274871089484,1154608
-0.531156850776761,1181124
-0.334172139945482,1183075
0.215416551292956,1232870
0.336034300814061,1279943
-3.64963028832845,1329352
0.319554358137016,1330263
-2.076265484159,1364384
0.715673844068166,1386095
0.874357892657054,1458656
0.28059490007341,1485662
-0.37190738454913,1497807
0.406998540591685,1501387
0.478203347585478,1518948
0.331868392789873,1526417
-0.390286540345265,1565177
0.399936099753228,1606693
0.329083161785581,1612262
-0.0574372907066239,1614566
0.315278753412303,1644034
0.0343541024277051,1668599
1.04134370962795,1671370
-3.88350317460792,1684230
0.28463822319626,1692385
0.602217457536169,1720713
-0.0491117145460363,1738800
-0.389781235185986,1740845
-1.90046982188818,1742294
0.12167708149959,1767700
0.404208586128513,1768972
0.0610174573499822,1889409
0.354246477603811,1915938
-0.295316453445922,1916742
0.285389940122461,1919296
0.408404925304932,1926770
0.0394547990725024,1938156
0.190900457471448,1938561
0.0918445196928394,1966316
0.164470500832307,1967281
0.474951816899295,1973544
0.277197393970943,1975401
-0.201997520868039,1976407
-0.274412930700127,1978972
0.182342813770762,1979045
0.370080483223527,1979422
-1.27037330525301,1980052
0.392730174575518,2001182
4.74623307224523,2002465
0.374379971351912,2004451
0.859505900485477,2006164
-0.057249473723014,2007309
0.36411795194552,2009915
-0.120287912358823,2010259
0.274929012608608,2010554
-0.174061756569054,2026671
-2.77431017750505,2033049
0.179051524587159,2034136
0.222761781610317,2040495
-4.86456469359537,2047354
-0.197336133093637,2051378
0.14020126560387,2055667
0.345320840930517,2057358
-1.04432260805272,2059713
-1.65896752194792,2069079
-0.102641131006412,2070958
0.0315058065839367,2072215
0.359812043309718,2075832
0.119532943239277,2075846
-0.1836626900953,2076301
0.405954433928241,2078198
-3.52696667793489,2078899
0.265524988578808,2085349
0.00570752815009392,2086044
0.275574988416106,2091555
0.377161895362889,2092954
-0.324497027268549,2096627
0.463876347636916,2100050
0.325520971376388,2108003
0.232193463996626,2109902
0.283008578991642,2110540
1.25669167939521,2116787
0.113038129140836,2119177
-0.185168330827385,2131601
0.390660454137804,2132424
0.469127488730184,2132982
0.286919799890876,2133204
1.65396160914666,2133380
-0.808590792787497,2134220
-0.759917562438361,2135748
0.238925550706551,2137799
0.259055099331719,2138375
-0.585426114797819,2138678
-0.173124974881269,2139733
0.409796137341485,2141116
-1.74548300568664,2144796
0.173200585045165,2145166
-0.817489979392463,2145694
4.16371479666022,2146138
0.24446552304068,2151024
0.063162001949258,215131
-2.02004223573371,2152442
0.205629216600856,2157529
0.324072580628182,2158101
0.487039597820509,2158329
0.0181039109429509,2168082
0.344201397617455,2172217
0.0512024958187302,2176530
0.368005367154872,2176784
0.955163611210188,2181724
0.264538320400444,2183291
0.283697281065629,2183356
0.0540185529889513,2185290
-1.06762389809158,2186951
0.178023403547463,2196212
-0.358503252527874,2199403
-2.10433200265263,2200416
0.324411879634573,2200813
0.283986457821394,2205389
0.94166238473295,2212664
0.236371841545839,2217034
-0.283630579715435,2218615
0.183414338592724,2219842
-1.22235789407199,2224150
0.374599805894599,2228399
0.45780693051863,2228400
-2.8911869019581,2234271
-3.21772703830718,2234422
-0.32063294477337,2237571
0.168508254108391,2244172
1.1623706293834,2247869
0.350603589499454,2250648
0.168458294666438,2250836
0.204620857564431,2267382
-0.742701699609469,2269346
2.44374117034998,2271329
0.384221720992407,2274521
0.286112472728768,2276121
0.630741385142488,2278618
0.0212782482602821,2285214
0.150540065492127,2286108
0.304288209928727,2293123
0.438532823781995,2294852
0.393215951575927,2294873
0.380975451686188,2296332
-0.388921754425086,2305114
-0.18587198783854,2305115
0.348263334989526,2306459
0.106250733733725,2306893
0.190845399620258,2317120
0.331466186307442,2319068
0.320705870944383,2321962
-0.195046609801299,2331869
-0.0840483995878321,2336735
0.150152992020316,2339674
0.317570695159484,2340155
-0.350898292845754,2340322
1.33665496611168,2350037
-0.0569377700208971,2352038
-0.525318225869562,2359944
0.319519462487462,2381907
0.124548712606496,2393207
0.0445059716801887,2395415
0.305585506017501,2395943
0.0558626668508089,2401405
0.0934305002796314,2405144
0.303617817856329,2414406
0.360528847103564,2419459
0.105592141100287,2425694
0.314845766804927,2426863
-0.767715272537607,2430773
0.0467865139212616,2439458
0.0831729424207211,2443354
0.379967984496141,2445526
0.446154620529005,2448298
-0.192271421895363,2453577
-0.0227563219240842,2474709
0.364724199311027,2480056
-1.30474577889641,2480330
-0.000884707454865729,2487135
0.422030364978639,2488660
-0.193884574628121,2490180
0.316539704668653,2493534
-0.0814760293344197,2498991
0.395892436004212,2500377
-0.120815569165883,2504802
-0.231976994786319,2510402
-0.530832570800348,2520618
0.179372714159087,2559453
0.18763687170369,277752
0.392783023695515,308862
0.201306239477474,58325
-0.404422722829011,92173
0.420540738800426,923666
0.342976049279278,965005
0.140513582900387,983079
