"mkm9d_ptv_wavelet.HHH_glcm_Imc1_229","sub"
0.414352299548611,1085983
-0.159567528734891,1125173
0.512146473507988,1154608
0.0323266417238972,1181124
-0.565414972495604,1183075
0.60541300914093,1232870
-0.391195363789939,1279943
-0.446710960888734,1329352
0.30338747074353,1330263
-2.4808596453065,1364384
0.00961156005436609,1386095
-0.50035956970609,1458656
-0.131290993270754,1485662
0.629918474402872,1497807
-0.553839150862257,1501387
-0.272352774439457,1518948
0.592453087110514,1526417
-0.217712448781557,1565177
0.471385429960422,1606693
0.29491429850339,1612262
-1.2134328361109,1614566
1.33108087965212,1644034
-0.406401780194208,1668599
0.252800216129678,1671370
0.961793775929247,1684230
1.62295023193974,1692385
-0.793290672758987,1720713
-1.22678464577922,1738800
0.457593288562087,1740845
-0.433587715941659,1742294
-0.674628686087052,1767700
-0.0938446723836856,1768972
0.0748747477623155,1889409
-0.725029412503009,1915938
0.563935611433517,1916742
1.26099887924208,1919296
0.199958556122574,1926770
-0.405096927996694,1938156
0.857982774081647,1938561
0.482381535635383,1966316
-0.0362382110275999,1967281
-0.148955406619843,1973544
0.359249190178717,1975401
0.499891911563188,1976407
0.415991994735182,1978972
0.751243659015213,1979045
1.55975756408164,1979422
-1.17486490811613,1980052
0.218088442828049,2001182
-1.79207804951094,2002465
1.60103149856169,2004451
-1.05538213013073,2006164
0.0664506053098282,2007309
1.33406800355025,2009915
0.324020405865332,2010259
0.772536410452086,2010554
-0.301208033205922,2026671
0.725509029649899,2033049
1.20226836054428,2034136
0.932252266787736,2040495
-1.96760065192603,2047354
0.0855578574956165,2051378
0.460585373502204,2055667
0.211709905165387,2057358
0.530036416662167,2059713
-1.50591315698656,2069079
0.256633599860531,2070958
0.934285113161586,2072215
-0.339784101918033,2075832
0.429617576392764,2075846
-0.284084621264444,2076301
0.280679944561606,2078198
0.149769492096379,2078899
-0.47884218623545,2085349
-0.135176965343733,2086044
0.935458221925374,2091555
1.19648538683515,2092954
-0.87955703092473,2096627
-0.614440137947578,2100050
-0.476090117023739,2108003
-0.0267929439767969,2109902
1.02371870417319,2110540
-1.70722736322547,2116787
0.533013049435998,2119177
-0.897744882491183,2131601
-1.72993204455545,2132424
-0.0149634771250268,2132982
0.570574446015091,2133204
-0.301554445242107,2133380
-0.846862630939378,2134220
-0.533597311230914,2135748
-0.458187310999681,2137799
-0.719733854812044,2138375
-1.26844830090559,2138678
-1.13043282970638,2139733
0.609048455737985,2141116
-2.60121567899984,2144796
-0.982089392409626,2145166
-0.979442718045833,2145694
-0.658794505245654,2146138
-1.03059344529024,2151024
0.902831420726801,215131
-3.06007413432908,2152442
1.17174892359751,2157529
0.0786346679593691,2158101
1.04848937619628,2158329
0.484344626134071,2168082
1.45383513661712,2172217
0.973387810796449,2176530
0.994823598786432,2176784
-2.39839206579246,2181724
0.511558639002979,2183291
-0.0721473780885147,2183356
-0.260521700639776,2185290
-1.8603974254116,2186951
1.67653454462409,2196212
-3.30837033543973,2199403
-3.64966117798097,2200416
1.16898355393798,2200813
-0.477095193844758,2205389
0.901908604513257,2212664
0.694685065895262,2217034
-0.518395435587292,2218615
1.68132346551705,2219842
-0.118520791091785,2224150
-0.310029294904213,2228399
-0.685241121201599,2228400
-0.100279773142217,2234271
0.560204622680287,2234422
0.44993754204729,2237571
0.353450713483111,2244172
-0.844626910719723,2247869
-1.38071808142072,2250648
0.226176057890159,2250836
-1.32425662463278,2267382
-2.56205783719329,2269346
-0.345265321498365,2271329
1.22009666681112,2274521
-0.278314829829319,2276121
0.799974526892026,2278618
0.540332678582275,2285214
0.906590052835503,2286108
-0.109599744657468,2293123
0.582551689406329,2294852
0.655048212239924,2294873
0.867289575878933,2296332
0.597055461201635,2305114
0.711162057440359,2305115
1.39300491723003,2306459
0.707535681763901,2306893
-0.197181858955561,2317120
1.11691343885993,2319068
0.143014945908034,2321962
0.478321403925434,2331869
1.09848490284463,2336735
0.660154804465664,2339674
0.867232866102613,2340155
-1.18119386907044,2340322
-0.098256285679555,2350037
1.16539304241447,2352038
-0.017512922232608,2359944
-1.48463154292129,2381907
-0.317311540654325,2393207
0.376460860799689,2395415
-0.927196695954507,2395943
0.285408580472785,2401405
1.23724780422357,2405144
-0.145739436539891,2414406
0.630166444959621,2419459
-0.463864345976068,2425694
0.909892180239192,2426863
-0.588492632377823,2430773
-0.433789390959697,2439458
0.952330603128435,2443354
0.0939739923725066,2445526
0.644371972328751,2448298
0.841474530945191,2453577
0.301402945783153,2474709
0.454072061077927,2480056
-1.35634547761082,2480330
-0.0126674518656148,2487135
0.16643448185917,2488660
-1.17197156798829,2490180
1.3589432922767,2493534
0.916349659574588,2498991
0.119975147894905,2500377
0.841595496343398,2504802
-0.618512048378538,2510402
0.374483570185381,2520618
0.133336209574671,2559453
-3.42967835463715,277752
1.77619269640652,308862
0.213211599853358,58325
-0.206870666379913,92173
1.15607200605709,923666
0.594764417755,965005
-0.0385571096493328,983079
