"mkm5d_ptv4_lbp.3D.m2_firstorder_Maximum_247","mkm5d_ptv4_wavelet.HHH_firstorder_Median_239","sub"
-0.539581478798855,0.0253849214149179,1085983
-0.442443161809794,-1.07654905641587,1125173
1.76502896440224,0.849507617652508,1154608
-0.539581478798855,-0.131707066335692,1181124
-0.539581478798855,0.592823686512323,1183075
-0.539581478798855,-0.653417335327225,1232870
-0.306544218465923,-0.456794243727932,1279943
-0.539581478798855,-0.347814571612785,1329352
-0.539581478798855,0.360642236514628,1330263
-0.539581478798855,0.138860238307623,1364384
-0.539581478798855,1.23448200377851,1386095
-0.306544218465923,0.301164336235285,1458656
-0.539581478798855,-0.159688836582879,1485662
1.10630973284894,0.176496747745734,1497807
-0.277406513675522,0.70688912571721,1501387
-0.442443161809794,-0.117117128168747,1518948
-0.539581478798855,-0.263838806074479,1526417
2.84431625898951,0.588504356778513,1565177
-0.442443161809794,-0.22839746701315,1606693
-0.442443161809794,-0.489995223581725,1612262
-0.539581478798855,-1.2542387637954,1614566
-0.539581478798855,-0.591828471097021,1644034
-0.151674940481477,-0.492318183690476,1668599
-0.442443161809794,0.371109019997624,1671370
-0.539581478798855,-1.19072815339048,1684230
-0.539581478798855,0.110425325436736,1692385
4.596594260354,0.915775382253524,1720713
-0.539581478798855,-0.0388064565511433,1738800
1.02070284944883,0.274915880424814,1740845
-0.539581478798855,-1.41305974277298,1742294
-0.442443161809794,-0.206162262703324,1767700
2.92481293630175,-0.122261229322759,1768972
1.69175798355648,-0.567952746661147,1889409
-0.539581478798855,-0.136266756497176,1915938
-0.442443161809794,-0.384623315996088,1916742
-0.539581478798855,-0.0713740903573453,1919296
-0.539581478798855,0.261654781538499,1926770
1.12171710204924,0.235148304528602,1938156
-0.539581478798855,0.0442566183651607,1938561
-0.539581478798855,0.846141233727828,1966316
-0.539581478798855,0.178389326888318,1967281
-0.539581478798855,0.164373932426653,1973544
-0.442443161809794,-0.08281311939436,1975401
-0.442443161809794,-0.11394548101138,1976407
-0.539581478798855,-0.426272683915774,1978972
-0.539581478798855,-0.061577847577601,1979045
-0.539581478798855,-0.81034215618006,1979422
-0.0160179435913675,0.362222306963119,1980052
-0.442443161809794,-0.346755594276278,2001182
-0.442443161809794,-2.12663332468599,2002465
0.08325463771719,0.118239949349646,2004451
-0.539581478798855,1.16383844849156,2006164
-0.539581478798855,-0.292530335310674,2007309
-0.539581478798855,-0.222422021822177,2009915
-0.539581478798855,1.83286380400939,2010259
1.35424303731849,0.104131902733144,2010554
-0.539581478798855,1.19501827343267,2026671
-0.442443161809794,-0.147533856416003,2033049
-0.539581478798855,0.206810459005489,2034136
-0.539581478798855,1.19048159579195,2040495
-0.539581478798855,-2.17622330003526,2047354
-0.306544218465923,0.253254676283258,2051378
-0.539581478798855,-0.26712785722588,2055667
2.8624558534342,-0.122058732519372,2057358
1.13212517692133,-0.0361366027608731,2059713
-0.539581478798855,2.86521137258812,2069079
0.141569461702425,0.463177700397662,2070958
-0.442443161809794,-0.144480085711764,2072215
-0.389340232194248,-0.267798063444818,2075832
-0.369702620796582,-0.167051622360912,2075846
-0.539581478798855,-0.628286291262827,2076301
2.36913020036933,-0.125782914314192,2078198
-0.306544218465923,-1.45543649700499,2078899
-0.442443161809794,1.13671585137622,2085349
-0.539581478798855,0.190772738936038,2086044
0.538487653695524,0.146649709000158,2091555
0.128386336206555,-0.143119135937039,2092954
-0.539581478798855,-0.258412968783215,2096627
-0.442443161809794,0.0919724697438446,2100050
-0.442443161809794,-0.604377954606388,2108003
-0.442443161809794,-0.279371956557032,2109902
-0.539581478798855,0.0931835956324496,2110540
-0.442443161809794,-0.0249693756769996,2116787
-0.539581478798855,-0.415293069083337,2119177
-0.539581478798855,0.283174833299762,2131601
-0.442443161809794,0.0368528749829416,2132424
-0.306544218465923,-0.116469566537832,2132982
-0.442443161809794,0.405926930471255,2133204
-0.442443161809794,-2.24202907490249,2133380
1.94970891067881,-0.55313872072838,2134220
1.21609912896167,-0.81595707745374,2135748
-0.539581478798855,-1.21518337189947,2137799
-0.539581478798855,-0.159629816825764,2138375
-0.442443161809794,-0.463741884300277,2138678
-0.539581478798855,-1.35135956216324,2139733
-0.539581478798855,-3.97172372237825,2141116
-0.539581478798855,7.27876052093442,2144796
-0.442443161809794,-0.249347607676876,2145166
-0.442443161809794,-1.32630307465232,2145694
-0.306544218465923,-0.603304761686558,2146138
-0.442443161809794,-0.102309908991759,2151024
-0.306544218465923,0.365206040833168,215131
-0.539581478798855,-0.00936964609184657,2152442
-0.539581478798855,0.843313101960415,2157529
-0.539581478798855,-1.68823249503186,2158101
-0.322211999982125,-0.0997836827657012,2158329
-0.539581478798855,-0.806947140398146,2168082
-0.539581478798855,-0.136915957101227,2172217
-0.539581478798855,1.39686778277552,2176530
0.0122724231630548,0.194742933943428,2176784
-0.539581478798855,-0.61277364466869,2181724
-0.539581478798855,-0.654063458675592,2183291
0.227093424562339,-0.539816595179069,2183356
-0.0778648842675309,1.32419377391198,2185290
-0.539581478798855,-0.0283234673031589,2186951
1.36806393779165,1.99812220118751,2196212
-0.442443161809794,-0.112355844311523,2199403
-0.539581478798855,-0.699408828086686,2200416
-0.539581478798855,-0.69891720304272,2200813
-0.539581478798855,-0.838977090670414,2205389
-0.442443161809794,0.19227323556635,2212664
-0.442443161809794,-0.00503210368716657,2217034
-0.539581478798855,0.652032092780288,2218615
1.05189214617337,0.0147555200208114,2219842
0.621547219773319,0.516856411995025,2224150
-0.539581478798855,0.124126940163917,2228399
-0.539581478798855,-0.679475034733713,2228400
-0.306544218465923,-1.49618070019973,2234271
-0.539581478798855,1.03838194530022,2234422
-0.306544218465923,-0.084751890820637,2237571
-0.539581478798855,-0.455648701851094,2244172
-0.539581478798855,0.344535579228167,2247869
-0.539581478798855,0.0750089890778416,2250648
-0.442443161809794,0.231690205005163,2250836
2.24306602599252,-0.165332239195852,2267382
-0.0211632795683698,0.512115029954454,2269346
-0.442443161809794,-1.67619667908272,2271329
0.961858604844274,-0.110270936688683,2274521
0.380545212552011,-0.257221100828959,2276121
-0.186893130375897,0.576208378930339,2278618
-0.442443161809794,-0.17248525313668,2285214
2.50619875997487,-0.0482385128103605,2286108
-0.539581478798855,-0.257710693880721,2293123
0.548382935474051,0.732332812269426,2294852
-0.306544218465923,0.688893735857769,2294873
-0.442443161809794,-0.195960700194601,2296332
-0.539581478798855,-0.195896479206411,2305114
-0.442443161809794,0.875238157951973,2305115
-0.539581478798855,-0.455962314343422,2306459
0.650178962556774,-0.219156250778994,2306893
-0.286626963760331,-0.461845793072401,2317120
4.78546500002363,-0.129424478483579,2319068
-0.442443161809794,-0.915930291150153,2321962
