"mkm8d_ctvper_wavelet.LHH_glcm_ClusterShade_241","sub"
-0.17076320905489,1085983
-0.132489455447982,1125173
-0.1001411879896,1154608
-0.0456731708553862,1181124
-0.146798165027367,1183075
-0.195265046103014,1232870
0.0928118216357142,1279943
-0.0748317570355276,1329352
-0.0896211075999812,1330263
-0.375194963769709,1364384
-0.271073430055162,1386095
-0.0878254543357801,1458656
-0.203021391332292,1485662
-0.0727230624607714,1497807
-0.1169625449056,1501387
0.0589876910188812,1518948
-0.186206011625028,1526417
-0.344048554780297,1565177
0.26206012701786,1606693
-0.184148661606584,1612262
1.49766047927901,1614566
-0.21626216076277,1644034
-0.202165255404514,1668599
-0.102975596814956,1671370
0.217416841967855,1684230
-0.196768554561625,1692385
-0.175681856466395,1720713
-0.154116493707717,1738800
-0.151231711732102,1740845
-0.105507969967608,1742294
-0.148054402297448,1767700
0.4632629601569,1768972
0.736868490017308,1889409
-0.145693125523003,1915938
-0.0819459063553834,1916742
-0.0459661391855018,1919296
0.319436493673323,1926770
0.348469674502898,1938156
-0.180296061877382,1938561
-0.244853583732112,1966316
-0.137117699068015,1967281
1.87006504247133,1973544
-0.26698784669463,1975401
-0.237468683133921,1976407
-0.24021198133124,1978972
-0.234860928887318,1979045
-0.180573655664224,1979422
0.181119147456566,1980052
0.763930262976356,2001182
-0.200656069981548,2002465
-0.301096970373771,2004451
-0.144803598354034,2006164
-0.253377530323216,2007309
-0.183275569029511,2009915
-0.0909859509517777,2010259
0.316113576559695,2010554
-0.0785721790461288,2026671
-0.223082770803229,2033049
0.0405168474311627,2034136
-0.16960396013249,2040495
11.8452187490428,2047354
-0.186635850161172,2051378
-0.139170793370617,2055667
-0.150112686641295,2057358
-0.203257582625097,2059713
-0.213063163131607,2069079
1.24854688086228,2070958
-0.112372421811293,2072215
-0.189524015172519,2075832
-0.145418209314937,2075846
-0.14621044601519,2076301
0.526462949014915,2078198
0.0272945661020643,2078899
-0.0286069390151631,2085349
-0.413560896019093,2086044
-0.169870681019152,2091555
-0.142356988225109,2092954
-0.0504909083865436,2096627
-0.446133583187487,2100050
-0.168282713365627,2108003
-0.145075121030236,2109902
-0.0798295608870351,2110540
-0.240644611086176,2116787
0.188636098636696,2119177
0.448617265819918,2131601
-0.0858152969635878,2132424
-0.167130077211512,2132982
-0.0473455998818577,2133204
0.525041229501653,2133380
-0.305606600841821,2134220
-0.0637123711486325,2135748
-0.253427346169882,2137799
0.0501754680122685,2138375
-0.221893086201194,2138678
-0.100147172658821,2139733
0.153141203535545,2141116
-0.237740281949776,2144796
-0.111694557108312,2145166
-0.23830319611156,2145694
-0.162280754620489,2146138
-0.170638709288084,2151024
-0.177076474195098,215131
-0.0175776025689707,2152442
-0.0493375389259403,2157529
-0.224650525353495,2158101
3.27736010688263,2158329
-0.19662732453282,2168082
0.0876299986991702,2172217
0.206917597348851,2176530
-3.88951180930495,2176784
-0.0944750216706445,2181724
0.0432463354788451,2183291
-0.111128038803676,2183356
-0.174482005312767,2185290
-0.165223792173953,2186951
-0.0163463652302054,2196212
0.544119032014751,2199403
-0.277351777839381,2200416
-0.180573175233441,2200813
0.599031307944972,2205389
-0.0614218368368881,2212664
-0.141617486081734,2217034
0.316422314183621,2218615
-1.02515962881449,2219842
-0.348652207723984,2224150
-0.162631433308855,2228399
-0.0535564348230015,2228400
-0.173422110191262,2234271
-0.00365440007323277,2234422
-2.23219159105573,2237571
0.165854208427126,2244172
-0.150991350083405,2247869
-0.156861306742998,2250648
-0.225241307955243,2250836
-0.179201536607865,2267382
0.0604266825172958,2269346
0.300870062854456,2271329
0.075764407128013,2274521
0.142727288761137,2276121
-0.21117384651948,2278618
-0.257320719739697,2285214
-0.17370173064948,2286108
-0.136500722005751,2293123
-0.274991656887399,2294852
-0.0386912472786477,2294873
-0.10596129351401,2296332
-0.131046632878668,2305114
-0.0926763899307648,2305115
-0.187715662376629,2306459
-0.0920040478382928,2306893
0.192431493454718,2317120
-0.207692376749355,2319068
-0.104631089223921,2321962
-0.164844820005733,2331869
-0.128074301339517,2336735
0.00227738367829648,2339674
-0.115914420903648,2340155
-0.226271467259215,2340322
-0.18274158438888,2350037
-0.177676085070581,2352038
-0.499476920842537,2359944
-0.019151491183978,2381907
-0.230770200782656,2393207
-0.0841164826052189,2395415
-0.0946253463789792,2395943
-0.124306634279135,2401405
-0.145159707201512,2405144
0.47891104827751,2414406
-0.0771299024773299,2419459
-0.182772036079823,2425694
-0.168957861667033,2426863
0.204714754190236,2430773
-0.150398626717007,2439458
-0.235856342005867,2443354
-0.14487963829215,2445526
-0.146968895329072,2448298
-0.229217681303371,2453577
-0.217651204853709,2474709
-0.0810825751634304,2480056
0.0877498789715521,2480330
-0.215072549278703,2487135
-0.139194034796502,2488660
-0.163496215477886,2490180
-0.166515696486674,2493534
-0.193861892155599,2498991
-0.193927587449148,2500377
-0.0935814541666931,2504802
0.0834433262653604,2510402
-0.15148889113311,2520618
-0.165868412319675,2559453
-0.337107557081328,277752
-0.592885145471556,308862
2.62102867761485,58325
0.150154712938174,92173
0.510100852994142,923666
-0.119338953145794,965005
-0.0422476184201075,983079
