"mkm6d_ptv6_wavelet.HHH_firstorder_Median_239","sub"
0.124632308821586,1085983
-0.898182976917784,1125173
2.44294852075894,1154608
-0.0884099835173362,1181124
-0.0656988792120933,1183075
-0.512689438118163,1232870
-0.127842888074369,1279943
-0.414375112512273,1329352
0.545367189551666,1330263
0.751097440385228,1364384
-0.999727106372279,1386095
-0.528610609651124,1458656
-0.19471496517409,1485662
0.935903676510703,1497807
-0.277080703466232,1501387
-0.219600978670561,1518948
0.140814991228075,1526417
-0.604754876271022,1565177
-0.0796046062078427,1606693
-0.127856228223022,1612262
-0.93333793758149,1614566
-0.178638691164999,1644034
-0.402717479541014,1668599
-0.00255535675316455,1671370
0.230976981224807,1684230
0.375324761390607,1692385
0.425861640480643,1720713
0.255892321068348,1738800
-0.653059419281491,1740845
-0.839262397713947,1742294
-0.194457224710132,1767700
-0.383290503415963,1768972
-0.995061604953706,1889409
0.145759029540065,1915938
-0.286849175259326,1916742
-0.0895163535645413,1919296
-0.335418695214899,1926770
0.375186118527549,1938156
-0.236758388035014,1938561
0.175006012024869,1966316
1.37277711063842,1967281
-0.00824211502715817,1973544
-0.766394650824439,1975401
0.633464381533471,1976407
-0.799416371240332,1978972
-0.401456302901838,1979045
-0.375737510759208,1979422
3.09389935145964,1980052
-0.330073657783011,2001182
-1.53215140950714,2002465
-0.0703514462660033,2004451
1.485140117558,2006164
-0.703240561074118,2007309
-0.304037576375973,2009915
0.603602873011995,2010259
-0.0491678946544203,2010554
-0.0258009145012892,2026671
-0.342764788760039,2033049
0.552674649079478,2034136
0.392601319078959,2040495
-0.565322901635631,2047354
-0.962783348437129,2051378
-1.29602333897939,2055667
0.116877861321741,2057358
0.365355156000081,2059713
3.20339069271663,2069079
0.65643932997018,2070958
0.553509786345076,2072215
-0.825909940280131,2075832
-0.604493449935826,2075846
-1.93707344612177,2076301
-0.160930683649877,2078198
-2.54780580827722,2078899
0.33796656274091,2085349
-0.540534572180785,2086044
0.316440838007149,2091555
0.318833813823535,2092954
-0.178054328404875,2096627
0.389947255080702,2100050
-0.208340980193619,2108003
0.806820306490957,2109902
0.0680040033740893,2110540
-0.271258616231761,2116787
-0.163153974128012,2119177
0.574055306037014,2131601
-0.174245166465347,2132424
-0.689790783113502,2132982
-0.295522478334091,2133204
-0.832012863850627,2133380
-0.817651627419066,2134220
-1.25273186828212,2135748
-0.217708030175161,2137799
-0.150933654024731,2138375
-1.91858930909618,2138678
-0.750030768959,2139733
-0.680516995818866,2141116
5.12043491193202,2144796
-1.62517867406863,2145166
-2.51279260148715,2145694
-0.698181719708449,2146138
-0.206003918029445,2151024
0.00928170037209168,215131
2.32910663408985,2152442
-0.124544794161874,2157529
-0.0539103048197419,2158101
0.438812507026244,2158329
-0.0850859511313908,2168082
-0.379237820359774,2172217
0.220810359253576,2176530
0.176818784367022,2176784
-1.06150217304982,2181724
-0.909400672413826,2183291
0.0351966214429505,2183356
2.34868936363618,2185290
-0.313339498027209,2186951
4.16832310726682,2196212
0.566024637994025,2199403
-0.126280924053022,2200416
0.136692530233368,2200813
-0.277054158430256,2205389
0.112416198727196,2212664
-0.672239205326308,2217034
0.657640923993574,2218615
-0.002743775785594,2219842
0.0283008635877562,2224150
-0.463953529819254,2228399
-0.324708483320648,2228400
-2.74531440207009,2234271
0.0647386427034085,2234422
-0.00635795851819616,2237571
0.146078990215738,2244172
0.430705500870241,2247869
-0.067240706202965,2250648
1.15296230042343,2250836
-0.16659799810771,2267382
0.465865990340803,2269346
-0.0360659898129586,2271329
0.0576128053262024,2274521
0.0400698842641165,2276121
0.0624354127793535,2278618
-0.832005796446144,2285214
0.111855303807794,2286108
-0.223926128767993,2293123
0.465551845902313,2294852
0.226653048479344,2294873
-0.317301412277261,2296332
-0.163234911126239,2305114
-1.12124351800297,2305115
-0.112276101225518,2306459
-0.0698173415437375,2306893
-0.291615953598597,2317120
0.521292160719588,2319068
-0.425015986067329,2321962
-0.199734065070294,2331869
0.100592329581596,2336735
0.81363416361095,2339674
-0.00654642827362429,2340155
-0.16647119061101,2340322
1.15067476081363,2350037
0.213498782709037,2352038
1.17125747737127,2359944
0.185359134008413,2381907
0.901519434904271,2393207
0.0933770506500512,2395415
-0.173910470758558,2395943
-1.82860657417679,2401405
-1.43492752692687,2405144
2.29532822797965,2414406
-0.418525876940243,2419459
0.260218248918426,2425694
0.907820381061613,2426863
2.5573374042458,2430773
-0.936153807945536,2439458
0.602569070668234,2443354
0.107469658080603,2445526
0.390924873249591,2448298
-0.772250215238039,2453577
0.799781171626161,2474709
-0.704409895270351,2480056
-0.512634623464256,2480330
2.29498195897533,2487135
-0.820097422784744,2488660
-0.712099163716893,2490180
-0.829207002824987,2493534
2.3366636845865,2498991
-0.207047357742955,2500377
0.35986912553953,2504802
0.187292542549093,2510402
-0.289485756730705,2520618
1.77376446279946,2559453
-1.13591118897722,277752
0.454546104910087,308862
-0.642224986763473,58325
-0.383000266417517,92173
0.240400773334206,923666
-0.748441110180373,965005
0.696360494112506,983079
