"mkm6d_ptv4_lbp.3D.m1_glrlm_LongRunHighGrayLevelEmphasis_233","mkm6d_ptv4_wavelet.HHL_glcm_ClusterProminence_226","sub"
0.666987803076413,3.35096465975347,2137799
-0.188145365654447,-0.348077509227664,2138375
-0.492200371164709,0.146808424758637,2138678
-0.464056895749894,0.594832022648464,2139733
-0.217306751865664,-0.306499890307183,2141116
-1.37811883349168,8.76687727951157,2144796
0.316999722727717,-0.115855635731136,2145166
-0.8077866061951,-0.332280507218109,2145694
0.705122902735729,0.161510973718018,2146138
1.4143257860812,-0.238041922898825,2151024
0.366353442809834,-0.351134124670801,215131
-1.91347851824136,-0.230022747960787,2152442
-0.601171395287357,-0.229142313362105,2157529
-1.10068399490029,-0.196201542436044,2158101
-0.518184325408401,-0.109058199583914,2158329
-1.28382005187031,-0.372992712774161,2168082
-1.28312029626371,-0.36376359045958,2172217
0.615758681949202,-0.201703276300524,2176530
-2.76334727501738,-0.247797524963222,2176784
-1.19422453226656,0.683112234617331,2181724
-0.811012320653712,-0.230163543071477,2183291
0.196742121101308,-0.164144385962902,2183356
-0.946196497140858,-0.335689856800453,2185290
-0.548135095885034,0.26077905773486,2186951
0.0929109284521638,-0.303166232440948,2196212
-0.855870407636345,-0.056457447251443,2199403
-0.290843211959272,-0.0521951583579311,2200416
0.432727786261046,-0.368603608681284,2200813
0.0707808143450137,-0.251142874655365,2205389
1.03348270307858,-0.205669143283062,2212664
0.617334729575606,-0.365415048564535,2217034
-1.41401957796892,-0.0750391153393123,2218615
2.18028961312722,-0.380682093539465,2219842
-0.165201598160799,-0.313463537836863,2224150
0.0355780838292682,-0.35414334970063,2228399
0.310126347979532,-0.323044192613002,2228400
0.703535322102214,3.64773335384064,2234271
0.678733008933046,2.36007420297465,2234422
-0.0448259543855866,-0.246567286586284,2237571
-0.701940181580861,-0.0104146506758707,2244172
1.20145100516386,-0.234707843727559,2247869
-1.02317430654446,-0.149878934087657,2250648
0.494952113539181,-0.294228475145323,2250836
0.918249087134903,-0.32695841724617,2267382
-0.219379649978182,1.24731873152102,2269346
-0.163854518224118,1.48051517356109,2271329
-0.0893032918938617,-0.346933566533501,2274521
0.640509034119658,-0.286055289730057,2276121
-1.6689062007361,-0.152711206761782,2278618
-0.0695175061462486,0.00486745748364458,2285214
0.155168279905185,-0.362638431286997,2286108
1.23174382272807,-0.285798229959492,2293123
1.46831926363292,0.276200590447259,2294852
-0.132226859777464,-0.149437122089484,2294873
-0.535130100926116,-0.35008310812996,2296332
0.288535561074062,-0.274849447987774,2305114
-0.0411928870909068,-0.12395952467797,2305115
-1.57093143146205,-0.351770349381469,2306459
0.858484685213622,0.0178226890278934,2306893
1.09812611181296,-0.186766119870302,2317120
0.431947289355047,-0.369093542376281,2319068
1.77066828408432,-0.0279832208282265,2321962
0.890121463758956,-0.234491435265838,2331869
-1.66659365692512,-0.369996721746864,2336735
0.798427440413259,-0.189035624883566,2339674
0.100016177437863,-0.36103562308261,2340155
-0.42963457042878,0.234539258507364,2340322
0.724880020945836,-0.273251432853898,2350037
-0.436267972174521,-0.223968658581894,2352038
0.217551953442044,0.468536180595696,2359944
1.69659127047276,-0.328489859449592,2381907
-0.122741603999298,0.226757541012419,2393207
0.595735109936724,-0.287018827050066,2395415
1.74932186835389,-0.300627016497386,2395943
0.475242573572994,-0.312187947264222,2401405
0.187719558426763,-0.284641898898001,2405144
0.27934651840943,-0.0956095897615948,2414406
0.15870409862169,-0.319959792063603,2419459
1.02142897907681,-0.341508843911582,2425694
0.707939572353188,-0.358814861696893,2426863
-1.10389424117369,-0.250497664299515,2430773
-0.623839395784262,-0.320610384231724,2439458
-0.129495081582758,-0.31804146982461,2443354
0.630950348524752,-0.298747806147842,2445526
-0.666000641582039,-0.324725816721885,2448298
-0.725658716270397,-0.151667060143069,2453577
-0.812115532190742,-0.156887635681981,2474709
0.355359294946758,-0.157012989538642,2480056
0.862486604313294,-0.083974280355635,2480330
-0.0755720850596719,-0.274522904936844,2487135
-0.0975102936475347,-0.359310923537588,2488660
-0.619644227385881,-0.291886216748806,2490180
-0.132999001372748,-0.228068093739806,2493534
-1.99408150288004,-0.223460223194767,2498991
0.579831410702542,-0.101409105028542,2500377
-0.708405567288372,-0.183417834968604,2504802
-0.38050113318742,-0.087737384753276,2510402
-0.349707908675127,-0.0333346228976149,2520618
-0.373250740199202,-0.135036038941357,2559453
-1.57444119525262,-0.334992014242504,277752
-0.258439885553683,-0.360014405457115,308862
0.19967901044622,-0.357742338413276,58325
2.48850366472142,0.126233862960269,92173
-0.659819248130583,-0.30084114246515,923666
1.37669489249848,0.0375956268796505,965005
-1.05519910997468,-0.3268235113857,983079
