"mkm7d_ptv4_lbp.3D.m1_glrlm_LongRunHighGrayLevelEmphasis_237","sub"
1.25989771700681,1085983
1.60312416868537,1125173
-1.31426699911426,1154608
-0.0730822229036858,1181124
-0.593649888681248,1183075
-0.0514187044856659,1232870
2.82209886543341,1279943
0.0035563368542768,1329352
0.38020531717619,1330263
-1.45999856756968,1364384
-1.08508649862426,1386095
1.14819918865118,1458656
0.285777889903359,1485662
-0.615942561132617,1497807
0.369592544125159,1501387
-0.198865757683137,1518948
-0.406489521674748,1526417
0.504197969379074,1565177
1.06360662340956,1606693
1.50545637219352,1612262
-0.907820706246541,1614566
-0.925962400720049,1644034
0.87557805634564,1668599
-0.549869046412157,1671370
-0.801022732323045,1684230
-0.753011805385198,1692385
0.538450831727278,1720713
0.499073137852904,1738800
0.822078726318463,1740845
-0.375521245767015,1742294
0.758630994854828,1767700
-0.133508203473335,1768972
-0.102733940679004,1889409
-1.35793282559768,1915938
0.392331874120169,1916742
-0.696828196246305,1919296
-0.572314305193238,1926770
0.620817056361764,1938156
0.660974096092662,1938561
-1.01232550559449,1966316
-0.180295518354942,1967281
-1.94522563835467,1973544
-0.0646407723376728,1975401
-0.237478737304802,1976407
-0.593970012180778,1978972
-0.516357085420219,1979045
1.42266115418819,1979422
-2.73151979396905,1980052
2.06905079520691,2001182
-0.64526550154437,2002465
-1.21435678599358,2004451
-0.953596100895797,2006164
-0.255151078967475,2007309
1.72458661079214,2009915
0.363030626834357,2010259
-0.129395488222348,2010554
-0.87026182306151,2026671
0.818940958537203,2033049
0.776569097031071,2034136
-1.63349669338557,2040495
-1.85158908446492,2047354
-0.220134960392168,2051378
-0.918829881445547,2055667
0.426575409787307,2057358
0.368290823483325,2059713
-1.76109514916372,2069079
-0.822920693438064,2070958
1.02190928714091,2072215
-0.412915392238349,2075832
0.132440675920744,2075846
0.17746163477326,2076301
0.383039653925443,2078198
1.7386792320418,2078899
0.413072026991532,2085349
-0.76765699244388,2086044
-0.529055184870404,2091555
-0.839888973782982,2092954
1.36618663955064,2096627
-0.599086771089682,2100050
1.98396942183314,2108003
-0.569838663177887,2109902
-0.443357809269152,2110540
1.51471546863364,2116787
-0.363002175726006,2119177
-0.42519145181361,2131601
0.101975755924573,2132424
2.56587758096823,2132982
0.955427306317172,2133204
3.02553999226619,2133380
0.38853839047913,2134220
-0.0509814279922727,2135748
0.668234436302151,2137799
-0.175387366354007,2138375
-0.490338592288884,2138678
-0.512149571036431,2139733
-0.203632566049769,2141116
-1.38890929366624,2144796
0.309258165332712,2145166
-0.754080533065326,2145694
0.814936509207737,2146138
1.40939491959453,2151024
0.407876116226273,215131
-2.01552300526426,2152442
-0.598046385112899,2157529
-1.08677964135337,2158101
-0.53244378589835,2158329
-1.34572674236111,2168082
-1.23481175498241,2172217
0.633621916108402,2176530
-2.74262071315934,2176784
-1.22489014789508,2181724
-0.824125931624084,2183291
0.187659599355533,2183356
-0.966566507212368,2185290
-0.574799588459647,2186951
0.0703147163492489,2196212
-0.932949372748309,2199403
-0.275491371095895,2200416
0.428178836223737,2200813
0.0988298779049451,2205389
1.05852970833789,2212664
0.611153370809382,2217034
-1.43794915478241,2218615
2.15688217664518,2219842
-0.182372814555718,2224150
0.109523224120289,2228399
0.266116277207573,2228400
0.679508631832104,2234271
0.57383566557237,2234422
-0.0166642856536256,2237571
-0.676495060665669,2244172
1.2221151126333,2247869
-1.07467598129072,2250648
0.489747250392483,2250836
0.932964654215641,2267382
-0.228828438240189,2269346
-0.0700874999318856,2271329
-0.0900635667636247,2274521
0.627903009059734,2276121
-1.653081408674,2278618
-0.0983996777208632,2285214
0.116566985510622,2286108
1.23139464273064,2293123
1.45992145925234,2294852
-0.150895460118745,2294873
-0.564746040926419,2296332
0.367370190894638,2305114
-0.0260973812785432,2305115
-1.57058036665858,2306459
0.89760723707444,2306893
1.06080571553392,2317120
0.423070614660378,2319068
1.76026597634385,2321962
0.892950051626093,2331869
-1.65831857292491,2336735
0.773553151321715,2339674
0.13667475912029,2340155
-0.418196038318167,2340322
0.70453770610258,2350037
-0.417584477400113,2352038
0.33416807931091,2359944
1.73032684462021,2381907
-0.125114064374799,2393207
0.591872708918477,2395415
1.731727343762,2395943
0.451789897570208,2401405
0.177691225548658,2405144
0.291107501391924,2414406
0.119446224858856,2419459
1.02595494454098,2425694
0.709123790487138,2426863
-1.06736925714826,2430773
-0.615584956476456,2439458
-0.0980107947327927,2443354
0.646381381153954,2445526
-0.635662417178716,2448298
-0.742489119293816,2453577
-0.746709177280413,2474709
0.356393138249636,2480056
0.884849408185438,2480330
-0.0711455611876733,2487135
-0.0261655541794959,2488660
-0.634054591899459,2490180
-0.156107178959918,2493534
-1.97562778041737,2498991
0.513606235118716,2500377
-0.719548674215443,2504802
-0.394041796175675,2510402
-0.367389398391735,2520618
-0.364276799312532,2559453
-1.57174990732322,277752
-0.27022780130082,308862
0.22085999502941,58325
2.5257954230422,92173
-0.675268493099279,923666
1.36381882345185,965005
-1.10334224267291,983079
