"mkm7d_ctvper_wavelet.HHH_glcm_Imc1_233","sub"
0.229302741393788,1085983
-0.313845675301925,1125173
0.779131568001945,1154608
-0.814867861696618,1181124
-3.45924647238286,1183075
0.167982825838863,1232870
0.346785426759439,1279943
-0.418312692963242,1329352
0.334031373057655,1330263
-3.30343478178867,1364384
-0.134383376588059,1386095
0.17035628646345,1458656
1.13037510729748,1485662
0.499672356744893,1497807
0.242934163271411,1501387
0.426714867307392,1518948
0.220870184708522,1526417
0.377826064822051,1565177
1.12598887483931,1606693
0.860989928747608,1612262
-0.364805104312781,1614566
1.23167547124728,1644034
-0.820775815774388,1668599
-0.923943414084762,1671370
0.388484889277558,1684230
0.929927189987616,1692385
-0.124999317275667,1720713
-0.054021977153648,1738800
-0.0691895712166265,1740845
-1.82867660168799,1742294
-1.93844330780143,1767700
0.467894612492808,1768972
0.519458503362056,1889409
0.0523704377811181,1915938
0.612177534763617,1916742
1.28419304064587,1919296
0.894261006622737,1926770
0.246264092747494,1938156
-0.442703400377263,1938561
0.190074440311465,1966316
0.450364233829269,1967281
-1.40032801949669,1973544
-0.810323606695639,1975401
0.601123502582045,1976407
0.381149892340474,1978972
1.23326049681363,1979045
1.44858065056377,1979422
-1.22800901747818,1980052
0.493296469995145,2001182
-2.79768041251001,2002465
0.538955222212091,2004451
-0.783906167288643,2006164
-0.571417702855133,2007309
0.993886632375609,2009915
-0.117987650163899,2010259
0.667670756611724,2010554
-0.297996984628424,2026671
-0.382391030409736,2033049
1.33849444091307,2034136
0.549300923665102,2040495
-4.03659646300797,2047354
-0.819132859327192,2051378
0.285045628393854,2055667
0.649751132328262,2057358
-0.627626476051548,2059713
-0.910402369005299,2069079
0.339203360450765,2070958
-0.19809838077021,2072215
0.496389359841499,2075832
0.660106424203197,2075846
-0.957877689690579,2076301
0.692925249109992,2078198
-0.796616421030014,2078899
0.131844570890806,2085349
-0.139545258572248,2086044
1.12362188486012,2091555
1.09022273244325,2092954
-1.55454326180628,2096627
-3.14471280153519,2100050
-0.0123270283503104,2108003
-0.0501812604293567,2109902
0.963378954503027,2110540
-0.175465806526516,2116787
0.665633000503555,2119177
-0.368109142883273,2131601
-0.512550311912345,2132424
0.488897393170775,2132982
0.756642832285188,2133204
-1.75994736231449,2133380
-0.579432154445181,2134220
-0.122240383253883,2135748
-1.18373710679167,2137799
-0.383254406293497,2138375
-0.973039859821719,2138678
-0.651860320615541,2139733
0.403309039008524,2141116
-2.6883758408166,2144796
-1.63436525175012,2145166
-0.614694322320019,2145694
-0.79202224300404,2146138
-0.827334273927718,2151024
0.497101923214172,215131
-2.15234702308494,2152442
0.525817447914409,2157529
0.201987110725478,2158101
1.03255567618498,2158329
0.332595739577197,2168082
0.611879094948191,2172217
0.796642660284655,2176530
-0.604079350939347,2176784
-2.2329261996123,2181724
0.544793058954363,2183291
0.0318241657640094,2183356
-1.48815912058186,2185290
-1.3945245732656,2186951
1.36597394738809,2196212
-2.5518028741028,2199403
-1.96330594558845,2200416
0.742949768972518,2200813
0.182599353920209,2205389
0.271368975834647,2212664
0.889585787375304,2217034
0.128840442624859,2218615
1.23922440602366,2219842
0.10839549400406,2224150
0.824899349009228,2228399
0.164687864175699,2228400
-1.39749461872325,2234271
-0.228650259322889,2234422
0.435419518948981,2237571
0.462819072305316,2244172
-1.77040277410854,2247869
-0.111634304682547,2250648
0.500609530932156,2250836
-1.18955839143424,2267382
-1.73154914860456,2269346
-1.13564842528928,2271329
1.12459285041957,2274521
0.888687957941264,2276121
0.52271309007532,2278618
-0.1181428845299,2285214
1.03688623028252,2286108
0.464781087935279,2293123
0.699866479363934,2294852
0.530227663075835,2294873
0.840881286190541,2296332
0.931637166846888,2305114
0.264877806501401,2305115
0.808471713822755,2306459
0.542156215941851,2306893
0.416353059567904,2317120
1.17874762291185,2319068
-0.120157273753785,2321962
1.05378641430168,2331869
1.1294072012789,2336735
0.892106999829015,2339674
1.09091018438587,2340155
-0.0283039372784385,2340322
-0.47179965302392,2350037
0.813036476494369,2352038
0.318724057316184,2359944
0.0567692656478778,2381907
0.219826651373922,2393207
0.507523019023144,2395415
0.0819665275077573,2395943
0.297193063838566,2401405
0.799038795999712,2405144
0.19483890775431,2414406
0.468030481530842,2419459
-0.0685305901039617,2425694
1.13289239506078,2426863
-0.484496584689002,2430773
0.332025632257161,2439458
0.673191050186409,2443354
0.600961364547052,2445526
0.767665274761913,2448298
0.352685597760463,2453577
0.508149627330664,2474709
0.410843678854008,2480056
-0.464333422010455,2480330
0.274105827428082,2487135
0.69852670914401,2488660
0.326220991750669,2490180
1.14693199506936,2493534
0.691163347429871,2498991
0.542400370042877,2500377
0.439257171481668,2504802
0.513516635321885,2510402
0.324848572945349,2520618
0.871109230309678,2559453
-2.22869623344967,277752
0.659766202532654,308862
0.347139600917567,58325
-0.0416185463989722,92173
0.401546591236879,923666
0.170082484925095,965005
0.469504362840319,983079
