"mkm10d_ctvper_wavelet.HHH_glcm_Imc1_239","sub"
0.290978071619874,1085983
-0.381414132909924,1125173
0.870374146223067,1154608
-0.868183380382879,1181124
-3.27645961814655,1183075
0.32799008554266,1232870
0.267793195334486,1279943
-0.550489455709722,1329352
0.295409049955272,1330263
-3.1218659912092,1364384
-0.058261277962332,1386095
0.0533960202869939,1458656
1.09752354607918,1485662
0.549293285008046,1497807
0.0484389447340675,1501387
0.514634350722602,1518948
0.201968243691712,1526417
0.288296556283985,1565177
1.15844748364946,1606693
0.821895454492613,1612262
-0.472932864320211,1614566
1.24211945439548,1644034
-0.868580423857607,1668599
-0.918907488930684,1671370
0.467454711882932,1684230
1.00126640482871,1692385
-0.264152197294751,1720713
-0.125857866580737,1738800
-0.158869074562324,1740845
-1.76633652443241,1742294
-1.84736811144355,1767700
0.490373361881202,1768972
0.48856885449155,1889409
0.254952603235013,1915938
0.585114594977877,1916742
1.40200586249669,1919296
1.01491413074733,1926770
0.195981036524107,1938156
-0.397503139486803,1938561
0.224072171777861,1966316
0.419593911830587,1967281
-1.12013691936968,1973544
-0.852203780346231,1975401
0.554896015107667,1976407
0.354327552906411,1978972
1.22833992311482,1979045
1.53453555473348,1979422
-1.244921186912,1980052
0.438021068943692,2001182
-2.56150360933802,2002465
0.842874702359,2004451
-0.754738310502468,2006164
-0.487998746733905,2007309
1.07504927772497,2009915
-0.221136725602967,2010259
0.739851666433258,2010554
-0.282671757034342,2026671
-0.374744826890967,2033049
1.30907005340417,2034136
0.619605714136832,2040495
-4.4159736635039,2047354
-0.971846333561713,2051378
0.336978795932407,2055667
0.726200200868972,2057358
-0.632877615721542,2059713
-0.904008306460348,2069079
0.349198356200668,2070958
-0.175978368056584,2072215
0.584821629724388,2075832
0.587659191944348,2075846
-1.11084576257555,2076301
0.691228210200125,2078198
-0.704468768510946,2078899
0.171997200539405,2085349
-0.140987971067286,2086044
1.08665404684433,2091555
1.16669385664814,2092954
-1.49735246257462,2096627
-2.82876801130515,2100050
-0.0598820335762933,2108003
-0.0329004667142995,2109902
1.03005284735476,2110540
-0.316492692926197,2116787
0.661072689154938,2119177
-0.320551999107448,2131601
-0.623396975622867,2132424
0.468114644362096,2132982
0.778682290377992,2133204
-1.7944192702316,2133380
-0.652047618423845,2134220
-0.0913606809532893,2135748
-1.19230512869203,2137799
-0.346105197712044,2138375
-1.05560133281746,2138678
-0.739071771098721,2139733
0.331848352527655,2141116
-2.6475369767245,2144796
-1.72265922918979,2145166
-0.715612760233524,2145694
-0.803422257645305,2146138
-1.02779323761992,2151024
0.487705657170477,215131
-1.91024409081366,2152442
0.589411617394925,2157529
0.149233713723891,2158101
1.09206263944856,2158329
0.497214852864518,2168082
0.632050415988873,2172217
0.753983253605868,2176530
-0.44552268549824,2176784
-2.01086148264893,2181724
0.597753138772702,2183291
0.0245557204570397,2183356
-1.50335002050874,2185290
-1.45255445887273,2186951
1.36926007034645,2196212
-2.37630428161922,2199403
-1.91730272261527,2200416
0.745548967344795,2200813
0.155895365715103,2205389
0.231508739500606,2212664
0.888168770367033,2217034
0.201869809683346,2218615
1.3047050770791,2219842
0.0910328673637855,2224150
0.950452813027839,2228399
0.0940446287544077,2228400
-1.38743570490298,2234271
-0.242847952069077,2234422
0.530718042176109,2237571
0.501933671048613,2244172
-1.86667620770148,2247869
-0.160138835719133,2250648
0.442900227637548,2250836
-1.26652307681482,2267382
-1.87315579724428,2269346
-1.14611479282691,2271329
1.16237776610185,2274521
0.811501616145468,2276121
0.614500705123105,2278618
-0.152713374881125,2285214
1.01602123609955,2286108
0.42746709966319,2293123
0.747788723623752,2294852
0.386708199400045,2294873
0.978689186861373,2296332
0.880981977629043,2305114
0.248627967614479,2305115
0.913558130577086,2306459
0.587891360891336,2306893
0.384951731406514,2317120
1.12108778171739,2319068
-0.264298367461975,2321962
0.977302827787749,2331869
1.16098752213375,2336735
0.887084847585878,2339674
1.0455705168641,2340155
-0.176342429737823,2340322
-0.513478690322818,2350037
0.778159754832683,2352038
0.470972570547946,2359944
0.120104339239059,2381907
0.233705969333737,2393207
0.437286398109159,2395415
0.188518763021803,2395943
0.289375206116648,2401405
0.836541473898345,2405144
0.0754631568878784,2414406
0.454631866133743,2419459
-0.176527339789043,2425694
1.12137682560833,2426863
-0.523822248579543,2430773
0.362300771551293,2439458
0.692357064629047,2443354
0.555162274645492,2445526
0.752549220634811,2448298
0.401984805949031,2453577
0.449507147597967,2474709
0.41377109602273,2480056
-0.635620885285953,2480330
0.192367004509379,2487135
0.690085889828413,2488660
0.231540034995533,2490180
1.15372151969694,2493534
0.68816667103738,2498991
0.53753111103955,2500377
0.399288605998631,2504802
0.358797784752266,2510402
0.349901972824241,2520618
0.868252601895377,2559453
-2.34610463776009,277752
0.729317194672649,308862
0.233568858535326,58325
-0.156693829557197,92173
0.462871158915716,923666
0.082223293889359,965005
0.4689971775325,983079
