"mkm7d_ptv6_wavelet.HLL_firstorder_Skewness_249","mkm7d_ptv6_wavelet.HLH_firstorder_Mean_249","sub"
-0.217782127788377,1.99014543575612,1085983
-0.15600983289224,-0.0767679788967881,1125173
1.34037272915119,-0.893897734670636,1154608
-0.473835790402729,-0.140868672519993,1181124
0.053211486702324,-1.09891481981862,1183075
0.112226860090337,1.54655144535636,1232870
-3.96013917630838,1.4349431052117,1279943
0.653097918889489,-0.381629395332936,1329352
0.683534927764611,-0.326007868050328,1330263
1.29765262211729,0.539368180958934,1364384
1.16347739101547,-0.540598271831588,1386095
0.658700961925249,-1.05914683616583,1458656
0.503391036455654,-0.371327598549521,1485662
-0.542443313162836,0.96344081397159,1497807
1.01062351721503,-1.64227526733492,1501387
0.389291005404135,-0.293993830631319,1518948
-1.6146768827335,-0.522280222942083,1526417
-0.0852210727201759,-0.354748470853179,1565177
-0.8181261189748,-0.12663967945548,1606693
-0.187732523698306,-1.4042251959608,1612262
-1.15928854257896,0.456413555129569,1614566
1.17849230828928,-0.230713348231711,1644034
-2.81203648886449,1.3656543553378,1668599
0.352591667795982,-0.892010246257768,1671370
-0.18531492438055,-3.0209936960112,1684230
0.896478383430851,-0.510010823596005,1692385
0.682755299840253,-0.888356155206338,1720713
0.748042924776851,0.0665567331462554,1738800
0.444845823059948,-0.713571038146752,1740845
0.603266731324884,-0.176489368549098,1742294
0.653589956830229,-0.257057099151161,1767700
0.592980392964162,-0.365331556045062,1768972
-0.438099262262237,0.0730391455168763,1889409
-0.969767333371775,-0.054796381185809,1915938
0.298269475017688,-0.701436662079043,1916742
-0.588907193220277,0.122433039203807,1919296
-1.79870865979428,1.46221101061384,1926770
-0.226537038214872,0.369067025523965,1938156
1.00480510933369,-0.538484650600277,1938561
-0.358469407505809,0.191447127657256,1966316
1.22516092472418,-0.974629460459213,1967281
0.777400189306814,0.422487972354218,1973544
-2.51631399458509,0.976969625796949,1975401
0.192346418383343,1.16633342825667,1976407
0.574505584893936,-0.484607906032363,1978972
-1.22949919691761,0.974157587902672,1979045
0.223330813632383,0.336622307675424,1979422
-0.301585697563853,0.714166266468519,1980052
0.766428676500523,-0.850432061340265,2001182
0.906998516974619,-2.41718596705666,2002465
0.593960145852483,-0.0387100939900098,2004451
0.391841154444937,0.584729889566341,2006164
0.608029521034632,-1.10485252224835,2007309
-2.51901942703474,1.57021433029978,2009915
0.642337733162403,-1.35688756733158,2010259
0.244586758880463,-0.716141620406681,2010554
0.0375785157670716,-0.174367599729403,2026671
-2.12568563062734,0.512468464991018,2033049
-0.422145915712738,0.987733894621487,2034136
0.555791200972422,-0.768612066516693,2040495
-0.998657842275942,0.781063188308624,2047354
-1.52786229160602,0.309295940866158,2051378
0.577370016597799,-0.226995685880382,2055667
0.160910647626841,-0.501453359285426,2057358
0.398434684810714,-0.258381578668344,2059713
0.93232591391995,-0.861480543419251,2069079
0.803259243561517,-0.26019332658875,2070958
-2.63550418650766,0.656749621536534,2072215
0.586377169455409,-0.558922994215571,2075832
0.856111365100094,-0.990178752914954,2075846
-2.95422505474393,2.12864001338577,2076301
0.53616903187438,-0.301898418803,2078198
1.10239250025637,-1.21505362714472,2078899
-1.71312661181468,0.0139387677876928,2085349
0.480583847218242,-0.141110057559635,2086044
0.667780904046899,0.832388637318511,2091555
-0.603233860130377,0.351240122340233,2092954
-0.70927594145069,-0.351066750939095,2096627
-0.922943541292377,2.57294065716203,2100050
0.533075519848499,-1.181556891755,2108003
0.363755650538452,-0.204048959061656,2109902
-0.325110184052766,-0.0600439395425753,2110540
-1.05157715436964,0.925893061672897,2116787
-0.0162848496956016,-0.432889784042307,2119177
0.425476303752042,-0.176822697982778,2131601
-0.990118821464438,0.856135203512619,2132424
-1.82553258546406,0.126714910616284,2132982
-0.0233377481473457,-0.518587505047969,2133204
-1.11180208064733,1.14386990971997,2133380
0.326580459160527,0.275809323493967,2134220
-1.0871329242605,-0.395385960052303,2135748
0.805489398815652,-0.445996762087473,2137799
0.605971612824785,-0.623416582600299,2138375
0.367283288416243,-0.69625718000187,2138678
0.968481699060617,-1.04386664214026,2139733
0.710580837576826,-0.510386692743885,2141116
0.972300827374583,-1.43797408760273,2144796
-1.52520943849219,1.58307066887966,2145166
-0.43809731353262,0.540927725969507,2145694
-0.454494860427918,2.20950983363014,2146138
0.0566195514954731,-0.60276095722766,2151024
-0.929382494577994,0.645911136744212,215131
-2.98312874866623,1.01770035510614,2152442
1.01610872678107,0.537081565988867,2157529
0.968557481087082,0.366391130164774,2158101
0.370518159462598,0.837250433904864,2158329
