"mkm9d_ptv4_wavelet.HHH_glcm_ClusterShade_231","sub"
0.332715174891684,1085983
0.390550022177651,1125173
0.288989642688732,1154608
-0.620599870945356,1181124
-0.248172261527661,1183075
0.206405522700356,1232870
0.326502237630736,1279943
-4.21001388628776,1329352
0.374168496356944,1330263
-1.22891017524357,1364384
0.916514725515272,1386095
1.0098325433452,1458656
0.257880101674838,1485662
-0.302573737311093,1497807
0.387100819138681,1501387
0.463120138448383,1518948
0.211769282132297,1526417
-0.24346772828506,1565177
0.397490179669713,1606693
0.329045079476427,1612262
-0.150453360230832,1614566
0.285824380295022,1644034
0.131461784419461,1668599
1.1134887958798,1671370
-3.40558351618774,1684230
0.305040725889369,1692385
1.01816700291735,1720713
0.0158667650884952,1738800
-0.458431218302097,1740845
-2.57544537709643,1742294
0.232688374593657,1767700
0.369080185228794,1768972
-0.0184844197952175,1889409
0.354351923621685,1915938
-0.146195858241382,1916742
0.23446874312974,1919296
0.400500105471913,1926770
-0.0672297162302077,1938156
0.12650557852545,1938561
0.14068604747349,1966316
0.176890567107891,1967281
0.535850113994593,1973544
0.211846259734478,1975401
-0.402178718169025,1976407
-0.324222407208026,1978972
0.193191697067837,1979045
0.357568088356165,1979422
-1.3301063211716,1980052
0.358223759919601,2001182
4.93418649478406,2002465
0.309107782581168,2004451
0.541663984618597,2006164
-0.0434596202004538,2007309
0.352438870677704,2009915
-0.0190533114230021,2010259
0.284045899997015,2010554
-0.33660336478244,2026671
-3.00616453781215,2033049
0.112785424918265,2034136
0.198261664962688,2040495
-4.22557064684394,2047354
-0.21441068130449,2051378
0.17248975502147,2055667
0.350060202879305,2057358
-0.818488541911791,2059713
-2.02053893990736,2069079
-0.197196323521684,2070958
-0.0449794510464199,2072215
0.355271912573598,2075832
0.089473302391921,2075846
-0.270279821875289,2076301
0.475285865337461,2078198
-3.49457402044849,2078899
0.268924774628865,2085349
0.0189252599232357,2086044
0.245914009668527,2091555
0.373774891904081,2092954
-0.266322155576052,2096627
1.00478680670321,2100050
0.300653605557025,2108003
0.178420418441171,2109902
0.285492137273941,2110540
1.458106485021,2116787
0.069225315157537,2119177
-0.283013861432035,2131601
0.240056022788213,2132424
0.429607768709165,2132982
0.213272888989814,2133204
1.85229268015702,2133380
-0.838014479608475,2134220
-0.82150516866473,2135748
0.205224704149427,2137799
0.274800110571798,2138375
-0.767730826391593,2138678
-0.14720349720405,2139733
0.505054193684144,2141116
-1.73213233290511,2144796
0.105156689798636,2145166
-1.02412666564156,2145694
4.36122992989364,2146138
0.451698753835676,2151024
0.00988928343539853,215131
-2.10623738292054,2152442
0.173738866274381,2157529
0.682363937749529,2158101
0.448787389881042,2158329
-0.0298199351387447,2168082
0.349019955708102,2172217
0.11348883337024,2176530
0.363184372430536,2176784
0.640123316561204,2181724
0.419274324072583,2183291
0.196565576817523,2183356
0.219580373126575,2185290
-1.07514663002921,2186951
0.183374112491692,2196212
-0.469446817584856,2199403
-1.00859320919002,2200416
0.347738505213719,2200813
0.330049271857128,2205389
0.813161562415972,2212664
0.292042981975484,2217034
-0.672627895396322,2218615
0.219810782446904,2219842
-1.32641302249134,2224150
0.362562299299108,2228399
0.415935101370979,2228400
-2.21121721860296,2234271
-3.48054153520087,2234422
-0.495333797293249,2237571
0.227465209026545,2244172
0.805428673180378,2247869
0.437666318209755,2250648
0.113295686580214,2250836
0.241375784847533,2267382
-0.472195724483959,2269346
2.36923644172925,2271329
0.349786144008136,2274521
0.288377170817307,2276121
0.783605160790175,2278618
-0.320304530908457,2285214
0.116475933282034,2286108
0.326177248239163,2293123
0.367981192225831,2294852
0.34686861291191,2294873
0.372314088803118,2296332
-0.430158836856436,2305114
-0.399792861521842,2305115
0.444752746423955,2306459
0.154015923873574,2306893
0.160412410340894,2317120
0.330194578386652,2319068
0.228574450463119,2321962
-0.0946922838115659,2331869
0.0276162765620439,2336735
0.0517687063346333,2339674
0.318546328590635,2340155
-0.388838168453512,2340322
1.1373766942292,2350037
-0.178497785029026,2352038
-0.579367281102988,2359944
0.306342674099329,2381907
0.20700228411766,2393207
0.0542432137704382,2395415
0.278513558407348,2395943
0.0975526485471772,2401405
0.0391340116745324,2405144
0.299954899535031,2414406
0.12457642268525,2419459
0.243188385980507,2425694
0.275195658155608,2426863
-0.973972778243663,2430773
0.380880393970669,2439458
0.104996074423676,2443354
0.340883317035618,2445526
0.491256018458398,2448298
-0.391409081309787,2453577
0.177565813170498,2474709
0.29931311340037,2480056
-1.26085511011117,2480330
-0.103271734921074,2487135
0.431132335112295,2488660
-0.160770298311722,2490180
0.283309977666166,2493534
-0.165133750211478,2498991
0.280315982976482,2500377
-0.117560676859499,2504802
-0.362272646303622,2510402
-0.670629798155248,2520618
0.167560173269123,2559453
0.195680301221161,277752
0.378665714813319,308862
0.152809065334349,58325
-0.524817820518905,92173
0.428566717013543,923666
0.262454557992302,965005
0.420786020350132,983079
