"mkm6d_ctv_lbp.3D.k_glcm_ClusterShade_230","sub"
-0.485217469713715,1085983
-0.181440941672173,1125173
1.70719188785795,1154608
-0.235712371283341,1181124
-0.583077847809137,1183075
3.39908074466539,1232870
-0.257056950634345,1279943
0.739039481952021,1329352
0.359084569541067,1330263
-1.2613043462587,1364384
3.58152077204145,1386095
-0.585812458197907,1458656
-0.565216246135267,1485662
-0.917276416852897,1497807
-0.412725884577037,1501387
-0.397157889477384,1518948
-0.713436030913527,1526417
0.208784122201304,1565177
-0.476329072608111,1606693
-0.267133555760459,1612262
-0.760555497251942,1614566
-0.986665411227846,1644034
-0.990837211682625,1668599
0.925395109087162,1671370
-1.06500547531716,1684230
-0.902328197016795,1692385
0.186102898133402,1720713
-0.526639279022257,1738800
1.61312669601858,1740845
0.104808551419019,1742294
-1.3506785560421,1767700
-0.396399167671633,1768972
-0.353870681069069,1889409
0.548123950218093,1915938
0.132327633217015,1916742
-0.765529259794068,1919296
-1.00723703292192,1926770
1.16507313729265,1938156
0.806125988204768,1938561
0.32588986208893,1966316
-1.29662199544369,1967281
-1.43735668565919,1973544
0.0673769505242889,1975401
0.145498142734765,1976407
-0.527828979040025,1978972
-0.0913379745661307,1979045
-1.14477588493926,1979422
2.82764901889486,1980052
0.678944376663321,2001182
-1.41464761573545,2002465
-1.19826014709498,2004451
-0.45586032716748,2006164
-0.700077086133663,2007309
0.0279949053864288,2009915
0.657871788219163,2010259
-0.336622214457668,2010554
0.458254718855326,2026671
0.117167778410086,2033049
0.224862710114971,2034136
-0.922700335565338,2040495
2.02768653070419,2047354
0.129386941593447,2051378
-0.893463187082927,2055667
-0.201000943547854,2057358
1.6160576277338,2059713
-1.35415695674593,2069079
-0.555224885210669,2070958
-0.38934005665967,2072215
-1.20169856139809,2075832
0.0520154374607737,2075846
-1.34917688863009,2076301
-0.530555557003852,2078198
-1.07560928534576,2078899
-0.714761833822358,2085349
0.763193378236134,2086044
0.401609916810253,2091555
-0.0311316189853409,2092954
-0.279956102855471,2096627
-0.54828983455111,2100050
-0.486604907411608,2108003
-0.435015998033965,2109902
3.38163453429476,2110540
-1.18323287454807,2116787
-0.633404936415621,2119177
1.97340513684907,2131601
-0.68126761048609,2132424
-0.823559361919347,2132982
8.77129459086295e-05,2133204
-0.666464651645044,2133380
1.6016420682142,2134220
1.01980984739705,2135748
0.788645943436868,2137799
-0.730599423426842,2138375
-0.154833584189171,2138678
-0.569077975137989,2139733
-0.408266233165836,2141116
0.753708119560907,2144796
-0.495826535787062,2145166
0.110354571079209,2145694
-0.0519887892238279,2146138
0.628929586140513,2151024
-0.349172771024916,215131
-0.95038620951568,2152442
0.161172285486795,2157529
-0.390016150096174,2158101
-0.572893208063202,2158329
0.894469996508843,2168082
-0.893374098927611,2172217
0.24210390277947,2176530
1.37912134411226,2176784
0.153556002534232,2181724
0.668414514651598,2183291
-0.369239116831013,2183356
-1.05054445798667,2185290
1.73640894060624,2186951
-0.257054633645112,2196212
-0.585609939447545,2199403
-1.54322638925874,2200416
-0.0793042433815694,2200813
-0.732732715592694,2205389
1.71055469582858,2212664
1.4813289456946,2217034
-0.85044182185537,2218615
0.448103441207517,2219842
-0.217442096358595,2224150
1.39866611422345,2228399
-0.308551985782335,2228400
1.09497400871137,2234271
-0.929981577135346,2234422
0.00360685415124272,2237571
-0.220516204064988,2244172
3.23951177044575,2247869
-0.841730186090773,2250648
-0.754904636528145,2250836
0.578175906007628,2267382
0.835761060325263,2269346
-0.727637969973821,2271329
1.77932164643407,2274521
-0.127468481963266,2276121
-0.0979087551004773,2278618
-0.356241407551301,2285214
-0.145798702860551,2286108
-0.024881844758325,2293123
0.912184544516953,2294852
0.675434646941541,2294873
-0.236955934259157,2296332
0.259393272481051,2305114
0.193880143053637,2305115
-0.786981178048605,2306459
5.29585053702902,2306893
0.224165675674438,2317120
-0.295518336267479,2319068
-0.585786708758277,2321962
0.350411494427465,2331869
-1.01677960345726,2336735
-0.121632135804227,2339674
-0.55400188749363,2340155
-0.395802110486143,2340322
-0.0316560299283133,2350037
0.273166821130066,2352038
-0.393784283082408,2359944
-0.068676163435196,2381907
-0.186036607411861,2393207
0.36152690845198,2395415
0.713927964236022,2395943
-0.378250297403027,2401405
0.0175833780614662,2405144
0.393274886644031,2414406
-0.250030607526579,2419459
-0.509559062110289,2425694
0.0304297926040085,2426863
-0.813006471964132,2430773
0.804087186426347,2439458
0.490635696608421,2443354
0.100623079538723,2445526
-0.983962346085378,2448298
0.128245502951727,2453577
-0.401058738990239,2474709
-0.394217595307962,2480056
1.19136932407702,2480330
0.419930057712375,2487135
-0.0492126569876777,2488660
-0.923678862783049,2490180
-0.272751565168633,2493534
-1.25472396627765,2498991
-0.269763990916385,2500377
1.43288632117153,2504802
1.2042194630581,2510402
0.396224653136168,2520618
-0.617438496917363,2559453
-0.344267819544047,277752
-0.371209502772775,308862
-0.565969573391524,58325
-0.707953853028897,92173
0.235142096426468,923666
0.377686883504406,965005
-0.970027826424733,983079
