"mkm10d_ptv4_wavelet.HHH_firstorder_Median_244","sub"
-0.0181800154644749,1085983
-1.02571463906552,1125173
1.08158668253743,1154608
-0.205517088196695,1181124
0.0978081254246425,1183075
-0.921754427160322,1232870
-0.562424681620607,1279943
-0.482438878072512,1329352
0.427724881769999,1330263
-0.0545947089532776,1364384
0.958546269554315,1386095
0.133329333943993,1458656
-0.122243835379656,1485662
0.272432802051182,1497807
0.654331880189064,1501387
-0.243745802364964,1518948
-0.194700448107936,1526417
0.66276494710135,1565177
-0.223014019167576,1606693
-0.534643320324074,1612262
-0.93344627153915,1614566
-0.53521505367406,1644034
-0.351573238055559,1668599
0.694423655073041,1671370
-2.4352154070112,1684230
1.23575959982157,1692385
0.54981001117438,1720713
0.0464388682278665,1738800
0.288267194157279,1740845
-1.25042763081498,1742294
0.239586847047523,1767700
-0.190972612316157,1768972
-0.357018466412589,1889409
-0.180689319066257,1915938
-0.356666521058561,1916742
-0.276833190621956,1919296
-0.0916433513291259,1926770
0.117080288213983,1938156
0.0677472129738139,1938561
0.795063652434193,1966316
0.162946005476748,1967281
0.0874245829115964,1973544
-0.118954642594561,1975401
-0.191521207632396,1976407
-0.473339473107746,1978972
0.0600724764578534,1979045
-0.590675054593115,1979422
0.917101899330682,1980052
-0.314002529215419,2001182
-2.18996811005096,2002465
0.157891651282539,2004451
0.712095888137801,2006164
0.128238581663432,2007309
-0.30622790496809,2009915
2.18476903947259,2010259
-0.313173058695177,2010554
0.845563763913749,2026671
-0.524160298260698,2033049
-0.042761470662586,2034136
0.947990941135482,2040495
-1.4012563558346,2047354
0.328725259043221,2051378
0.117475384134976,2055667
-0.258256894867679,2057358
0.0485208014477733,2059713
2.64207753529856,2069079
0.500660722362541,2070958
-0.0252797065328774,2072215
-0.170526427560508,2075832
-0.160146780260804,2075846
-1.07117579060719,2076301
-0.0733082468351375,2078198
-2.06684242221767,2078899
0.930991670318347,2085349
-0.267723149625549,2086044
0.161987829643792,2091555
-0.2393697284342,2092954
-0.1691996992364,2096627
-0.745375061883895,2100050
-0.242580719563406,2108003
-0.267807678087541,2109902
-0.239700191803268,2110540
-0.063890507309316,2116787
-0.506648282084852,2119177
0.11481217779109,2131601
0.361343449027192,2132424
-0.250206165303344,2132982
0.327291074145053,2133204
-2.20510029082242,2133380
-0.434001456992459,2134220
-0.631747303657085,2135748
-0.949840034940912,2137799
-0.184268380158315,2138375
-0.682969219161144,2138678
-0.832507439008285,2139733
-3.84547203294234,2141116
6.72973382284885,2144796
-0.60179026744949,2145166
-1.47164318747562,2145694
-0.710835015621146,2146138
-0.294068833247543,2151024
0.0264350584198277,215131
-0.124339646754884,2152442
0.582964387771009,2157529
-1.4968011342484,2158101
-0.0645953018468149,2158329
-0.657177682117519,2168082
-0.496119450446599,2172217
1.00430872867656,2176530
0.0929487884684894,2176784
-1.09795162707026,2181724
-0.469076103792972,2183291
-0.582197204389707,2183356
1.19446865901928,2185290
0.000738405974266225,2186951
2.15966091411119,2196212
0.0973690392499739,2199403
-0.627091334156811,2200416
-0.908019531721119,2200813
-0.90140555276434,2205389
0.0912239786706464,2212664
0.16784800318262,2217034
0.388915588385516,2218615
0.110578442419738,2219842
0.443782910436134,2224150
0.0798835431793385,2228399
-0.70087500175403,2228400
-0.419329331238752,2234271
1.76330611614409,2234422
-0.103289820554326,2237571
-0.288385227163814,2244172
0.300529069188044,2247869
0.0879226104282776,2250648
0.393539369895296,2250836
-0.229042095061164,2267382
0.800032731778225,2269346
-1.27108662950198,2271329
-0.115859650685444,2274521
0.039104834593892,2276121
0.774072417706185,2278618
0.100867780518109,2285214
-0.177920522118773,2286108
-0.240211094516147,2293123
0.603873706395674,2294852
0.564398798022266,2294873
-0.448643727218752,2296332
0.0983330462406275,2305114
0.79383360470472,2305115
-0.46981362861863,2306459
-0.284592642196955,2306893
-0.495200063474652,2317120
0.0823458778028399,2319068
-0.432037709676778,2321962
-0.147792563016732,2331869
0.695595204628486,2336735
0.0345791798058562,2339674
-0.477079321084383,2340155
-0.366098185388966,2340322
0.522025897571414,2350037
0.990671376843333,2352038
2.38830732494823,2359944
0.479148135487059,2381907
0.518713286857003,2393207
-0.204117627842618,2395415
-0.194648830699992,2395943
-0.605757787147293,2401405
0.0837342997753936,2405144
-0.384592425092115,2414406
-0.00589978394927603,2419459
-0.125255651655367,2425694
0.924654508079813,2426863
5.30065944458547,2430773
-0.949912434594892,2439458
-0.15365245665999,2443354
0.593755574856415,2445526
0.564145142662397,2448298
-1.62615393871215,2453577
1.7368233303423,2474709
-0.457674674392141,2480056
-0.599381299581242,2480330
0.411418912278539,2487135
-0.502444880395845,2488660
0.691938182415794,2490180
0.0192298933709817,2493534
0.695528309587374,2498991
0.529387710840663,2500377
-0.970807198649942,2504802
0.32536641891058,2510402
-0.0758056617033509,2520618
1.54327899607159,2559453
0.692307644567547,277752
0.185406551996898,308862
-0.445448066203134,58325
-0.345512472691916,92173
0.024214087075767,923666
0.11287231489734,965005
-0.281374029744638,983079
