"mkm5d_ptvper_wavelet.HHH_glcm_ClusterShade_239","sub"
0.226021297681101,1085983
0.287538928649131,1125173
0.313356111499592,1154608
-0.0973446462078905,1181124
0.41239405096615,1183075
0.337468909757015,1232870
0.0142871697572953,1279943
-2.15442306797437,1329352
0.0547670231416871,1330263
-1.56098459627192,1364384
0.511076343953364,1386095
0.160025642053149,1458656
0.221881636421464,1485662
-0.0594670317336707,1497807
0.336159731469392,1501387
0.318446299505025,1518948
0.433341850101909,1526417
0.204343085819182,1565177
0.22716926250686,1606693
0.188063242174421,1612262
0.226532514383615,1614566
0.143380280629856,1644034
0.495265707730038,1668599
0.285230135314332,1671370
0.602603167818817,1684230
0.225743329871319,1692385
-2.07897842584174,1720713
0.145467336488074,1738800
0.400188159437923,1740845
-0.542582678651522,1742294
0.722118827399067,1767700
0.30308039158869,1768972
-0.0532111533429899,1889409
0.17398154841831,1915938
-0.200160854056987,1916742
0.235147003804083,1919296
0.24835008857502,1926770
0.0324550115003455,1938156
0.187205673665781,1938561
0.194846999048995,1966316
0.172624473596395,1967281
0.527939014503866,1973544
0.75858663188496,1975401
0.221828330436248,1976407
-0.123302926880748,1978972
0.180552566161045,1979045
0.222315350228973,1979422
0.49775192177681,1980052
0.275966527141261,2001182
-2.72031005185618,2002465
0.26770419662117,2004451
0.301818229827465,2006164
-0.00597471236102056,2007309
0.23077621551534,2009915
0.326380048167796,2010259
0.329337639922303,2010554
0.452234980155622,2026671
0.0786903961464978,2033049
0.140064782170957,2034136
0.133235747717682,2040495
-0.964236178094173,2047354
0.122532349895901,2051378
0.142817009196819,2055667
0.263306431191117,2057358
0.305679452254601,2059713
-1.88972967808839,2069079
-0.0230798771545211,2070958
0.411131734363821,2072215
0.238905859165375,2075832
-0.0181933165574832,2075846
0.0633950734441334,2076301
0.357732633806201,2078198
-10.5661492644626,2078899
0.284363910612558,2085349
-0.2232202409517,2086044
0.223642372959446,2091555
0.23563783323374,2092954
-1.66786186377683,2096627
-1.30311595481951,2100050
0.168504993629479,2108003
0.00459941601785021,2109902
0.198519403224476,2110540
0.0603084103407777,2116787
-0.588737049206012,2119177
0.289380992333893,2131601
0.0865111533625214,2132424
0.144500442738426,2132982
0.212812677409832,2133204
0.248327734778303,2133380
-3.29625542983373,2134220
0.0936594278831313,2135748
-0.40307982671841,2137799
0.263514104232027,2138375
0.619483922677481,2138678
0.851104942120861,2139733
0.261457526442027,2141116
2.20212581688879,2144796
0.49495476127799,2145166
0.434789472531045,2145694
-0.23815837257939,2146138
0.501733187750687,2151024
0.3290150439206,215131
-2.75691984679431,2152442
0.233075040956995,2157529
0.375800715446016,2158101
0.134174815733283,2158329
0.247934719011635,2168082
0.234186799439404,2172217
-0.586263616870584,2176530
0.319848912534006,2176784
0.954370888048317,2181724
0.556769101212218,2183291
-0.206162337518282,2183356
0.352172286444312,2185290
-0.0732093040340093,2186951
0.281640756048407,2196212
0.433042949484962,2199403
-1.47937411936905,2200416
0.273890923042337,2200813
0.289567958473045,2205389
-0.367641699492275,2212664
-0.0401947688467029,2217034
-0.668891957704846,2218615
0.232247529199766,2219842
-0.83445947670218,2224150
0.22312939556932,2228399
0.141138325690161,2228400
-2.58096885188878,2234271
-0.680578832144455,2234422
0.373262000087764,2237571
0.334505490800762,2244172
0.258349445414165,2247869
0.219589327360065,2250648
-0.0145460045659851,2250836
-0.0216971101816995,2267382
1.36207238028626,2269346
1.66325031585125,2271329
0.36261493746801,2274521
0.196510054018051,2276121
0.362901421075249,2278618
-0.522252564652591,2285214
0.349368029423452,2286108
0.286443366426027,2293123
0.0515693886421149,2294852
0.292110034228374,2294873
0.273674429426357,2296332
0.196261899438086,2305114
0.0885194052608484,2305115
0.365499334292628,2306459
-0.151485900474794,2306893
0.174076765814895,2317120
0.220090096989307,2319068
0.240537749666923,2321962
0.256443522357116,2331869
0.284805913513502,2336735
-0.0633761928800176,2339674
0.173369991308318,2340155
-0.806443021938973,2340322
0.287481828600094,2350037
0.520582064288968,2352038
0.239333767127668,2359944
0.224789652647829,2381907
0.153951547252353,2393207
0.157389330104457,2395415
0.207262253815346,2395943
0.200968473021483,2401405
0.263758692961401,2405144
0.543191249111418,2414406
0.233714835225172,2419459
-0.0106334320119987,2425694
0.229164798867632,2426863
-0.956390839406651,2430773
-0.160703221889614,2439458
0.124107097387522,2443354
0.0603615935869737,2445526
-0.162403792006028,2448298
-0.297246987742134,2453577
0.277864705313955,2474709
0.0750358050438237,2480056
0.132134053868646,2480330
-0.124837920514729,2487135
0.231975238032341,2488660
0.260816384106346,2490180
0.18297592314158,2493534
0.10709082409219,2498991
0.0237138763473931,2500377
0.358148625709965,2504802
0.242006626768196,2510402
-0.46690851313488,2520618
0.189417071517526,2559453
0.192842811030392,277752
0.202864734110992,308862
0.270259019788922,58325
-0.184242249438161,92173
0.245073156124126,923666
0.650209039895453,965005
0.138896362462381,983079
