"mkm6d_ptv2_log.sigma.3.0.mm.3D_glcm_Imc1_247","sub"
0.854011489579881,1085983
0.801900038098033,1125173
-2.0896994552197,1154608
0.385765272256331,1181124
0.260444567236703,1183075
-0.436256753802277,1232870
0.137814417219126,1279943
0.226985323418757,1329352
0.611850745340097,1330263
-4.96189214328744,1364384
-3.01247208844006,1386095
0.815968514711062,1458656
0.380974705102628,1485662
0.55597906341882,1497807
0.0437498916152516,1501387
-0.0125943788980837,1518948
0.267283993109768,1526417
0.689686050262423,1565177
0.337666257237031,1606693
-0.241714866061282,1612262
-0.272847274413801,1614566
0.531057680974135,1644034
0.731485403963647,1668599
-0.06967284158144,1671370
-0.721398983597274,1684230
-0.260573428796563,1692385
0.659081137251853,1720713
0.363660551774088,1738800
0.780916945525854,1740845
-0.348780549211673,1742294
-0.456505673877773,1767700
1.22362347359058,1768972
0.361328193143185,1889409
-0.0302872101836473,1915938
0.46517337038217,1916742
-1.72819403727275,1919296
-2.33872040710231,1926770
0.654265781056142,1938156
0.29308784652511,1938561
0.0408186162431848,1966316
0.702004202716563,1967281
-2.7720712320835,1973544
0.163656356575357,1975401
0.0992249392562718,1976407
-0.263114935517601,1978972
-1.22966613567724,1979045
0.962631461551896,1979422
-4.08255628669765,1980052
0.700556897328107,2001182
-2.47756019923158,2002465
-0.280727219319704,2004451
-0.552267505184683,2006164
0.898570459088195,2007309
0.729898819055341,2009915
1.16442373841678,2010259
1.29458915116463,2010554
0.27503285466852,2026671
0.755003874385465,2033049
0.493695268636494,2034136
1.05359288812373,2040495
-3.82847974413397,2047354
0.187874404431582,2051378
0.721823139475583,2055667
1.29721493161313,2057358
0.774054275460533,2059713
-0.717773680031115,2069079
0.126999248151869,2070958
0.268485402459752,2072215
0.63073671072454,2075832
0.750726580090309,2075846
-0.41577265451311,2076301
0.619054526191785,2078198
0.735531529939877,2078899
0.644220821935814,2085349
0.512394911372225,2086044
0.139129404681707,2091555
0.466951185320348,2092954
0.82650188885847,2096627
-0.703933173233864,2100050
-0.277858436574781,2108003
0.701219443248871,2109902
0.528801966874795,2110540
-0.161078229100132,2116787
0.088404914653989,2119177
-0.107207720877203,2131601
0.012999164643653,2132424
0.384900405365492,2132982
0.808429495503382,2133204
0.290227882344274,2133380
0.728988053755948,2134220
0.00398712989631398,2135748
-0.0833406485507095,2137799
0.513823329703582,2138375
0.455260292458831,2138678
0.0739325612387599,2139733
0.912313572809856,2141116
-1.97838669869061,2144796
-1.25383910898308,2145166
0.753110711966168,2145694
0.0127763865085333,2146138
0.566371040844094,2151024
0.173359471558308,215131
-2.72088450147691,2152442
-0.525635408391557,2157529
-1.00723943669947,2158101
0.887748173613803,2158329
0.0684620251417912,2168082
-0.165158011862059,2172217
0.168910059327102,2176530
-3.3023605993285,2176784
-1.35677165241011,2181724
0.576297972873912,2183291
0.953244735545096,2183356
-0.245440436733926,2185290
-0.13458268006485,2186951
0.685474253123755,2196212
0.212293720895708,2199403
-0.490584602197397,2200416
0.382952578218908,2200813
0.280943120051121,2205389
0.424669387067018,2212664
0.297339799134134,2217034
-2.06995190501587,2218615
-0.239269043848934,2219842
0.830485050109697,2224150
0.102607074473091,2228399
0.835533369868344,2228400
0.433717794852679,2234271
0.485385557618638,2234422
-0.421805613387437,2237571
0.121809259107574,2244172
-0.155605462452191,2247869
-0.97343785768214,2250648
0.541311918577971,2250836
0.468977834755447,2267382
0.210479766563988,2269346
0.0968298101535169,2271329
-0.317715961482233,2274521
0.792860152848318,2276121
-1.80401290735857,2278618
0.17522778969923,2285214
1.09707369338613,2286108
1.77294285588688,2293123
0.557174889654336,2294852
-0.994402248668217,2294873
1.03601953317177,2296332
-0.327685949569475,2305114
0.183468818719472,2305115
-1.96981970861589,2306459
0.290711240506261,2306893
0.838896523767784,2317120
0.820923485972353,2319068
0.550275448056693,2321962
0.388824562697996,2331869
-1.31980259291252,2336735
0.823912728666051,2339674
0.182213307750566,2340155
0.367825333477223,2340322
0.357567511296431,2350037
0.0697074775884514,2352038
-0.956543028804821,2359944
-0.168864421865813,2381907
0.265202690016203,2393207
0.31873642820797,2395415
0.0422587598012315,2395943
0.0624368130781522,2401405
0.631879330919217,2405144
0.410617780306007,2414406
0.29916957298837,2419459
-0.0967750928410088,2425694
0.381091026028657,2426863
-0.606677335252636,2430773
-1.29288360633077,2439458
0.32934395562831,2443354
0.425392570754135,2445526
-0.280938655779433,2448298
0.42220344850859,2453577
-0.14041031522534,2474709
-0.143865496407758,2480056
1.01553545365459,2480330
0.43448983766943,2487135
0.545377034711544,2488660
-0.00439671226974929,2490180
0.819530350839745,2493534
-0.376045851472271,2498991
0.746508881497972,2500377
-0.63076268105313,2504802
0.357236253063809,2510402
0.0569436234616585,2520618
0.902078879558126,2559453
-1.51477911647368,277752
-0.420254659591505,308862
0.274476259102222,58325
1.2974825867066,92173
-0.453163771917995,923666
0.175314953346271,965005
-1.26669910256288,983079
