"mkm9d_gtvper_wavelet.HLL_firstorder_Mean_237","mkm9d_gtvper_lbp.3D.m2_firstorder_RootMeanSquared_227","sub"
1.10425814159092,-1.07477668209587,1085983
1.05200342742518,-0.160846161550048,1125173
-1.92757022061332,3.45590442825126,1154608
0.460402521476582,-0.371329029291968,1181124
1.05862984383999,0.0990154580393268,1183075
-0.803573106691274,-0.974002840125743,1232870
0.683184692816213,-1.73845542548559,1279943
0.414220424432258,0.467194967779506,1329352
0.253616516230241,1.37785313146397,1330263
-0.910357235541864,2.39705142948968,1364384
1.00766922615869,1.83361988719052,1386095
0.894021712369182,-0.124775554946134,1458656
1.13705936539069,0.642505170716949,1485662
0.615254051631708,1.04910235853408,1497807
0.786924185512879,-0.705557926638,1501387
-1.75187975337877,-2.49267756000861,1518948
-1.13706777584413,-0.496725362505339,1526417
-0.296742878055135,-0.307095300546921,1565177
0.276642739750278,0.291670951641891,1606693
1.52804957367253,-0.540809287353514,1612262
0.00442807928813999,0.472329218001194,1614566
1.3595099006915,0.643087247146627,1644034
0.616062606519479,-0.922931330382197,1668599
0.416508124768403,-1.12082236249207,1671370
0.64189694154181,0.630870908143381,1684230
1.2107714249503,-0.301696632605255,1692385
-0.765692104859061,-0.373869498099618,1720713
-0.133155291700419,0.272685615436448,1738800
0.891548657403676,-0.252152875041712,1740845
-0.196394494564869,-0.537163663845518,1742294
-0.33285360271937,-0.213067219649435,1767700
0.4005719244503,1.05376906486692,1768972
-0.109859058450197,-0.0559628570355357,1889409
-0.587982482117615,-1.3953607738543,1915938
0.637973759758939,0.771459973134572,1916742
-1.4154090757099,1.17796559468054,1919296
-0.315140223291356,1.67671264794682,1926770
-0.102584668721277,0.0577598598681439,1938156
-0.352656511703978,-0.196724976750642,1938561
0.88204974343188,1.50382017653021,1966316
0.231402826051438,0.336663355839387,1967281
-0.624834270302498,2.69605772075153,1973544
-0.241148528795575,-1.50104444785994,1975401
0.29410161241254,1.22389113887011,1976407
-0.38619643933039,0.632958515772953,1978972
-0.962413890542171,1.06061662169591,1980052
0.503648966596093,-0.754034457016863,2001182
2.31217789965836,-1.39881484743035,2002465
-0.669844480333368,1.42111479184011,2004451
-0.137741705085629,-0.939346393463826,2006164
0.625843350380218,0.663630896140755,2007309
-0.502109079486464,-0.755785682802307,2009915
0.623889113969898,-0.358670972687846,2010259
-1.58945263937938,-0.154740315336106,2010554
-0.504622570540261,-0.713084680438363,2026671
0.888594457755156,0.136150568219955,2033049
0.201834405869004,-0.796011179325663,2034136
-2.81073978137563,-1.61735200501038,2040495
-0.686792375890811,-0.179388872889909,2047354
0.281438411571838,-1.08996315936119,2051378
0.720747275320604,0.598127425838761,2055667
0.513347221103343,0.596066510087106,2057358
0.935438541292054,0.524152520936713,2059713
1.76907840026203,0.951331644063243,2069079
0.444031419584044,0.0142723388115236,2070958
1.25748361802859,-0.422119876614587,2072215
0.110912438691794,-0.123153913384449,2075832
0.961725450093601,1.04125937789303,2075846
0.293343949185901,-1.12912905990137,2076301
0.229508823835734,0.954005281742626,2078198
-0.51754158948867,-0.372426129653483,2078899
-0.920975390037202,-0.653931557010323,2085349
-1.04921518087011,-0.1068301246011,2086044
-0.00818933164086788,2.05260631355346,2091555
0.72493246400889,0.490954841417305,2092954
2.18335468748925,-1.98713311777219,2096627
-0.954019496972156,-1.07534621096101,2100050
0.483290658196406,-0.104715506515899,2108003
0.213404382825884,-0.304171083125791,2109902
-0.860341929542814,0.352920994548692,2110540
0.576565494628063,-1.23934133791012,2116787
-0.354467010739438,0.601406200692338,2119177
-0.61263920685426,1.73358144282847,2131601
0.443247096227105,-0.856932109662655,2132424
0.436259311765902,-1.28660025577354,2132982
0.528853565257667,-0.561488879253625,2133204
0.939625369481168,-0.93943239323598,2133380
0.335899265207207,-0.954837265654831,2134220
-1.74036119690491,0.464057904712354,2135748
-1.19202054956984,-0.638958542894414,2137799
-1.16077533740975,0.0303260677627834,2138375
-0.386096242560259,-0.415260744889667,2138678
-1.83678302839238,-0.0859544978187166,2139733
-0.39550365851312,-1.18053167755499,2141116
-0.649506863958074,-0.814508817253344,2145166
0.104753545351011,0.356769967921686,2145694
-2.03940715524957,-0.943858903565092,2146138
0.701759397594981,-0.416676695993541,2151024
0.0393209209207415,0.106571522625699,215131
0.312024783046723,0.588773554456808,2152442
0.11193664588772,-0.263759275048187,2157529
-0.0220839849057785,1.23984819259061,2158101
0.312566050021672,0.111749392384434,2158329
0.467181201056992,-0.337797757624494,2168082
-0.0931228627346495,-0.0692312788997609,2172217
0.90942132637367,-1.52404841612176,2176530
-0.697846816286305,1.10142003784411,2176784
-3.94083102796394,2.02653942445774,2181724
0.0339421720026747,0.575777755814459,2183291
0.0715442112000725,0.989800236425716,2183356
0.864874561279788,0.636499990794941,2185290
-1.36713148008644,0.654056862423717,2186951
-1.16231607048548,-0.261000385033191,2196212
0.487541276988228,0.0684223498648371,2199403
0.0459551236076264,0.607223457388044,2200416
0.213179407784286,-0.410285440800095,2200813
0.755809883322949,0.415849111098996,2205389
-0.158465914661631,-0.556253705302219,2212664
0.0634747742048936,-0.138058481672472,2217034
-0.361852900628658,0.750697191094367,2218615
-0.196939051084084,1.31688794913027,2219842
0.706802654554584,1.07687217382831,2224150
-0.112748796441475,-0.85830769281563,2228399
0.920661443384593,-0.990946644766994,2228400
0.889752107354531,-0.918540395452854,2234271
2.22608019642128,0.15940277441816,2234422
-0.0822414693469268,1.24480347913369,2237571
-0.707059191726255,-0.0871748751051876,2247869
-0.601805242903049,0.12779726110071,2250648
0.937574503859049,1.13435956803989,2250836
0.823885212322498,0.271967003769131,2267382
-1.29796137015456,0.555974441181956,2269346
-0.335210021860377,-0.78568482027359,2271329
0.242382758625395,2.01216725120411,2274521
1.02925170905944,0.823452638365355,2276121
1.54079282353395,0.869976650818056,2278618
-0.47340644895362,-0.0522617877828322,2285214
0.426583872808673,0.0238092116976744,2286108
-0.375308257572277,-0.0255960582609579,2293123
0.7722499110044,-0.889839581665587,2294852
0.33978468588271,-0.0180627330878437,2294873
-0.383893123686697,-1.23871357005883,2296332
0.97548162377479,-0.628586386210192,2305114
-0.662437238286306,-0.171188029936422,2305115
-1.65232599759016,-0.983587131692095,2306459
-0.472406705649278,-1.17015308784744,2306893
0.124142001601266,-0.760830479781834,2317120
0.658442103092384,0.039861809638774,2319068
1.61179250159131,-0.738846450212762,2321962
0.848293104597962,0.0237603218263781,2331869
-0.417856469779183,1.54740627437274,2336735
1.26088477816066,-0.10696562099925,2339674
-0.200762961077059,0.0591699321654338,2340155
0.453559566719027,0.510959289824665,2340322
-0.382347004996093,-1.07930076251585,2350037
0.024366556794467,-0.687168382325688,2352038
-2.42032838905647,-1.35778367233684,2359944
0.742438182949601,-1.51499305122085,2381907
-1.49916221401047,1.30377307654939,2393207
-1.48684336041945,-0.345002142436328,2395415
0.93583810710063,-0.844972159880074,2395943
0.871190149591427,-0.681512567413932,2401405
-0.306693778505419,0.424779974914269,2405144
1.06202123094329,0.513923919496281,2414406
-0.854773794507204,-0.565790866995863,2419459
0.752680196250618,0.464983048686887,2425694
0.850215783226708,-1.1644329954438,2426863
-0.208870490036026,0.0757151547229376,2430773
-1.48970905886344,-0.972007874084307,2439458
-0.945101366099393,-0.386794547835618,2443354
-1.39819195627747,-0.225751284887092,2445526
0.889823695548797,0.364893090463708,2448298
0.450010233195452,-0.326745105232988,2453577
0.213145299478504,-0.94271333753787,2474709
-1.33885606574493,-0.903144433298167,2480056
0.160639660326605,-2.47727375119308,2480330
-1.57612994757676,-1.31769346605615,2487135
-0.374147435085581,0.0439874859260368,2488660
0.568419271597985,-0.215336798629373,2490180
-3.87929145078213,-1.45260957446166,2493534
