"mkm8d_ptv2_log.sigma.2.0.mm.3D_glcm_Imc1_246","sub"
1.39092527119684,1085983
1.04109877832125,1125173
-1.68961123714798,1154608
-0.130826242741713,1181124
0.9005587438086,1183075
0.224980908360333,1232870
0.179179558011788,1279943
0.10049239226174,1329352
0.37299042564582,1330263
-4.93314793265114,1364384
-2.8471367924939,1386095
0.93753171900259,1458656
0.370453838697451,1485662
0.552013652165938,1497807
-0.0605199065460897,1501387
0.306163617993538,1518948
0.237772355731119,1526417
0.4468807459832,1565177
-0.128968770611208,1606693
-0.469578158223887,1612262
-0.454466307579378,1614566
0.303971076015954,1644034
0.727324424106659,1668599
0.729205067390848,1671370
-0.309336412916691,1684230
0.0916486800989781,1692385
0.412358584811703,1720713
0.0380811158001465,1738800
0.949604602355723,1740845
-0.21601042478959,1742294
-0.692259558846157,1767700
0.834270972216491,1768972
0.0298154165173989,1889409
0.0735816761927968,1915938
0.572138008569738,1916742
-1.64782972565843,1919296
-2.09112330813748,1926770
0.319485697325023,1938156
-0.0651875740724933,1938561
0.311842694653722,1966316
0.343171471075867,1967281
-3.1257324220912,1973544
0.650514160793451,1975401
-0.0262190650728471,1976407
-0.234768866576422,1978972
-1.10223371876761,1979045
0.473310028291217,1979422
-3.81032190312691,1980052
0.569669037678899,2001182
-1.50734019877308,2002465
-0.110291536579787,2004451
-0.661192167503553,2006164
1.22476449125078,2007309
1.01551607644038,2009915
1.46427341284204,2010259
1.09962010790005,2010554
-0.0478150201705631,2026671
1.00190077963616,2033049
0.541413844411355,2034136
1.43593640530004,2040495
-4.10601818290639,2047354
-0.159363576789933,2051378
0.581328095437348,2055667
1.13436847981794,2057358
0.621312611596788,2059713
-0.936925513253329,2069079
-0.463088357459443,2070958
0.440868508853539,2072215
0.363671092457543,2075832
0.75215190512561,2075846
-0.0408011748119312,2076301
0.215275360499956,2078198
1.2510043185075,2078899
0.0873546868260916,2085349
0.173053646837325,2086044
0.130341241885209,2091555
0.890602647747676,2092954
0.385040077225879,2096627
0.122662243216034,2100050
-0.609561175349594,2108003
0.829524309173849,2109902
0.266884094180032,2110540
-0.170048602161914,2116787
-0.220714977452848,2119177
-0.497238573452678,2131601
-0.12998425107774,2132424
0.812922435914513,2132982
0.663696773680127,2133204
0.258049587763199,2133380
0.583426253342247,2134220
-0.401340761666595,2135748
-0.250083094671762,2137799
0.273014940535059,2138375
0.630613072826081,2138678
0.079713046320428,2139733
0.809350644106442,2141116
-1.47599728821733,2144796
-0.759654947054369,2145166
0.563374086169704,2145694
0.621105986287943,2146138
0.204641520554663,2151024
0.0878050733862435,215131
-2.41878416076933,2152442
-0.226740062538283,2157529
-0.902626537762164,2158101
0.918840927054391,2158329
0.898792418295637,2168082
-0.462361964161596,2172217
0.204007409828447,2176530
-2.82834532364036,2176784
-1.67486653642728,2181724
0.607484183608185,2183291
0.825265651286044,2183356
-0.681495428138925,2185290
-0.447318783901124,2186951
1.17591537361256,2196212
-0.223049408334543,2199403
-0.508194407510367,2200416
0.42741438846903,2200813
0.0705246918446103,2205389
0.298768370910402,2212664
0.184739129918136,2217034
-2.37299447794233,2218615
-0.0946465749591262,2219842
0.561050353690779,2224150
-0.109227128467895,2228399
0.517937110470515,2228400
1.18669633928548,2234271
1.24957434433133,2234422
-0.669359490767113,2237571
0.171701788157677,2244172
-0.177162346523573,2247869
-0.920944864793868,2250648
0.447900382177224,2250836
-0.113274054532266,2267382
-0.129645495326253,2269346
0.53079570731856,2271329
-0.380021616279141,2274521
0.788870246401665,2276121
-1.95028554208366,2278618
-0.093746975159351,2285214
1.46812254078691,2286108
1.4759345161051,2293123
0.432322937375674,2294852
-1.08868827469553,2294873
0.819482931611925,2296332
-0.209282426504769,2305114
-0.104719008649031,2305115
-1.52441360131027,2306459
0.518215671728994,2306893
1.1572640725743,2317120
1.09878592189175,2319068
1.08147113290065,2321962
0.197786736276125,2331869
-1.66701988415,2336735
0.650894006160411,2339674
-0.469538187431811,2340155
-0.0142623056413775,2340322
0.750132222347477,2350037
-0.109445729765938,2352038
-0.747038363403436,2359944
-0.165979844206152,2381907
-0.120017262558277,2393207
-0.0356349429219225,2395415
0.155455361245927,2395943
-0.238515900477223,2401405
0.50296199351278,2405144
0.111133006987282,2414406
0.830699509532216,2419459
-0.169460576408257,2425694
0.819726628648199,2426863
-0.664540627292375,2430773
-1.27703893860413,2439458
0.26042504599148,2443354
0.112098777311974,2445526
-0.276755280103273,2448298
0.729209929239803,2453577
-0.0192463648488883,2474709
0.65599448119204,2480056
1.00893617048484,2480330
0.225050957825525,2487135
0.742272873686002,2488660
-0.341592281423347,2490180
0.866043161433472,2493534
0.0756527563688074,2498991
0.668763355898629,2500377
0.331405425089101,2504802
0.10959947106993,2510402
-0.274242822724797,2520618
0.811842842422375,2559453
-1.43730623397315,277752
-0.839282303034693,308862
-0.224687660038384,58325
1.50400684510659,92173
-0.713997749300883,923666
0.830557702894412,965005
-1.47560890460147,983079
