"mkm5d_gtv_wavelet.HHH_glcm_ClusterShade_238","sub"
0.289211297335162,1085983
0.066529927200454,1125173
-3.35126752455046,1154608
0.0166248913851171,1181124
-0.135148798021766,1183075
-0.364712047001645,1232870
-0.000108063696548045,1279943
-0.00582576058452223,1329352
0.0219025007323198,1330263
0.711975106107061,1364384
0.441332361384663,1386095
0.202436961189173,1458656
0.00469170491104245,1485662
0.0768195260494305,1497807
0.108852980836871,1501387
0.123458062211049,1518948
0.95532882481094,1526417
-2.34887045956203,1565177
0.0644225871693981,1606693
0.0639585186960221,1612262
0.263447604999408,1614566
0.0482848844352399,1644034
0.389061283921183,1668599
-2.7209511895262,1671370
1.52012865143707,1684230
0.011007600298794,1692385
-0.149746296498207,1720713
0.0243737937404542,1738800
-0.252076283059587,1740845
0.400576096114098,1742294
0.737900609680267,1767700
0.139750998743304,1768972
-0.290042248680113,1889409
0.0360351793793992,1915938
-0.017476862127661,1916742
0.0636979600541353,1919296
0.0700925083439036,1926770
0.281819009720217,1938156
0.143836346958104,1938561
0.0815654799214557,1966316
0.089755577249716,1967281
0.0858554312477036,1973544
-0.488242750914622,1975401
0.127087222428686,1976407
0.121008357378108,1978972
0.025400605095214,1979045
0.0553451542307247,1979422
-0.285276556601043,1980052
0.099306862821495,2001182
1.8284098182395,2002465
0.0617625139613513,2004451
0.586373912203378,2006164
-0.128845818760353,2007309
0.0588237490522848,2009915
0.0485964541053957,2010259
0.148001029960753,2010554
1.00478925777804,2026671
0.0847213459630884,2033049
-0.159834792112609,2034136
-0.0704641910898554,2040495
0.313431366377882,2047354
-0.0241579440138468,2051378
-0.00094534977406525,2055667
0.0518390407467176,2057358
-0.914036032981164,2059713
0.49373053883573,2069079
-0.0229177561996206,2070958
-0.497003358262326,2072215
0.0854109572057562,2075832
-0.0416248001590698,2075846
0.000926862449217728,2076301
-0.0401295436560948,2078198
-1.32740589156096,2078899
-0.144189754774548,2085349
-1.83259553685237,2086044
-0.129927861839195,2091555
0.0606351574165419,2092954
-0.018119101701914,2096627
-8.11833029590654,2100050
0.097066040974153,2108003
0.0763560317579583,2109902
0.229167286887991,2110540
3.68800264715194,2116787
0.497535451976494,2119177
1.63950253779433,2131601
1.05772516128191,2132424
0.10135975200207,2132982
0.0967777567185907,2133204
3.33986210885568,2133380
-1.26050372886262,2134220
-0.730415555086795,2135748
3.25034320133073,2137799
0.111696464295896,2138375
-0.10222137827301,2138678
-0.419284912829511,2139733
-0.379180927939064,2141116
1.38157374093089,2144796
0.148855853275972,2145166
0.106237466832724,2145694
-0.419640569061301,2146138
0.492702007064247,2151024
-0.0441564029689064,215131
0.691315255193135,2152442
0.152772401836264,2157529
0.0190035535232837,2158101
0.176887872950113,2158329
-0.00477678182658014,2168082
0.107457906136554,2172217
0.450708937251982,2176530
0.447890137619967,2176784
0.0503429017077163,2181724
-0.811452615802703,2183291
0.0385656645736693,2183356
0.0524562738014347,2185290
-1.1783275219449,2186951
-0.0343992924370703,2196212
0.143979130601917,2199403
0.304616276743104,2200416
0.0330962121302943,2200813
-0.225074280501255,2205389
-0.0677233003796443,2212664
0.0163065741672043,2217034
0.0446497427972012,2218615
0.155602551926294,2219842
0.0235100973642893,2224150
0.0805588537257836,2228399
0.432335504419033,2228400
2.34749389548262,2234271
1.79164194833152,2234422
0.0512612594248133,2237571
0.0999022363905618,2244172
-0.147410440662606,2247869
0.148625555959125,2250648
-0.0688668725160667,2250836
0.22507274844437,2267382
2.01362349080638,2269346
-3.48078061131269,2271329
0.0264326915449442,2274521
0.0558923417603323,2276121
0.0786729296519921,2278618
0.0414021758201245,2285214
0.0950111555185753,2286108
0.0689704634364011,2293123
0.035390399165454,2294852
0.00963234306379214,2294873
0.0672987159547032,2296332
-0.707557908419844,2305114
-0.0813749071037129,2305115
0.898632481615718,2306459
0.0330257231290225,2306893
0.22316577881964,2317120
0.028365470231602,2319068
-0.115010522326666,2321962
-0.00588779482249091,2331869
-0.0427996179596778,2336735
-0.13674421261871,2339674
0.013991316185278,2340155
-1.8677990563524,2340322
-0.809016670556094,2350037
-0.577552393548026,2352038
0.111141631485958,2359944
-0.0139672791210051,2381907
-0.10429162460322,2393207
-0.0297577115765637,2395415
0.0315579565722061,2395943
-0.0911130888403483,2401405
0.163099407676867,2405144
-1.18344976469489,2414406
-0.0440410436052443,2419459
0.288360360458398,2425694
0.0012917416007199,2426863
-1.17342573955169,2430773
0.216734270845835,2439458
-0.421744857383361,2443354
-0.0126784343700603,2445526
0.23392912238575,2448298
-0.262894592820172,2453577
-0.959665050168401,2474709
-0.0477976320997854,2480056
-0.336920354353842,2480330
-0.0304705950151916,2487135
0.11854065890127,2488660
-0.417075686252161,2490180
0.00410709114406973,2493534
-1.85316890247592,2498991
-0.0582381958216793,2500377
0.734787092011218,2504802
0.150434968257384,2510402
-0.570547412062326,2520618
0.047693484381355,2559453
0.120821454599679,277752
0.0647733521248349,308862
0.0665922171112089,58325
0.725184471525699,92173
0.0477041736078422,923666
0.590442789953668,965005
0.611623915902383,983079
