"mkm5d_ctv_wavelet.LHH_firstorder_Skewness_240","sub"
-0.378124218060174,1085983
-0.648315303175337,1125173
0.266906828205047,1154608
-0.517484066804693,1181124
0.701924473852861,1183075
0.166606436123177,1232870
-1.33523450730945,1279943
0.957640006227723,1329352
-0.771869550752753,1330263
-0.0881315665572611,1364384
0.194601453372844,1386095
0.201993134920743,1458656
-0.681045478013302,1485662
0.828976049166562,1497807
-0.798456704495434,1501387
-0.121485388358444,1518948
0.140589583093161,1526417
1.54520330178919,1565177
2.18545976746276,1606693
-3.02986344335196,1612262
2.88658639576603,1614566
-2.35598908713792,1644034
-0.180709158044739,1668599
0.0520214511774989,1671370
-0.115071106717703,1684230
-0.303267673497268,1692385
-0.960671369310751,1720713
1.11279157805076,1738800
-0.2268810157869,1740845
0.078242993836861,1742294
0.670606254028988,1767700
-0.120092557591365,1768972
0.212750706367015,1889409
0.137549891624447,1915938
1.86133329511379,1916742
-0.798198156282676,1919296
-0.777765303797534,1926770
4.48972421221304,1938156
-0.362460235258915,1938561
-2.18156159744005,1966316
0.438936562102683,1967281
-0.307740250144953,1973544
-0.613955509912069,1975401
-0.42164609092846,1976407
0.863607497970141,1978972
-0.113049714038586,1979045
-2.76786326915224,1979422
-0.248282874760424,1980052
1.21709088640521,2001182
-0.301791043580818,2002465
0.0101898973163126,2004451
-0.731018946164964,2006164
-0.385965251179265,2007309
-0.264361353514119,2009915
-0.280419185062507,2010259
0.960481249257799,2010554
0.296992576203527,2026671
-0.667861821626534,2033049
1.14224322344388,2034136
0.081262864042662,2040495
-3.05476773289488,2047354
-0.53162366629112,2051378
-0.0621941728028225,2055667
-0.415410736125722,2057358
0.365008204603824,2059713
-2.27365223570937,2069079
-0.52984117653818,2070958
-0.246931003023108,2072215
0.380960698058971,2075832
0.0940643512236962,2075846
-0.378089883603636,2076301
1.08056135333585,2078198
-0.114751428303779,2078899
-0.191426207383439,2085349
0.161536651180111,2086044
-0.611744556653654,2091555
-0.31998705928932,2092954
0.769773260208664,2096627
0.740053273521342,2100050
0.0338861955064269,2108003
-0.184410687712753,2109902
1.76414155624238,2110540
-0.473084620829245,2116787
1.84388488260887,2119177
0.868121320861295,2131601
-0.250308712416107,2132424
-0.503637323448844,2132982
0.354697964871175,2133204
-0.020832196812188,2133380
0.0299535193195412,2134220
0.3355304058005,2135748
-0.0701368503350648,2137799
0.169857823381168,2138375
0.428072151246832,2138678
-0.210197986055764,2139733
-0.173467268011752,2141116
0.408929440962854,2144796
-0.0535294601016648,2145166
0.390699401469061,2145694
0.163661589350425,2146138
0.303587940652582,2151024
-0.394707700431164,215131
0.488409232766434,2152442
0.00120214764071564,2157529
0.899781223972999,2158101
0.44682341144377,2158329
0.144685885132843,2168082
-1.89930320766917,2172217
-0.287582920309927,2176530
-0.422929315567705,2176784
-0.290866556641474,2181724
1.14984876983213,2183291
-0.81009528195903,2183356
-0.211260840435371,2185290
-0.446134231288845,2186951
0.225582011852105,2196212
0.800020928724329,2199403
-0.454941630355861,2200416
-1.46607189503652,2200813
0.301799632056748,2205389
-0.239855034202183,2212664
-0.377483816311285,2217034
0.89755509055729,2218615
0.10454609873854,2219842
1.17430844941057,2224150
0.589202199607222,2228399
0.326187468850072,2228400
-0.457627800111796,2234271
-0.29207326630952,2234422
-0.278855343549849,2237571
2.1687500113883,2244172
-0.590154491405913,2247869
-0.889359397896731,2250648
-0.506193205240379,2250836
-0.0161986367313433,2267382
1.47976642544363,2269346
-0.355125852858449,2271329
1.6033814666175,2274521
-2.01470110997931,2276121
1.06252634745009,2278618
-0.665569297843936,2285214
-0.404939172508095,2286108
-0.136218288721051,2293123
-1.77459908293955,2294852
1.55935060771266,2294873
2.42176947326881,2296332
-0.660861443440922,2305114
-0.517383580969772,2305115
-0.223787200279786,2306459
0.725238255240331,2306893
-0.44259432722126,2317120
0.0584676236991831,2319068
-0.53172638718966,2321962
0.0590397343186906,2331869
-0.169458050993882,2336735
0.00548612906392007,2339674
-0.153728015525002,2340155
0.411887489973465,2340322
0.177589978960036,2350037
-0.000587918016239827,2352038
-0.575004964277646,2359944
-0.655851689406124,2381907
1.99495805667233,2393207
0.071736206619027,2395415
-1.37241312100987,2395943
-0.233480923673255,2401405
-0.30882369680096,2405144
2.27986659845099,2414406
-1.05145991035847,2419459
-0.222641761287425,2425694
-0.0649937829873132,2426863
0.175406137375121,2430773
0.300717895122806,2439458
-0.019788473851982,2443354
0.447252254732102,2445526
-1.16137595410276,2448298
-2.0835851676844,2453577
-0.101111462560309,2474709
-1.0552212395853,2480056
3.65071922765112,2480330
-0.177328181493689,2487135
0.130706876975565,2488660
-0.266089795780877,2490180
-0.368994366142016,2493534
0.623422600829059,2498991
0.383889945805437,2500377
-0.659652221441778,2504802
-0.0873511364023483,2510402
1.72970316732233,2520618
-0.0959044093597619,2559453
0.763281499926849,277752
0.167637684515171,308862
-0.362041945289925,58325
-0.632334173083784,92173
-0.940107723235568,923666
-0.373499441343976,965005
-0.613111196008094,983079
