"mkm10d_gtvper_original_shape_Elongation_248","mkm10d_gtvper_wavelet.HHL_glcm_ClusterShade_226","sub"
1.58208668831872,-0.00905788563622873,2076301
0.297818739295745,0.195500405924845,2078198
0.864616843106924,1.77573046359803,2078899
-1.07667986605487,-0.101289682387154,2085349
-0.193476565605438,3.27163348660576,2086044
-0.782053948758404,-0.194642166430617,2091555
-0.754376698936998,-0.19256079013245,2092954
1.11347561505982,-0.383666202983454,2096627
-1.14623529542985,-0.384092885802091,2100050
0.434081523904742,-0.226819148799856,2108003
-0.389639301657585,-0.183954748798261,2109902
-1.54152709113318,-0.152422580331885,2110540
0.237361412237521,-0.162120971804247,2116787
0.322986521803897,-0.195094929868047,2119177
-1.76572154900667,1.93634409136909,2131601
0.409184912905064,-0.182224021694859,2132424
1.58523252465738,-0.205820489814556,2132982
0.663905988917079,-0.222431507313746,2133204
1.42476121597109,-0.292134185300512,2133380
-0.300104287268097,-0.368040656384544,2134220
1.46323432008876,3.85530514768419,2135748
0.871730272211524,6.19926377657198,2137799
1.30862935622401,-0.102592075915124,2138375
0.080492128888391,-0.448296337708703,2138678
-0.158509184321748,-0.0675553584334069,2139733
-0.104493590558644,-0.141501939978054,2141116
-0.25709530203551,0.255484569907225,2145166
-1.55229509579703,-0.174499605504255,2145694
-0.0830368874453734,-0.573831463193528,2146138
0.500137828956133,-0.211719289219907,2151024
-0.389788130112238,-0.279897415866608,215131
1.84628497215426,0.694951261585573,2152442
0.710893986813828,-0.194481699250726,2157529
0.493648428821392,-0.358251929539945,2158101
0.494586888143702,-0.119090431960841,2158329
0.0520425096868056,-0.166452956928432,2168082
-0.542593990030273,-0.200366763909078,2172217
1.40967078148422,-0.153851750625521,2176530
0.0840037461324851,-0.317731551613495,2176784
-0.542459051217577,1.44336255338612,2181724
-1.23095824530994,-0.0256092208862702,2183291
-0.74128333663276,-0.17820136388215,2183356
1.41261800714893,-0.168239160292057,2185290
0.273506137864166,-0.0872868787771097,2186951
0.416819813286208,0.423486486167107,2196212
-1.02045036625088,0.890959332243091,2199403
-2.85608695283565,-0.100626615571728,2200416
0.294413877051677,-0.172524260912469,2200813
-0.217467618358982,-0.26082638433312,2205389
-0.448680044296015,-0.14981999663744,2212664
-1.51175664157083,-0.189523782247616,2217034
1.31688489359551,-0.349697412552526,2218615
-0.0991919283142406,-0.184125815197564,2219842
0.70131059454203,-0.0253822966907953,2224150
1.5985664293011,-0.187845885487886,2228399
0.886232742306244,-0.205380148023123,2228400
-0.283936901770933,-0.654951672008697,2234271
-0.84405852078433,-0.619899583771443,2234422
0.327725239747376,-0.0501497395891847,2237571
1.36959890857513,-0.151911103383789,2247869
0.379906312583981,-0.168020457327722,2250648
0.190063101737713,-0.316604533210503,2250836
-0.562728198797967,-0.179636161505729,2267382
0.273352257399849,3.29344344488831,2269346
-0.65672985776551,-0.260840670779883,2271329
1.31030148707686,-0.152370631663133,2274521
1.40233199347542,-0.112376912267157,2276121
-3.20411982831845,0.919804025084337,2278618
-0.856594622892641,-0.164251729344841,2285214
0.110935732890157,-0.186073545632614,2286108
-0.90529748857097,0.117210293675949,2293123
-0.494738999160961,-0.0285836193331309,2294852
-1.87012351312859,0.216839417957832,2294873
0.882028308777111,-0.126005594465769,2296332
0.0321070643741921,-0.161225909738607,2305114
1.38037107298306,-0.842402328699984,2305115
-0.349463912933286,-0.130402323919814,2306459
-0.903267393315951,0.227703563016358,2306893
0.730448330051835,0.260605575587213,2317120
-1.61805821886397,-0.119109303291439,2319068
0.861065681398422,-0.236272199890806,2321962
-0.138766082810132,-0.166015609251624,2331869
-0.0732616191768641,-0.100255538541593,2336735
0.483890010089244,-0.020659329534027,2339674
0.776857321173174,-0.158188771195703,2340155
-0.072541648720316,2.12548951606978,2340322
0.217245003526597,-0.0967253328320962,2350037
0.0854248650419528,-0.152998065271467,2352038
-0.385059564334497,-0.350501125776815,2359944
0.905886796535286,-0.119296051047823,2381907
-0.190492548661462,3.5550530301649,2393207
-0.211066861461343,0.1400891280696,2395415
-0.722028539812991,-0.171286390049986,2395943
-0.446764850701053,-0.226091614579373,2401405
-1.48945961076952,-0.128908776937421,2405144
0.360668097449352,0.730436967490485,2414406
-0.0378713984127567,-0.266704676774502,2419459
-0.295092093571893,-0.169405731106705,2425694
-0.649221595371713,-0.0436175720030905,2426863
-0.651390896654766,0.149241829029836,2430773
0.396746758988296,-0.0355550359109282,2439458
-0.515277434646448,-0.0744240511470579,2443354
0.861010069688571,1.00805925269506,2445526
-0.160237090620628,-0.158561089475827,2448298
-1.80675712745415,-0.353639094924367,2453577
-0.669884120923234,-0.0339301174444405,2474709
1.03975152539685,0.387127811643543,2480056
1.11929328997379,0.634572538042854,2480330
0.375149271664138,-0.468339770226916,2487135
1.23259983665346,-0.120880261868946,2488660
0.681878650725387,-0.126289697525369,2490180
-0.5620588898252,0.762565268815378,2493534
-1.94536213292451,-0.159446602734391,2498991
0.571563262427416,-0.556139964412004,2500377
1.09304682862911,-0.23819171744782,2504802
-4.01966702967734,-0.237006534886871,2510402
0.468687277915735,0.182705971041374,2520618
-0.550517600237339,1.59084005869713,2559453
1.75436595694498,-0.128666564127043,277752
0.832276555535681,-0.187344427620159,308862
-1.84248405317439,-0.156757508822482,58325
-0.552054608412394,-0.0634812630578706,92173
0.65117852075589,-0.0779513241760103,923666
-1.15087363171503,-0.332694993684971,965005
