"mkm2d_ctv_wavelet.LHH_firstorder_Skewness_226","sub"
-0.3395956888496,1085983
-0.664074360826768,1125173
0.346645496988521,1154608
-0.409054964856366,1181124
0.658544432298152,1183075
0.209038979230091,1232870
-1.26470339026941,1279943
1.07638396956973,1329352
-0.689876922508674,1330263
0.0899888162802994,1364384
0.143342210339368,1386095
0.193161077979898,1458656
-0.639692393345705,1485662
0.82341590659214,1497807
-0.800496516232732,1501387
-0.458161946776469,1518948
0.225726041999989,1526417
1.43729124709778,1565177
2.23877870874533,1606693
-3.09770467335849,1612262
2.62163647383912,1614566
-2.42378706317448,1644034
-0.163286601843087,1668599
0.0704599595356214,1671370
-0.0418542280584207,1684230
-0.296550290977454,1692385
-0.819778320703165,1720713
1.20720891803923,1738800
-0.205684074589327,1740845
0.0894284146105949,1742294
0.633858985870337,1767700
-0.140399991313532,1768972
0.294004344147486,1889409
-0.0824014601981926,1915938
1.6216655482509,1916742
-0.935307717503591,1919296
-0.776280069250755,1926770
4.62196612691332,1938156
-0.305820728317045,1938561
-2.08117595616523,1966316
0.414738734728294,1967281
-0.261184806438198,1973544
-0.644898536491647,1975401
-0.353400595659219,1976407
0.925318904797924,1978972
-0.0883561933502909,1979045
-2.50429596929035,1979422
-0.278731443186816,1980052
1.39254943416823,2001182
-0.221392291715571,2002465
0.066718870907918,2004451
-0.726263202386022,2006164
-0.323965116533271,2007309
-0.488172752608424,2009915
-0.209325964388635,2010259
0.987848182528884,2010554
0.11680061101093,2026671
-0.611816134151485,2033049
1.23862408535096,2034136
0.0347273509978792,2040495
-3.69552797149196,2047354
-0.533591294053931,2051378
-0.0138476363051273,2055667
-0.426814804032148,2057358
0.408350071233436,2059713
-2.1352832689542,2069079
-0.451374657946061,2070958
-0.250142302933913,2072215
0.396994074762971,2075832
0.0598139777578775,2075846
-0.625850842687304,2076301
1.04737538086356,2078198
-0.0557399914529319,2078899
-0.278096685124785,2085349
0.157321949468206,2086044
-0.576822309032075,2091555
-0.257378221280353,2092954
0.709527899563963,2096627
0.686900705630377,2100050
-0.193459350777398,2108003
-0.079210815241151,2109902
1.97608415602728,2110540
-0.393847340512459,2116787
1.93962951089648,2119177
0.81786808145678,2131601
-0.216183792942597,2132424
-0.48289511033443,2132982
0.287836282838373,2133204
0.0370747107191413,2133380
0.114249560215635,2134220
0.380395908007013,2135748
-0.0793592307644143,2137799
0.243898366807521,2138375
0.505011952415116,2138678
-0.171522093054384,2139733
-0.193566576542213,2141116
0.452030071564909,2144796
-0.0943173258858218,2145166
0.397614361120093,2145694
0.213251791227599,2146138
0.289993259788337,2151024
-0.379953201309798,215131
0.533645133025892,2152442
-0.0867240145932788,2157529
0.999336595865829,2158101
0.519396365550053,2158329
0.205005277463916,2168082
-1.90114080257081,2172217
-0.216816369099825,2176530
-0.360001428060197,2176784
-0.19796329523822,2181724
1.1627186449924,2183291
-0.684777744518026,2183356
-0.166480103394444,2185290
-0.773314244581266,2186951
0.238254038369357,2196212
0.644078590443088,2199403
-0.359247467766184,2200416
-1.40168258810356,2200813
0.319598132403895,2205389
-0.196455254812926,2212664
-0.489629196099199,2217034
0.685217142056942,2218615
0.0182757506600061,2219842
0.503288624877009,2224150
0.0965490231852562,2228399
0.329486085692942,2228400
-0.391677338032374,2234271
-0.235122276168301,2234422
-0.267699863100388,2237571
2.01834425536835,2244172
-0.478779630801034,2247869
-0.894495464426,2250648
-0.432427220085825,2250836
-0.00100510159208972,2267382
1.44895590978561,2269346
-0.335854017573738,2271329
1.65941352232486,2274521
-2.05086023597703,2276121
1.12082086886854,2278618
-0.589123715666029,2285214
-0.353711299585512,2286108
-0.218939550529327,2293123
-1.90890954312137,2294852
1.36881329821809,2294873
2.35823091404842,2296332
-0.587031496165943,2305114
-0.464729141229513,2305115
-0.172009132565767,2306459
0.692078958785189,2306893
-0.341641719783786,2317120
0.0386615009171978,2319068
-0.432285055175163,2321962
0.118898534985749,2331869
-0.104367252450262,2336735
-0.0119433033212469,2339674
-0.107281718434627,2340155
0.25368577122006,2340322
0.264184702696945,2350037
0.047501229512131,2352038
-0.466673836047957,2359944
-0.726405763451705,2381907
1.71485992997875,2393207
0.0265375358863855,2395415
-1.39726918517542,2395943
-0.261861249971867,2401405
-0.269544278223147,2405144
2.27922812706036,2414406
-1.04978737969342,2419459
-0.192830390909503,2425694
-0.0217713156858427,2426863
0.226424310808646,2430773
0.295724746357772,2439458
-0.119965141169087,2443354
0.419367869116378,2445526
-1.08521128153968,2448298
-2.26547933317681,2453577
-0.0688671540865722,2474709
-1.01391058130345,2480056
3.80651512583871,2480330
0.014211308010125,2487135
-0.0965869325016755,2488660
-0.25536849124987,2490180
-0.309297716551168,2493534
0.716743987044317,2498991
0.409517635303134,2500377
-0.573653479385301,2504802
-0.0410008975674485,2510402
1.58374648226823,2520618
-0.0256988077407035,2559453
0.758366096170773,277752
0.252780005332806,308862
-0.195158071839891,58325
-0.702704308714132,92173
-0.84085447126647,923666
-0.322364091400554,965005
-0.600890004424902,983079
