"mkm9d_ptv6_wavelet.HHL_glcm_Imc1_250","sub"
-0.773077580215579,1085983
-0.0420288716433896,1125173
0.765625588209419,1154608
-1.06242218322132,1181124
-0.930524085060047,1183075
-0.499544963584021,1232870
-0.230267394979659,1279943
-0.592592612492331,1329352
-0.0105100713111102,1330263
-2.12365125575789,1364384
0.242356382173747,1386095
-0.17737086674331,1458656
0.573427002124285,1485662
0.102126303018841,1497807
0.148347295744846,1501387
-0.190711355053761,1518948
-0.570440924731866,1526417
-0.385706404623593,1565177
0.271725814018999,1606693
-0.609868175258233,1612262
-0.327168824800026,1614566
0.874024964925827,1644034
-1.1523794343709,1668599
-0.737949518523518,1671370
-0.727657137598835,1684230
0.211801497959994,1692385
0.602511004588729,1720713
0.569189297770126,1738800
1.0529740326323,1740845
0.337435037081812,1742294
-3.4876002183852,1767700
-0.746921073469528,1768972
0.543285820422131,1889409
0.548260148268999,1915938
1.06222642446352,1916742
-0.411252145704286,1919296
-0.714507736464207,1926770
-0.00843054315618863,1938156
0.719977079458608,1938561
0.927349465612009,1966316
-0.0480120339642812,1967281
-0.210071237830061,1973544
-1.23647456518873,1975401
0.674827267080756,1976407
-0.625032123471764,1978972
0.744637477877857,1979045
0.911130211847837,1979422
-0.11348925530505,1980052
-0.599240028948968,2001182
-4.5033757649543,2002465
0.649163612616011,2004451
0.0651265297030394,2006164
0.891605116706042,2007309
-0.403548874643392,2009915
0.7293814273387,2010259
-0.621803790382587,2010554
0.639335868254617,2026671
-1.64033958197172,2033049
1.25390769455559,2034136
0.134886815297963,2040495
-1.33739941424858,2047354
0.86922596493091,2051378
1.71069776961486,2055667
0.51582570144598,2057358
0.786812028080251,2059713
-0.28985064605311,2069079
0.56961907448137,2070958
-0.312151814442452,2072215
-0.138607679673207,2075832
1.29560607947347,2075846
-1.68071511867778,2076301
0.45496678936678,2078198
0.375600464365847,2078899
-0.397745192506032,2085349
0.0255320389278765,2086044
0.887923642608011,2091555
0.820887590659148,2092954
-1.02789402610022,2096627
-1.75411380699573,2100050
-0.824278597139661,2108003
0.968357006620798,2109902
1.00967499172254,2110540
-0.491957611038719,2116787
0.183290247328218,2119177
-1.11264334223164,2131601
-1.96810068777581,2132424
0.206881530647057,2132982
0.502055865062333,2133204
-1.55076069877871,2133380
-0.963763277971784,2134220
-0.403109035392504,2135748
-1.97197835249938,2137799
0.55720622735394,2138375
0.60526125797624,2138678
-0.464914547275719,2139733
1.28497515111811,2141116
-2.49141705205451,2144796
-2.15478842146663,2145166
0.458009241558111,2145694
-1.57153241852187,2146138
-0.221500286006003,2151024
0.544147543679943,215131
-1.8915071200405,2152442
-0.367344495253809,2157529
0.0691058716312817,2158101
-1.02553791469878,2158329
1.12352858269721,2168082
0.356910931627288,2172217
-0.531147239789763,2176530
-1.20112652812027,2176784
-2.10664534065109,2181724
0.951628129590326,2183291
-0.0289763068717864,2183356
0.778563249813873,2185290
-1.42188324892541,2186951
1.93435774039192,2196212
-1.30064145336785,2199403
-1.89963289432942,2200416
0.856586572878254,2200813
0.0438912538996765,2205389
-0.00520275133065543,2212664
1.39953951766602,2217034
-2.05059686059457,2218615
1.15843706083392,2219842
0.567196420324322,2224150
0.172595139443252,2228399
0.788582752158632,2228400
-0.540171596556691,2234271
-0.518717606292708,2234422
-0.234481734809837,2237571
-0.823795292987606,2244172
-0.280966245440891,2247869
-0.792029726687857,2250648
0.663733187576416,2250836
0.0561042091418785,2267382
-1.0961876719063,2269346
-0.515105324948954,2271329
0.898012111914375,2274521
0.588825989757528,2276121
-0.528292242260939,2278618
0.925944190290497,2285214
1.47842383987606,2286108
-0.137899647862735,2293123
-0.679755089987649,2294852
-0.62194385205341,2294873
0.535894587004616,2296332
0.444517211392827,2305114
1.05098570361431,2305115
0.551305279459102,2306459
-1.58765561996636,2306893
0.995277405888883,2317120
1.57943615505485,2319068
0.824933928399486,2321962
0.704333072287409,2331869
1.61876200068283,2336735
0.630475803477082,2339674
1.0614093082641,2340155
0.00715887905610879,2340322
0.77833660768089,2350037
0.785477017067221,2352038
-0.812757759202554,2359944
0.239710908129559,2381907
0.400045722988672,2393207
1.24843178451815,2395415
-0.23480307304188,2395943
0.259197375424696,2401405
0.688622998244731,2405144
0.94184732030636,2414406
0.134892954449282,2419459
0.118544485811271,2425694
1.58510970725376,2426863
0.0982426118759595,2430773
-0.0672557695710286,2439458
0.660391895757545,2443354
1.1640973623851,2445526
0.941543523459791,2448298
0.811034526702554,2453577
0.203629639859204,2474709
-1.58890632151884,2480056
-0.0484357328514749,2480330
1.33550244473457,2487135
1.33118189884715,2488660
0.937628239936532,2490180
1.38158563921437,2493534
1.08419136836878,2498991
-0.225786821159133,2500377
-0.0145058145007146,2504802
0.37629182685891,2510402
0.565031387193451,2520618
1.15798648168202,2559453
-0.58583271225975,277752
0.63688605088741,308862
1.1534410965424,58325
-1.12011550506797,92173
0.541289104823492,923666
-0.343630586670713,965005
-0.383362891632953,983079
