"mkm6d_ctvper_wavelet.HHH_glcm_ClusterShade_247","mkm6d_ctvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_227","sub"
0.153296166162571,-0.261760577340443,1085983
0.0286983039450494,0.549955012205307,1125173
0.040891891211073,0.384380575571481,1154608
-0.398716262503197,-0.144955734354911,1181124
-0.853414882495872,2.70904995888652,1183075
-0.0331069466142843,3.65526824950463,1232870
0.0181377193027161,-1.29640584501281,1279943
-0.619879939276221,-0.456034025438206,1329352
0.0915755379309572,1.43866102103166,1330263
-0.370309537699553,0.471430978294457,1364384
0.0136527327958897,-0.388450357746294,1386095
0.221336394095454,-0.955759387128458,1458656
-0.0462921238054595,-0.60902438131587,1485662
0.123885788901647,-0.453424634559217,1497807
-0.0188218522020441,0.0248708527411032,1501387
-0.00666027231322833,0.24179237701149,1518948
-0.0787645602565717,-0.915126199823936,1526417
-0.0842972146756445,-1.72261354630925,1565177
0.0287164747750119,-0.623084503516022,1606693
-0.000289693100990114,-0.401758573990388,1612262
-0.0864422299730984,-0.554889409767415,1614566
0.0146655938063422,0.547040237594372,1644034
-0.815676356267999,-1.47490793299973,1668599
0.0669525587695327,-1.04900927201956,1671370
-0.0357357366132059,-0.729634273778221,1684230
0.0275192058462001,1.3212826989137,1692385
-0.249700399260477,-0.278508072087158,1720713
-0.0178048675850579,-0.242717487029141,1738800
-0.458765350104913,1.33228372111868,1740845
-0.263062975715735,-0.519299526945603,1742294
-1.36638942074706,-0.0643822744622029,1767700
-0.105617047250039,-0.531805395102163,1768972
-0.10405559818198,-0.467155522260255,1889409
0.0113447603150728,-0.37429975083344,1915938
-0.0682241577867984,-1.16292285681532,1916742
-0.0223937758688835,-0.416503802638013,1919296
-0.0286662796317284,-0.677391860415012,1926770
-0.0237211041245084,-0.579925491001465,1938156
-0.096091351610757,1.35594423352787,1938561
0.0197360178324508,1.2938990103939,1966316
-0.00805579216274612,-0.750545330993214,1967281
-0.398084382433585,1.02166775074557,1973544
-0.281607826810284,1.06971685716825,1975401
-0.0298378773008609,1.20939526375858,1976407
0.0635167779024879,1.73133872405392,1978972
-0.0227926043566976,-0.458321739662225,1979045
0.00155381495706928,-1.60130761481838,1979422
0.0851686190406433,1.42346943394513,1980052
-0.045711717832892,-0.502682843898401,2001182
0.948911569540257,-0.323363710723171,2002465
-0.0696842908888243,-0.336885462450331,2004451
0.0993380608059612,0.694828053963562,2006164
0.137626725148381,-0.288299487166553,2007309
-0.00469834222120318,-0.450256449392671,2009915
-0.373013265277583,1.9207815183688,2010259
-0.353220553153059,-0.0829964508054248,2010554
0.0650024953010458,-0.297488528022519,2026671
-0.192876650513244,1.29830685420629,2033049
-0.0250909434868492,0.11229860768562,2034136
-0.0207142730927427,0.220333774820535,2040495
-1.8762727384114,0.248546515626724,2047354
-0.236619299140772,1.37677968619187,2051378
-0.0889536854364523,0.147461411498404,2055667
-0.0779567451152998,-0.317568071172679,2057358
0.124953101886626,0.252774740463611,2059713
0.0485916869517361,-0.0592976346968126,2069079
0.0151335620154558,0.274127998616861,2070958
-0.179694839932184,-0.483640047037868,2072215
-0.0030256796449633,0.285194818764573,2075832
-0.0946906153208069,0.652924483389594,2075846
-0.100223488215098,-0.404609640339411,2076301
-0.185088671670629,-0.71009239993932,2078198
12.1700805485368,0.379306626145945,2078899
-0.123763910913587,-0.279242353076378,2085349
1.32989560479411,-0.842445415750479,2086044
0.0112742625462123,-0.508791198223454,2091555
0.0048491956404766,0.696561883974503,2092954
0.110612459662073,-0.709551198035474,2096627
0.771770110079891,1.02465664144171,2100050
-0.00739854082762009,-0.142595259154138,2108003
0.115540497757518,0.479682664483251,2109902
-0.0267670888517674,1.28204432228405,2110540
0.059191100533348,-1.085407651238,2116787
-0.000830902172854612,-0.319348700827441,2119177
-0.149715136332148,-0.498400326786315,2131601
0.541100975392696,-0.663509446995454,2132424
0.104853545450153,-0.0429179810528757,2132982
-0.101183043290137,0.638661430205049,2133204
0.467316277250619,-0.287522558736512,2133380
0.0110280150124209,-1.16667394279173,2134220
-0.167849886519282,-1.13375634088757,2135748
0.602846635806441,-1.09870429145625,2137799
-0.131102481863674,-0.0838144655889526,2138375
-0.537478465968082,0.815021740733418,2138678
-0.461740951704413,-0.0917182458067447,2139733
0.0179977157593799,2.31947850343698,2141116
-0.365029220548626,-0.644735973204351,2144796
-0.27130105396546,2.40640208845742,2145166
-0.187159299798861,0.229047520922232,2145694
0.306079759604587,-0.661142963953609,2146138
0.0316762534635834,-0.259359835184173,2151024
-0.0152463539145253,0.091287335202838,215131
0.394553901477623,1.04812959064058,2152442
-0.0438634575955431,-0.280196271138548,2157529
0.0261877114615842,-0.87999124209334,2158101
0.0017745297712988,-1.4558668557744,2158329
-0.0028561167362349,-0.303094854608096,2168082
-0.0261438551573507,2.43746400273517,2172217
-0.0954549047602009,-0.639914840445286,2176530
-0.134514112763217,3.48235000959002,2176784
0.806841654980485,0.698071686891283,2181724
0.00437159541378941,1.09400932887959,2183291
0.380065892528697,-0.604995484648964,2183356
0.070024895228594,0.312581395305083,2185290
0.274728837466326,-1.27136874117684,2186951
-0.0842899229786958,-0.0353569796125555,2196212
-1.1222659326123,0.0693974779788978,2199403
0.662513605030593,0.463758224616667,2200416
-0.0150784024290791,-0.510911260256874,2200813
-0.310699697384251,-0.455773658544651,2205389
-0.1467829514213,-0.357841345459873,2212664
0.084800787611898,-1.18780032919448,2217034
-0.0281323110176373,0.308634459162867,2218615
-0.0130231447975124,-0.452379891799334,2219842
-0.368484273721091,-0.309522363444551,2224150
0.00185347567733469,-0.166504601954162,2228399
0.633543814759025,-0.529954828721358,2228400
-0.320727814446237,-0.462575559000915,2234271
0.803048580387959,-0.597341282172654,2234422
-0.103780571448875,0.629276232113437,2237571
0.000547836107396077,-0.406789165819376,2244172
-0.13527648394952,0.761230751377059,2247869
0.016275575679018,0.98012911308994,2250648
-0.051248804117622,-0.435443789945004,2250836
0.0636721430857026,-0.823464914547484,2267382
-5.27483991892132,-0.249188718859462,2269346
-0.504402356296481,-0.881361253267857,2271329
-0.0252304524997841,-0.169226462837148,2274521
-0.00391797568849272,-0.41907063042085,2276121
-0.0446307432669545,0.37645560759937,2278618
-0.281401008593648,0.0479689700603569,2285214
-0.01912143392441,0.179870176862643,2286108
-0.0430515748978594,-1.47275048962235,2293123
-0.0569419833512091,-0.218510226742398,2294852
-0.021449435318755,-0.316916525973858,2294873
-0.0327201959919586,-0.550009941922007,2296332
-0.00989976611730766,-0.867568993274504,2305114
0.00789376629961923,-0.0190402932585177,2305115
0.033694911930668,0.519576822775491,2306459
0.0869700529087308,-0.628879549417125,2306893
-0.0166488226329303,-0.594777822638604,2317120
0.00909705129335677,-0.0881938765774867,2319068
0.189194078435088,-0.963171117731865,2321962
0.00633140580092176,-1.75803181762572,2331869
-0.0355430060026167,-0.483893962092448,2336735
-0.0819921928572505,0.244622374995741,2339674
-0.0761321742159936,-0.267630423634627,2340155
0.600446497537067,-1.12181502807053,2340322
-0.164920463333221,-0.000339979186497,2350037
-0.0282043612380747,-0.466887377116006,2352038
-0.00867931127180971,0.154292397449094,2359944
0.00179590815295291,-0.200523085915587,2381907
0.531056917807307,0.274472447052382,2393207
-0.0893341320955759,-0.66005775202674,2395415
-0.0195542099374894,0.0435071987272269,2395943
-0.0522179133214148,0.037934847592043,2401405
0.0277716177184114,-1.10218928011838,2405144
-0.287772325741218,-0.3013979191794,2414406
0.0663886711045708,0.440922533040524,2419459
-0.0675922462418647,-0.985591800725286,2425694
-0.00860285669146013,-0.78406251954726,2426863
0.303265612809168,-0.292422763758223,2430773
0.105524200998247,0.513248938589206,2439458
-0.0111279684520492,-1.16194769840621,2443354
0.0868672711958556,-0.487971851379038,2445526
0.0325452409224599,-0.211883605933317,2448298
0.270714405006222,-0.22518809677814,2453577
-0.121356402225287,2.22508171941065,2474709
-0.000371856810771215,-0.600628597475069,2480056
-0.377325433660798,0.527955991359519,2480330
-0.118436550746827,-0.665743155236572,2487135
0.0314679921296805,-0.983700786780714,2488660
-0.00263330984547296,1.23207333416144,2490180
-0.0210783892661413,-1.00701212398221,2493534
0.0265472858919679,3.52363328019181,2498991
0.0359699698938856,-0.174258218629804,2500377
-0.225043826744928,-0.637623853034359,2504802
-0.00377077291327363,-0.0166832247177164,2510402
0.021981670789597,-0.453013613988477,2520618
-0.0298042318788651,0.136893936546829,2559453
0.0776922432022929,5.24722382088926,277752
-0.0129368587556847,0.195396575616684,308862
-0.313248029840457,-0.654618525236933,58325
-0.390471952923691,0.0420972561661711,92173
-0.102523938270615,1.17692049080269,923666
-0.372772957728758,0.952876343786066,965005
-0.0566334724213868,0.243601964631197,983079
