"mkm9d_gtvper_lbp.3D.m2_firstorder_Range_233","mkm9d_gtvper_lbp.3D.m2_firstorder_Maximum_233","sub"
0.129543109884006,0.0209837753667621,1085983
0.129543109884006,0.0209837753667621,1125173
-1.40455766530441,-3.1885981061919,1154608
0.129543109884006,0.0209837753667621,1181124
0.129543109884006,0.0209837753667621,1183075
0.129543109884006,0.0209837753667621,1232870
0.214750463522583,0.199251059261686,1279943
0.129543109884006,0.0209837753667621,1329352
0.129543109884006,0.0209837753667621,1330263
-8.72782574574813,-1.1260361316688,1364384
0.129543109884006,0.0209837753667621,1386095
0.129543109884006,0.0209837753667621,1458656
0.165060601446163,0.0952919950352578,1485662
0.852223160775433,1.5329449418163,1497807
0.129543109884006,0.0209837753667621,1501387
0.129543109884006,0.0209837753667621,1518948
0.129543109884006,0.0209837753667621,1526417
0.165060601446163,0.0952919950352578,1565177
0.277651039508259,0.330849030065419,1606693
0.346442311524947,0.474771270276151,1612262
0.638450246337576,1.08569813505846,1614566
0.129543109884006,0.0209837753667621,1644034
0.155186954170553,0.0746347605737164,1668599
0.165060601446163,0.0952919950352578,1671370
0.214750463522583,0.199251059261686,1684230
0.129543109884006,0.0209837753667621,1692385
0.129543109884006,0.0209837753667621,1720713
0.129543109884006,0.0209837753667621,1738800
0.165060601446163,0.0952919950352578,1740845
0.129543109884006,0.0209837753667621,1742294
0.129543109884006,0.0209837753667621,1767700
0.129543109884006,0.0209837753667621,1768972
0.129543109884006,0.0209837753667621,1889409
0.129543109884006,0.0209837753667621,1915938
0.129543109884006,0.0209837753667621,1916742
0.129543109884006,0.0209837753667621,1919296
0.129543109884006,0.0209837753667621,1926770
0.129543109884006,0.0209837753667621,1938156
0.129543109884006,0.0209837753667621,1938561
0.129543109884006,0.0209837753667621,1966316
0.129543109884006,0.0209837753667621,1967281
0.129543109884006,0.0209837753667621,1973544
0.129543109884006,0.0209837753667621,1975401
0.165060601446163,0.0952919950352578,1976407
0.129543109884006,0.0209837753667621,1978972
-4.16105114287513,0.0209837753667621,1980052
0.165060601446163,0.0952919950352578,2001182
0.165060601446163,0.0952919950352578,2002465
0.60960261961375,1.02534432939183,2004451
0.129543109884006,0.0209837753667621,2006164
0.241915966942271,0.256085596463809,2007309
0.165060601446163,0.0952919950352578,2009915
0.129543109884006,0.0209837753667621,2010259
1.2558626015059,2.37742260365169,2010554
0.129543109884006,0.0209837753667621,2026671
0.330587508580468,0.441600510512969,2033049
0.129543109884006,0.0209837753667621,2034136
-3.35947718293305,-7.27859947061702,2040495
-0.952559930073241,-2.24294723046938,2047354
0.129543109884006,0.0209837753667621,2051378
0.129543109884006,0.0209837753667621,2055667
0.827246982768907,1.48069082025086,2057358
0.165060601446163,0.0952919950352578,2059713
-4.55578037098646,0.0209837753667621,2069079
0.129543109884006,0.0209837753667621,2070958
0.165060601446163,0.0952919950352578,2072215
0.129543109884006,0.0209837753667621,2075832
0.129543109884006,0.0209837753667621,2075846
0.165060601446163,0.0952919950352578,2076301
0.222819719553403,0.216133221354979,2078198
0.214750463522583,0.199251059261686,2078899
0.129543109884006,0.0209837753667621,2085349
0.165060601446163,0.0952919950352578,2086044
0.129543109884006,0.0209837753667621,2091555
1.62019880407218,3.13967166412099,2092954
0.129543109884006,0.0209837753667621,2096627
0.165060601446163,0.0952919950352578,2100050
0.129543109884006,0.0209837753667621,2108003
0.129543109884006,0.0209837753667621,2109902
-0.693266988479929,-1.7004653148001,2110540
0.129543109884006,0.0209837753667621,2116787
0.129543109884006,0.0209837753667621,2119177
0.129543109884006,0.0209837753667621,2131601
0.129543109884006,0.0209837753667621,2132424
0.221359714623108,0.213078659720536,2132982
0.129543109884006,0.0209837753667621,2133204
0.129543109884006,0.0209837753667621,2133380
0.129543109884006,0.0209837753667621,2134220
1.07848689377789,2.00632452003162,2135748
0.129543109884006,0.0209837753667621,2137799
0.129543109884006,0.0209837753667621,2138375
0.129543109884006,0.0209837753667621,2138678
