"mkm9d_ptv4_wavelet.HHL_glcm_Imc2_234","sub"
0.528179292629733,1085983
0.250233300785304,1125173
-0.622354855108895,1154608
0.940189605871215,1181124
0.773030150745057,1183075
-0.115064423566612,1232870
-0.0426602170967248,1279943
1.00324944086219,1329352
-0.238967679378401,1330263
1.73875106955551,1364384
0.0409963401836221,1386095
0.638544131423681,1458656
-0.658471994932624,1485662
-0.0627081434279681,1497807
0.367829004831958,1501387
0.10988950790375,1518948
0.382812934398635,1526417
1.10437995693446,1565177
-0.746244589584003,1606693
-0.39479511021584,1612262
0.426767649386874,1614566
-0.775969409069782,1644034
0.798641876925646,1668599
0.961935557014247,1671370
0.655612087397076,1684230
-0.436177192027902,1692385
-0.367277398507948,1720713
-0.278796609613135,1738800
-0.715488437708548,1740845
0.0446377541089115,1742294
2.80481707012173,1767700
0.423998655235459,1768972
-0.206058626931163,1889409
-1.36043781098279,1915938
-0.990923006781539,1916742
-0.765138031370185,1919296
-0.138706210139284,1926770
0.139481632324537,1938156
-1.00701447047404,1938561
-1.43399878495811,1966316
0.236560787911909,1967281
-0.352809945314473,1973544
0.867737507882112,1975401
-0.601667433903393,1976407
0.827262715017895,1978972
-1.39427395624443,1979045
-1.75486122114577,1979422
0.475333739844476,1980052
0.537297200681014,2001182
3.6744426561945,2002465
-1.75761563044844,2004451
0.0147885825818936,2006164
-0.373855188494459,2007309
-1.05012297618259,2009915
-0.334148545521555,2010259
0.28164751367941,2010554
-0.135621051286638,2026671
1.13396830174217,2033049
-1.37339581707103,2034136
-0.425077833361933,2040495
1.12513499792904,2047354
-0.920431547950911,2051378
-1.61289720057743,2055667
-0.936208761452795,2057358
-0.550381191336717,2059713
0.848833041669866,2069079
-0.0970438135394296,2070958
-0.0710461919901709,2072215
-0.0771271961930032,2075832
-1.37926892068425,2075846
1.4854382343788,2076301
-0.401689843317114,2078198
0.817680850731889,2078899
0.264344344660583,2085349
0.406194520395941,2086044
-0.987572759876085,2091555
-1.30885786926739,2092954
0.969934802072031,2096627
1.9132421290636,2100050
0.779854671696172,2108003
-0.620178859099379,2109902
-1.49106179107706,2110540
0.605262870510926,2116787
-0.195607409067466,2119177
0.971099877619279,2131601
1.66594182835331,2132424
-0.30235128641847,2132982
-0.697439730371131,2133204
1.40336244655277,2133380
1.26674891672642,2134220
0.901932894034124,2135748
1.92477471913687,2137799
-0.433088625207288,2138375
0.289309835281352,2138678
0.622901642178132,2139733
-1.08523922343042,2141116
3.11790691515475,2144796
1.82482143024257,2145166
-0.532287347268942,2145694
1.29512837665607,2146138
0.298894124657713,2151024
-0.971094900139423,215131
1.68695272177401,2152442
0.522339339223506,2157529
0.371174192386614,2158101
0.673361298598238,2158329
-0.879479863040227,2168082
-1.11331257411461,2172217
0.484113103511463,2176530
1.27083164980268,2176784
2.02130275370179,2181724
-0.526052668137895,2183291
0.239874885222252,2183356
-0.421258827484504,2185290
1.14143354154963,2186951
-1.83859109564698,2196212
1.39055115758219,2199403
1.84743686746842,2200416
-1.29109419905411,2200813
0.357917536744978,2205389
0.209378240492325,2212664
-1.41286281185847,2217034
1.37304499412981,2218615
-2.02998215613111,2219842
-0.43279949396714,2224150
-0.294036409884699,2228399
-0.682087822625836,2228400
1.3412519857438,2234271
1.41969625114984,2234422
-0.192837538534404,2237571
0.586749104949657,2244172
0.652288071641876,2247869
1.12994991369065,2250648
-0.562702079358343,2250836
-0.0223637809565338,2267382
1.59984652516754,2269346
1.35525690724061,2271329
-0.996599023469073,2274521
-0.454939022549556,2276121
0.385327577198615,2278618
-0.268991373596342,2285214
-1.91106795560554,2286108
0.0350076096174753,2293123
0.640709734937134,2294852
0.714006365574565,2294873
-0.861216227045727,2296332
-0.798511093789646,2305114
-0.452952248771329,2305115
-0.708541954231211,2306459
1.26520001372514,2306893
-0.586994784716121,2317120
-2.15706267825771,2319068
-0.289140924841658,2321962
-0.39653636913218,2331869
-1.69427789636745,2336735
-0.331283580363326,2339674
-1.3602126276767,2340155
0.655558067579582,2340322
-0.116877211371949,2350037
-0.273248310476369,2352038
1.05378018471746,2359944
-0.767319724169308,2381907
0.0806541328481332,2393207
-1.04962780531377,2395415
-0.255192740987996,2395943
-0.521799276198084,2401405
-0.577722952216918,2405144
-0.426473534986052,2414406
-0.388809761982513,2419459
-0.0605159291319935,2425694
-1.60453918921906,2426863
0.294902725070264,2430773
0.044389457830928,2439458
-0.681663211891114,2443354
-0.8952243489509,2445526
-0.657240106663739,2448298
-0.541222447692928,2453577
0.273549974168896,2474709
0.990901445154719,2480056
0.619851556987075,2480330
-0.942052089067731,2487135
-1.62291054028707,2488660
-0.769519046055687,2490180
-1.18088830682343,2493534
-0.731433322469484,2498991
0.48174330319037,2500377
0.222281175731012,2504802
-0.133069528511589,2510402
0.0044326852246321,2520618
-0.531424681497717,2559453
0.633320120197247,277752
-1.45447234832226,308862
-1.15882110441637,58325
1.08190980890683,92173
-0.957939111390711,923666
0.322894571366551,965005
0.392441734742431,983079
