"mkm8d_gtv_wavelet.LLL_firstorder_10Percentile_250","sub"
0.721440953952832,1085983
0.0520065283211242,1125173
0.462767390400585,1154608
-0.167629452169764,1181124
-1.55279923699546,1183075
-0.401970672120216,1232870
1.1282210055436,1279943
0.153746698312011,1329352
0.0334747738159309,1330263
1.07326728623866,1364384
1.3604967325873,1386095
0.296457443656396,1458656
-1.36107938644609,1485662
-0.0718230287205392,1497807
0.688812184981519,1501387
1.17802559213113,1518948
-0.745569426809686,1526417
-0.570849064757585,1565177
-1.52577508280026,1606693
0.326511556701217,1612262
-0.406341580182262,1614566
-0.449425477641387,1644034
-0.66072114454656,1668599
0.979079710992576,1671370
0.932285856036143,1684230
-0.354538019698649,1692385
-0.27861009201734,1720713
0.609107661368514,1738800
-0.284544196830156,1740845
-0.797961925356358,1742294
-0.851004327773895,1767700
-1.84101416786126,1768972
-0.0146840345201514,1889409
-1.14091113444612,1915938
0.519518257518961,1916742
-0.33968535165978,1919296
1.3188616836694,1926770
-0.55337379216963,1938156
-1.21886866820705,1938561
-0.951032558773815,1966316
-0.208909752934708,1967281
-1.41485546847235,1973544
-1.50190550610394,1975401
-1.32428105780051,1976407
0.527117905208479,1978972
1.71513107474369,1979045
-1.5917565374627,1979422
-0.696278481631304,1980052
0.253487118152654,2001182
1.80081926401229,2002465
-1.64443078641498,2004451
1.07236850334043,2006164
-0.937740818435081,2007309
-1.03201139316485,2009915
-1.66768843598262,2010259
-1.69247954579535,2010554
-1.12191165695117,2026671
-1.59827220592402,2033049
-6.45674758944526,2034136
-2.62675989010862,2040495
1.27804552318268,2047354
-0.0073616289909077,2051378
-1.30628832224444,2055667
-1.14308930363037,2057358
-1.63710551471652,2059713
-1.67829517287985,2069079
-0.672625718694182,2070958
-1.20998748460459,2072215
-1.96650043042453,2075832
0.596640243240115,2075846
0.522219144314896,2076301
-0.910427360284138,2078198
0.0981209220366005,2078899
-0.599524848966392,2085349
-0.271356713396837,2086044
1.16444830968375,2091555
-1.30286205578815,2092954
-0.688766371526743,2096627
-0.309020326587872,2100050
-0.727938963100785,2108003
-1.04200184396771,2109902
-0.507665140534503,2110540
0.684980534716035,2116787
0.00574476573820035,2119177
-0.14372028651108,2131601
-0.46006857906061,2132424
-0.472240901182961,2132982
-0.390118704120171,2133204
-0.180592001031093,2133380
0.428330844904976,2134220
-0.0992164410503774,2135748
0.376741411146916,2137799
-0.900554840402356,2138375
-0.9719252007511,2138678
0.337505047307709,2139733
-0.524323972877481,2141116
1.81866689975155,2144796
0.579275974997615,2145166
-0.0812872389120443,2145694
1.00839303871748,2146138
-0.407872472817435,2151024
0.734549916291867,215131
-0.830714775570198,2152442
1.43295456530798,2157529
0.929613810067994,2158101
0.169028515479869,2158329
0.3342110426186,2168082
-0.879659272543991,2172217
0.783233412730971,2176530
0.837350270335236,2176784
0.323127625952799,2181724
-0.714189352228994,2183291
0.119886372253544,2183356
-0.562245183027255,2185290
-0.327094389695585,2186951
0.561802971460294,2196212
-1.36272516469754,2199403
0.99237431750053,2200416
0.755595838610618,2200813
0.179319018373048,2205389
-0.0877038752555887,2212664
1.59537386647022,2217034
-0.0353879870237197,2218615
0.457055473414257,2219842
-0.695317478976241,2224150
0.685534899612866,2228399
-0.163445501937531,2228400
0.797479408284726,2234271
0.902079000056585,2234422
0.773667692379555,2237571
0.00056559795582886,2244172
0.996800638167516,2247869
0.967602793177473,2250648
0.271192281396879,2250836
0.228980654770681,2267382
-0.587802157140587,2269346
0.91386098575815,2271329
0.118547990651048,2274521
-0.477741796460391,2276121
0.00293215805450392,2278618
0.865380091655856,2285214
0.39716818120207,2286108
-1.18726139000374,2293123
0.438130635742774,2294852
0.922888224567167,2294873
-1.52919218348623,2296332
0.768373877828343,2305114
0.542724554888051,2305115
1.10994266816703,2306459
0.762502649602815,2306893
0.389710647736427,2317120
-0.814492198067402,2319068
1.10387301743481,2321962
0.225190026552174,2331869
0.767513071672299,2336735
0.152122058058567,2339674
0.335437583909617,2340155
-0.286401773044666,2340322
0.903811360503254,2350037
1.14739728985237,2352038
0.87596240640285,2359944
0.624038133959361,2381907
-0.127196104409631,2393207
0.69860940820939,2395415
0.584889367416971,2395943
0.811124941386678,2401405
0.484574280647514,2405144
0.0600332352245732,2414406
0.914517159374186,2419459
0.591649048389156,2425694
0.441988798073553,2426863
1.16616878747053,2430773
1.15629196833491,2439458
1.02031146601634,2443354
0.552677446931738,2445526
0.0126408883076768,2448298
0.808035688661295,2453577
0.995956670755645,2474709
0.85340869993827,2480056
0.422105764204369,2480330
0.559585631296687,2487135
0.69478534134997,2488660
0.857901659039644,2490180
0.715325145953777,2493534
1.09547758980344,2498991
0.939243481820153,2500377
1.13574452061318,2504802
0.951709347440223,2510402
0.569973345095946,2520618
-0.279358221895884,2559453
-1.17874594153625,277752
-1.10756910732178,308862
0.595921372172369,58325
0.188556323501222,92173
0.609481099333268,923666
0.771589182287591,965005
-0.656060454833899,983079
