"mkm8d_ptv6_wavelet.HHH_firstorder_Median_237","sub"
0.0199202889840696,1085983
-0.86154029159227,1125173
3.37546199352698,1154608
-0.375641975038909,1181124
-0.16997390784123,1183075
-0.526267725621498,1232870
-0.129541268831584,1279943
-0.47268339997013,1329352
0.524745352369262,1330263
1.7399944925826,1364384
-0.82460084557586,1386095
-0.556051596516566,1458656
-0.278685506550508,1485662
0.976471459179369,1497807
-0.124413043539647,1501387
-0.361491408237041,1518948
0.0535574337507441,1526417
-0.325159912865245,1565177
-0.046521419478133,1606693
-0.0607043964342286,1612262
-1.37075451672036,1614566
0.380977417910793,1644034
-0.254626058077816,1668599
0.0527539068114314,1671370
0.273446256703138,1684230
0.281311226549258,1692385
0.318908869359448,1720713
0.355676082522006,1738800
-0.638801491790975,1740845
-1.09093680530209,1742294
-0.140606240730786,1767700
-0.408416631964713,1768972
-0.200276945981979,1889409
-0.260314387148566,1915938
0.00171801667040291,1916742
-0.315124959759376,1919296
-0.272140668018515,1926770
0.256891399766372,1938156
-0.282773974635533,1938561
0.131996049804908,1966316
0.994582598382708,1967281
0.274089938823994,1973544
-0.892514841558041,1975401
1.20047926176455,1976407
-1.11473654622202,1978972
-0.413871016035698,1979045
-0.324909633901242,1979422
2.12110213516625,1980052
-0.304067872282062,2001182
-1.43580698062734,2002465
-0.132674172744173,2004451
1.34533696659084,2006164
-0.912527085653845,2007309
-0.270232979968385,2009915
0.899108093862902,2010259
-0.180710919020261,2010554
0.0556811366189561,2026671
-0.384877788324843,2033049
0.489960125726023,2034136
0.533704712690838,2040495
-0.29476737748919,2047354
-1.32786143740497,2051378
-1.05622234760375,2055667
-0.0288385820987876,2057358
0.195775555084773,2059713
3.04829174799646,2069079
0.359979445098583,2070958
0.506659018979895,2072215
-0.84646406738769,2075832
-1.15377891453666,2075846
-2.1474862990604,2076301
-0.0696636774406522,2078198
-2.52824305140899,2078899
0.183885529618126,2085349
-0.609956335555615,2086044
0.20045454430963,2091555
0.0807076995331812,2092954
-0.0687943040530974,2096627
-0.0678016154320511,2100050
-0.183408159671256,2108003
0.875681570393495,2109902
0.0129921302339957,2110540
-0.283845680977349,2116787
-0.210049871566868,2119177
0.529915728707604,2131601
0.131540076907054,2132424
-0.794604410071847,2132982
-0.288786360633786,2133204
-1.06583058518868,2133380
-0.888147907886662,2134220
-1.35910740382291,2135748
-0.255568242775449,2137799
-0.16899929316058,2138375
-2.14931459264279,2138678
-0.54016274891611,2139733
-0.936804343449947,2141116
4.30363582808569,2144796
-1.54910106184956,2145166
-2.33310112614278,2145694
-0.426774599922917,2146138
-0.266316040815234,2151024
0.489701677301304,215131
2.32912182723751,2152442
-0.439738384010954,2157529
-1.23303414453031,2158101
0.336390642826974,2158329
0.636233487053338,2168082
-0.467390501549822,2172217
0.0122212860947477,2176530
0.202964730087632,2176784
-1.64178549724666,2181724
-0.969485557211605,2183291
0.199841894242225,2183356
1.57296534726151,2185290
-0.114019248854667,2186951
4.17066651285103,2196212
0.511476224772536,2199403
0.055938330872825,2200416
0.0329695450634173,2200813
-0.127228711627855,2205389
0.0524931334613018,2212664
-0.581597143260182,2217034
0.80211962171043,2218615
-0.0510216026058659,2219842
0.124335514764593,2224150
-0.208556273056828,2228399
-0.334534478096243,2228400
-2.25708120088091,2234271
0.50094920045999,2234422
0.12981202776315,2237571
0.0968217228518443,2244172
0.637341004186549,2247869
-0.209495275233964,2250648
1.14556795395275,2250836
-0.529625572264032,2267382
0.547717737103718,2269346
-0.756224362938918,2271329
0.0286745799786206,2274521
0.236584440392327,2276121
0.113491666075021,2278618
-0.56635253298665,2285214
0.174792047373518,2286108
-0.236090959555087,2293123
0.393935709424512,2294852
0.208097193783035,2294873
-0.441088189106543,2296332
-0.0376171435300315,2305114
-1.01353112535172,2305115
-0.85581714812673,2306459
-0.124864743333656,2306893
-0.24647051221298,2317120
0.494918036599361,2319068
-0.471562637206437,2321962
-0.0508318807608672,2331869
-0.16341301790523,2336735
0.64019067864643,2339674
-0.102404496539482,2340155
-0.00934240204332043,2340322
1.03642344322624,2350037
0.33267702806749,2352038
1.02637988442631,2359944
-0.0291735200737871,2381907
1.0753195543995,2393207
0.276818221442834,2395415
-0.0927380515469472,2395943
-1.31900455226055,2401405
-1.02894539073664,2405144
1.53004046256994,2414406
-0.345057298705702,2419459
0.392216315546635,2425694
1.03659139306185,2426863
3.276915454517,2430773
-0.176365400440082,2439458
0.669911414680036,2443354
-0.029109403687311,2445526
0.43642949643296,2448298
-0.865114470313498,2453577
1.98658863322579,2474709
-0.961401439598875,2480056
-0.550586941133321,2480330
2.33502144691757,2487135
-0.939437765146288,2488660
-0.494242130911161,2490180
-0.880421224009086,2493534
2.70856940367742,2498991
0.0200384289038546,2500377
0.651831842907428,2504802
0.0965589517513089,2510402
0.0518811129579211,2520618
1.36674261928737,2559453
-1.30512329014491,277752
0.513214812917341,308862
-0.701471685432303,58325
-0.293507238173605,92173
0.201237117177067,923666
-0.69301224851751,965005
0.572561543034781,983079
