"mkm5d_ptv2_original_firstorder_10Percentile_245","sub"
-0.313123488140468,1085983
0.396417506556078,1125173
-0.00230090759033763,1154608
0.125044647739903,1181124
-1.25218853048083,1183075
-0.797118572770562,1232870
1.00547424520865,1279943
-0.685437524597296,1329352
-1.13174098492555,1330263
-1.35745292657585,1364384
-3.40945173962374,1386095
0.513850150635809,1458656
-0.663841107663224,1485662
0.226349205437504,1497807
1.20733670199145,1501387
-0.0728642935328458,1518948
-0.471379147899152,1526417
-1.22024322061482,1565177
-1.1550461807702,1606693
0.931533619150396,1612262
-0.445865144332721,1614566
0.816301153910855,1644034
-0.975457880061458,1668599
0.180670063478599,1671370
1.22592628842975,1684230
-0.032587166195326,1692385
-0.381077046527617,1720713
1.01303002123818,1738800
-0.134379255703208,1740845
-0.940601773200911,1742294
-2.63074784134541,1767700
-1.03479144608649,1768972
0.218537315275718,1889409
-1.01556272731466,1915938
0.806694307602885,1916742
-0.90846863638633,1919296
0.229158613073269,1926770
0.0754702352217376,1938156
-1.1240186566038,1938561
-0.459485833935013,1966316
0.161043672284166,1967281
-1.33085692820526,1973544
-1.14894470603101,1975401
-0.245327630003211,1976407
-0.293625600333624,1978972
0.43086031974285,1979045
-1.34861903465309,1979422
-0.989283394021335,1980052
-0.884984911956903,2001182
0.807003348021838,2002465
-0.797864189966222,2004451
0.787808363713845,2006164
0.304532079798237,2007309
-0.99152020841486,2009915
-0.75487290743161,2010259
-2.36347308759623,2010554
-1.71756427390849,2026671
-1.75923039082909,2033049
1.51059993594035,2034136
-2.40544168029094,2040495
-0.730372685872568,2047354
0.630643327640916,2051378
0.0629368218942376,2055667
-1.12981934787108,2057358
-1.38882694497055,2059713
-0.357383513817614,2069079
0.265705050890627,2070958
-0.515998462353177,2072215
-0.764091082133123,2075832
1.0298484553416,2075846
0.937122010175605,2076301
-0.217455672959787,2078198
0.324005940633045,2078899
-1.5932891126889,2085349
-0.834822173364963,2086044
1.78419960411061,2091555
-0.669720574668541,2092954
-1.28754128154817,2096627
-0.497035825559589,2100050
-1.23237907310008,2108003
-0.0366637920419633,2109902
-2.20313922493356,2110540
1.04699634907085,2116787
0.0275068200205189,2119177
-2.32129158096743,2131601
-0.776877931664105,2132424
-0.397874057200861,2132982
-0.561100436274856,2133204
-0.629555362437608,2133380
0.613595298338774,2134220
0.595360351495458,2135748
-1.16948828782977,2137799
0.176169878564561,2138375
0.155106927357898,2138678
0.047232443353328,2139733
-0.526460497775718,2141116
1.15308208823625,2144796
-0.542569838656447,2145166
-0.0400870404617457,2145694
0.287187246723892,2146138
-0.644104400680777,2151024
0.666543120046803,215131
-0.890662158146496,2152442
0.831809894877605,2157529
1.17834782548947,2158101
-0.0811862547387419,2158329
0.60628786300937,2168082
-0.147772246972989,2172217
0.546252456485408,2176530
0.757902594155178,2176784
0.170206205576754,2181724
-0.591637750702197,2183291
-0.460975654975038,2183356
0.735193832557535,2185290
-1.02141924595814,2186951
1.4314725709792,2196212
-0.449006020040904,2199403
0.181498398918542,2200416
0.670680222451536,2200813
-0.26846121524573,2205389
-0.661227002860522,2212664
1.46004138459856,2217034
-0.365035806863293,2218615
-2.5867733126301,2219842
-0.0473817556294844,2224150
0.73822502476644,2228399
-0.107751940443372,2228400
0.437357198103879,2234271
0.859103791240879,2234422
0.487965886223227,2237571
-0.293214426686792,2244172
-0.19633254274267,2247869
0.621793888853893,2250648
0.789543735944857,2250836
-0.395809560085108,2267382
-0.375647248395225,2269346
1.06218083749549,2271329
-0.373821347294345,2274521
0.560207366475797,2276121
-0.0985545196898404,2278618
1.42818638044169,2285214
1.03470632971394,2286108
-2.58533024376321,2293123
0.898757481882951,2294852
-1.91546090414758,2294873
-1.24735687749437,2296332
0.96083306100299,2305114
1.33745510379103,2305115
0.852199756126177,2306459
-0.174579727329637,2306893
1.29513891966109,2317120
-0.130228019785513,2319068
1.40050158086465,2321962
0.447983851758973,2331869
1.76136579811671,2336735
0.912434370795994,2339674
0.695248433646617,2340155
0.391289533312337,2340322
1.51227527793473,2350037
1.31345238188825,2352038
1.09434551436005,2359944
0.784737114153729,2381907
1.33268801864274,2393207
0.851069893345224,2395415
0.536971908359586,2395943
1.26386896855394,2401405
0.99597990910255,2405144
-0.0396761643625555,2414406
1.10375017704575,2419459
0.924287962150019,2425694
1.38000977235548,2426863
1.31196828864032,2430773
0.940776862240689,2439458
0.347127289228815,2443354
0.77123559238178,2445526
1.23589815130669,2448298
0.191367273118139,2453577
0.891218591682065,2474709
0.544615237782571,2480056
0.900653864581366,2480330
0.92235438599644,2487135
-0.00536494162015187,2488660
1.15060775643805,2490180
0.938366354411551,2493534
0.72870922803671,2498991
0.514874607164829,2500377
1.39262065965008,2504802
0.758730855208211,2510402
-0.326766568202767,2520618
1.03848101909156,2559453
-1.43806077701978,277752
-0.599543517144814,308862
0.712682716980631,58325
-0.43586412178693,92173
1.01900351329815,923666
0.89005875097625,965005
-1.58815195266173,983079
