"mkm7d_ptvper_logarithm_firstorder_RootMeanSquared_230","sub"
0.465861179736479,1085983
0.00873974241434333,1125173
0.489415337675834,1154608
0.890313455222929,1181124
-1.42787585347789,1183075
-0.266234235070507,1232870
1.41933505259374,1279943
-0.0529473816654924,1329352
-0.390563589848873,1330263
-0.333666181329673,1364384
0.235481303156652,1386095
0.659455771048591,1458656
-1.42194005606796,1485662
0.294025130814327,1497807
0.933915843954233,1501387
-0.498762036206151,1518948
-0.381989484494075,1526417
-0.736356173355512,1565177
-1.62908508134559,1606693
0.142471473975164,1612262
-0.28895803649917,1614566
-1.12050242714897,1644034
-1.11391619516684,1668599
0.84268348027104,1671370
1.23121171376082,1684230
-0.761313694606877,1692385
0.161346664844888,1720713
0.67331758422103,1738800
-0.070904805311224,1740845
-1.31521529537433,1742294
-1.22237975224097,1767700
-1.20617716367498,1768972
0.497495216379142,1889409
-1.95035774386104,1915938
0.972937178873507,1916742
-0.849068930852884,1919296
0.382609268335898,1926770
0.561474733440212,1938156
-1.92913650441729,1938561
-1.39962227950955,1966316
-1.10161746099926,1967281
-1.68664623850345,1973544
-1.50224501250928,1975401
-1.06632483060208,1976407
-0.181457389885632,1978972
1.23923925263565,1979045
-2.47408118372901,1979422
-1.45820989879967,1980052
0.214079928897993,2001182
1.86586072138948,2002465
-2.02017161909433,2004451
0.396418870323494,2006164
-0.395615129414423,2007309
-1.14714809881881,2009915
-1.74828636058632,2010259
-2.18613481106206,2010554
-1.32844941997883,2026671
-1.38211801193361,2033049
0.597114844442962,2034136
-2.70637008360335,2040495
0.667980639830447,2047354
-0.300971447193039,2051378
-1.2160790065092,2055667
-1.65037802965903,2057358
-2.0145071083805,2059713
-1.19877477775335,2069079
-0.295403163024416,2070958
-0.888356430238121,2072215
-1.59729768152757,2075832
0.643522511367987,2075846
0.668225374095973,2076301
0.257583774002528,2078198
0.369397068178666,2078899
-1.11494231573141,2085349
-0.966892678616838,2086044
1.29194647894874,2091555
-1.57958090808504,2092954
-0.914539721898457,2096627
-0.602816285720333,2100050
-1.03480177760949,2108003
-0.65383913610002,2109902
-1.5821806816549,2110540
0.924774219925304,2116787
1.00520642063388,2119177
-0.0670648602874416,2131601
-0.743719090728697,2132424
-0.741031893517164,2132982
-0.819716714890671,2133204
-0.519953810948425,2133380
0.737370845975032,2134220
1.27335321224287,2135748
0.191373309584805,2137799
-0.5905123442776,2138375
0.41896729067251,2138678
0.663866121739139,2139733
-1.81665769564786,2141116
1.73178937300821,2144796
0.202777795775414,2145166
-0.544444716692832,2145694
1.06442942296152,2146138
-0.655402506750438,2151024
0.771888003545352,215131
-0.819720366685907,2152442
-0.397832334137432,2157529
1.10220612310275,2158101
1.73050107495223,2158329
-0.755367688120786,2168082
-1.34769145907478,2172217
0.549091847739538,2176530
0.20498324946532,2176784
0.644280075439384,2181724
-0.306665320550353,2183291
0.483942442924723,2183356
-0.392415588451139,2185290
-0.0139047128502796,2186951
0.538619320609438,2196212
-0.0661728866224112,2199403
0.486426130873476,2200416
0.709406488620037,2200813
-0.456235313132461,2205389
-0.475472200652235,2212664
0.650480094777076,2217034
0.198792671213514,2218615
-0.449514456711776,2219842
0.665153515068601,2224150
-0.783420231105639,2228399
-0.811365280227231,2228400
0.935510086107655,2234271
1.58044531863463,2234422
1.17821562021859,2237571
0.230415087507178,2244172
1.22162596025413,2247869
0.487384614285353,2250648
0.64953765336527,2250836
-0.264760243505541,2267382
0.530219468480901,2269346
1.21514892818313,2271329
0.257128612671098,2274521
-0.740032299845729,2276121
1.16651178210633,2278618
1.72186538757836,2285214
0.663557379207984,2286108
-0.929557068516188,2293123
0.562134617774891,2294852
-0.412881282765948,2294873
-1.68685749889326,2296332
1.16143482188051,2305114
0.585479601775039,2305115
0.639946723353509,2306459
0.638556123796824,2306893
1.32240549890475,2317120
-1.15516409695917,2319068
1.75207365760021,2321962
0.985849398608503,2331869
0.664702524611795,2336735
1.0253876621521,2339674
0.563507247208398,2340155
1.46307022242065,2340322
0.455341269268549,2350037
0.565099603885207,2352038
0.835258426443728,2359944
0.619325232990236,2381907
1.36836763084929,2393207
0.621707934261768,2395415
0.494034918199348,2395943
0.720631676865574,2401405
0.610858172318346,2405144
0.909317796065107,2414406
1.15407882880866,2419459
0.608401343969601,2425694
0.658786813715993,2426863
0.287090671583474,2430773
0.62874782267033,2439458
0.537131823639142,2443354
0.604736540918452,2445526
0.587343063387994,2448298
0.32885126306441,2453577
0.569266724379523,2474709
1.15383547955917,2480056
0.449239076912698,2480330
0.215091919668009,2487135
-0.264663188205896,2488660
0.680159206625644,2490180
0.714038945373186,2493534
0.350291769235332,2498991
0.7065370325224,2500377
1.05546521298277,2504802
1.41047974590809,2510402
0.648821201339476,2520618
1.04604472047029,2559453
-2.2939704076193,277752
-0.95197892657275,308862
1.20071109320783,58325
0.377512383791689,92173
0.96724239412557,923666
0.601215932977282,965005
-1.32896023065976,983079
