"mkm9d_ptv2_original_firstorder_90Percentile_250","mkm9d_ptv2_wavelet.HLH_firstorder_Skewness_244","sub"
0.732044539467994,-1.1036521341424,1085983
0.100821562037625,0.099224376084758,1125173
1.02914881709719,-1.06437459023062,1154608
0.734263521446495,-1.14678500294238,1181124
-2.06552260711457,-0.775768702726325,1183075
-0.957819771402241,-0.757818511915746,1232870
1.37128019504596,-0.949984773401807,1279943
0.104387562212346,-0.232109819060463,1329352
0.237083565298136,-0.619805668275487,1330263
0.324756497125457,-0.000752221164614493,1364384
0.825588656616355,0.053718279544474,1386095
0.428112033956811,0.105104525655504,1458656
-1.76688138322267,-0.63134178082998,1485662
0.480013649511522,-0.318584098819021,1497807
1.00082657891304,0.873945793140251,1501387
0.292148274917124,-0.85061557796943,1518948
-0.055067590747265,-0.00906803026360693,1526417
-0.757235306794774,0.0033543969060824,1565177
-1.25704169543821,0.0768353298344466,1606693
0.291783410639433,0.539130311013181,1612262
-0.201010678248997,-0.492889346289519,1614566
-1.23137381207957,2.12383029311937,1644034
-0.96865818002094,-1.53031173817512,1668599
1.10913102086889,-1.50680110622672,1671370
1.13982937441462,1.21757749606998,1684230
-1.01434496882204,0.975541962924433,1692385
-0.0839384371352953,-0.680247683737238,1720713
0.53198994324531,0.563831327555211,1738800
-0.446376095652283,0.398117741764137,1740845
-1.30702917902147,0.0512590239787027,1742294
-1.06542306302683,-1.05735332751721,1767700
-1.20369088282368,-0.610932945491582,1768972
0.535209537864146,0.759263918592388,1889409
-1.84248530936117,-0.464267136179948,1915938
0.618020798424831,-0.498289798308005,1916742
-0.340295882824274,-0.101486713288493,1919296
0.880527059854673,0.223294468631667,1926770
0.486105027706874,2.07666670434391,1938156
-1.75586696085316,-0.148185545438317,1938561
-1.39639984475929,0.641998368162617,1966316
-0.727642040380808,1.14229101035552,1967281
-1.89084397471864,-0.851474422587954,1973544
-1.9199367005647,1.02012588640821,1975401
-1.47891351699282,2.03694827170059,1976407
0.243674359672246,1.25324351517593,1978972
1.5990906184208,-1.08641555756369,1979045
-2.35813729258517,0.324040435218058,1979422
-1.41332152660159,-1.82664557952732,1980052
0.131683139407634,1.36869392631942,2001182
1.90111531664948,-0.183433571051991,2002465
-2.12510918823053,0.146747115877804,2004451
0.808584332171873,-0.983487090604006,2006164
-0.506515688829608,1.07645294357612,2007309
-1.39532661531998,-2.25221840974579,2009915
-2.16145548900238,-0.34600991811837,2010259
-2.10711151282561,-0.322547078438301,2010554
-1.42810499508566,-0.231457124072479,2026671
-2.09353329580634,0.348136513448085,2033049
0.522111153912685,-0.277523174949009,2034136
-2.40450963081815,-0.397997473974524,2040495
1.06425168402285,1.67213627366511,2047354
-0.305386410831634,-0.482482255756844,2051378
-1.26629349727361,0.403431009529567,2055667
-1.56725382062751,0.0339941684228753,2057358
-2.21388078880158,0.866400788941039,2059713
-1.28124820085462,3.68723666720229,2069079
-0.869847705212688,2.81460502802487,2070958
-1.51477187972511,-0.669997517039789,2072215
-1.7357748295676,0.617874080014683,2075832
0.632265122313672,0.681443461330602,2075846
0.459823368423476,-0.178766986578872,2076301
-0.320517315561642,-0.583487490280537,2078198
0.235574447666783,-1.07872559268163,2078899
-1.22595589613278,-0.385902402034353,2085349
-0.805744265501352,-0.943201159586471,2086044
1.40883441770684,-1.29351845903737,2091555
-1.70958916500749,-0.941356654106748,2092954
-0.870091931904984,2.68268649553458,2096627
-0.686095205563618,-1.10446527191684,2100050
-1.13410946604537,1.20219777627901,2108003
-0.52715052527603,0.251084412354796,2109902
-1.06792707765369,-0.769863263706689,2110540
0.784038448631728,-1.45604056201827,2116787
0.729054413933923,-0.604169778679787,2119177
0.178690289012302,0.0314596149611031,2131601
-0.819940146957843,-1.23837137278094,2132424
-0.777095111173161,0.247871934014782,2132982
-0.871428643200705,0.269235069331624,2133204
-0.265957831465333,-1.40649931240515,2133380
0.641577219517002,-0.363164312433928,2134220
1.18600147768062,0.587889999027662,2135748
0.190198411915747,-0.778451195883572,2137799
-0.435531081247355,0.972971852967088,2138375
-0.540377558085545,0.445623726541198,2138678
0.717913122989175,0.0520212273375775,2139733
-1.418326791732,-1.01242299230098,2141116
1.91335551058569,0.0158055460943173,2144796
0.292884000214616,-1.16076686760735,2145166
-0.380939270963114,-0.247644709869554,2145694
1.12471758430008,-0.547034348245562,2146138
-0.55132564149547,-0.818479705342263,2151024
0.834902346704307,2.98588190532408,215131
-0.660115257367576,0.9910642509519,2152442
0.445744891933586,0.656166212575044,2157529
0.903006035048238,0.609295198079802,2158101
0.662029202178647,-1.61637353233505,2158329
-0.628521140469323,-1.06055644346827,2168082
-1.25219670261056,-0.437967280990264,2172217
1.00477093603519,2.16336052809121,2176530
0.305573481313521,0.700951752826475,2176784
0.464625540764498,-0.599522304881914,2181724
-0.53498597158458,-0.450758513261762,2183291
0.445715095621233,-0.224576829753732,2183356
-0.529463487447268,-1.41021065401552,2185290
-0.1785735865511,0.975325906310415,2186951
0.529296187950155,-0.171034754899026,2196212
-0.710262076262658,1.62837067991568,2199403
0.734744478903452,0.83386838159775,2200416
0.625559078052155,-1.03525335982258,2200813
0.0264978466402875,-0.985711005061566,2205389
-0.253243613805227,0.910366495225748,2212664
1.0242285838959,-0.435046031184201,2217034
0.415634312813629,1.45409526694107,2218615
0.176260484069035,-0.145467273885584,2219842
0.252231523263519,1.81492837584552,2224150
-0.204490756353189,0.600211868327206,2228399
-0.613492648850643,-0.897147355462016,2228400
0.774788192831396,-0.575263324900638,2234271
1.24003774602792,0.892399735705242,2234422
0.734783364028063,-0.425047860826297,2237571
