"mkm7d_ptv4_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_226","sub"
-0.226501710215605,1085983
-0.325997228780935,1125173
-0.286272204420121,1154608
-0.284049179523731,1181124
-0.312489375018414,1183075
-0.138395940463173,1232870
-0.125267209479758,1279943
-0.30506141598476,1329352
0.0401238049585779,1330263
-0.309560240887885,1364384
-0.297835101134804,1386095
-0.334983161237514,1458656
-0.182437021505152,1485662
-0.267365738740264,1497807
-0.323435230063152,1501387
-0.3232779836107,1518948
-0.305507335924668,1526417
-0.326346938016944,1565177
2.70219826407878,1606693
-0.113400064591055,1612262
-0.297557502537387,1614566
0.217893333149164,1644034
-0.285929003039313,1668599
-0.337605091368697,1671370
-0.334624785297598,1684230
-0.289205952861331,1692385
-0.297314485480285,1720713
0.434073488671604,1738800
-0.293642342962794,1740845
-0.296907607817534,1742294
-0.336814036831585,1767700
0.300342433861815,1768972
-0.237701283516773,1889409
1.48688099790938,1915938
0.0112845962415809,1916742
1.40991710281836,1919296
-0.24112582891396,1926770
0.196111523262854,1938156
0.322496536165813,1938561
-0.0455485732052128,1966316
-0.280514083133614,1967281
-0.19545342558572,1973544
-0.254185577789668,1975401
-0.109263292346379,1976407
-0.295050189750195,1978972
0.10346475991296,1979045
11.4114439197784,1979422
-0.175954636513641,1980052
-0.305702217042353,2001182
-0.3409715938723,2002465
0.41521719836991,2004451
-0.166666570727495,2006164
-0.206232285752978,2007309
1.31722358002589,2009915
-0.298719393904543,2010259
-0.213401346012456,2010554
-0.200403359058461,2026671
-0.249988609473165,2033049
0.272112611469045,2034136
-0.0819982310396977,2040495
-0.335049074990754,2047354
-0.199326277814381,2051378
1.3379950877937,2055667
0.56224129127162,2057358
-0.0801977902692285,2059713
-0.316208558993202,2069079
-0.116928169087432,2070958
-0.292987474600901,2072215
0.441361418773829,2075832
-0.21899899781402,2075846
-0.337100035817944,2076301
0.324935333170286,2078198
-0.340301795510629,2078899
-0.304117112979811,2085349
-0.321238735779361,2086044
0.434488404451757,2091555
0.311076377157738,2092954
-0.233918380202716,2096627
-0.333998529366887,2100050
-0.256891284090242,2108003
-0.141774147016518,2109902
0.198961266099997,2110540
-0.331645665559055,2116787
-0.251840969874662,2119177
-0.192697882129644,2131601
-0.332333300579149,2132424
0.0075453539227483,2132982
-0.134974531658305,2133204
-0.317844007525522,2133380
-0.325060054326758,2134220
-0.29385733400634,2135748
-0.337479190202974,2137799
0.354968140720022,2138375
-0.28075035320945,2138678
-0.33497119142747,2139733
-0.322072987000154,2141116
-0.341080191706923,2144796
-0.321330397139864,2145166
-0.088671202528567,2145694
-0.320892646931287,2146138
-0.0909225405373908,2151024
0.0292677740725434,215131
-0.309598524425091,2152442
-0.316085749496643,2157529
-0.328695394383761,2158101
-0.319263388219455,2158329
-0.0258817814779465,2168082
0.0486394282142713,2172217
-0.240256720875874,2176530
-0.324502182300416,2176784
-0.320101251458184,2181724
-0.310715726785077,2183291
-0.28195114468762,2183356
-0.176716002198536,2185290
-0.259030614341118,2186951
-0.210216373727067,2196212
-0.174013465617054,2199403
-0.320891813488528,2200416
0.517078955689874,2200813
-0.202076004802268,2205389
-0.286377636394696,2212664
0.543419007211129,2217034
-0.327921891079206,2218615
5.13701893269475,2219842
-0.027272629325312,2224150
0.0409433691434697,2228399
-0.118856629313209,2228400
-0.340908325658644,2234271
-0.340450721281231,2234422
-0.197267741413232,2237571
-0.297739496176724,2244172
-0.237992567435226,2247869
-0.297901007258471,2250648
-0.212674897725223,2250836
-0.0444502381629706,2267382
-0.319034519436829,2269346
-0.340310209894472,2271329
0.376267323252919,2274521
-0.0796368824022406,2276121
-0.320733291883232,2278618
-0.31442983054856,2285214
0.436286430500855,2286108
0.4052005792912,2293123
-0.207351765763258,2294852
-0.330124891090788,2294873
0.45982351028708,2296332
-0.235485586077772,2305114
-0.319074208778211,2305115
-0.187950537442108,2306459
-0.309379306866085,2306893
-0.253965379264304,2317120
2.32140610618144,2319068
-0.311922410537748,2321962
-0.219495288729486,2331869
-0.0353068788486467,2336735
-0.292726652791704,2339674
0.889707559927015,2340155
-0.26418854466719,2340322
-0.295578157026034,2350037
-0.281388724862851,2352038
-0.327506122918825,2359944
0.0139273400136383,2381907
-0.230170512101122,2393207
-0.146280712076623,2395415
-0.210173751180274,2395943
-0.0585254658517164,2401405
-0.146805576250971,2405144
-0.267894144406628,2414406
-0.0903754198218593,2419459
-0.0061224668074602,2425694
1.88052130743903,2426863
-0.307433561027094,2430773
-0.298051842052064,2439458
-0.0956131937757079,2443354
-0.116015607506807,2445526
-0.150295224269915,2448298
-0.332617720057303,2453577
-0.315523484750732,2474709
-0.267208517402198,2480056
-0.19632281691344,2480330
-0.138640364811277,2487135
0.0941300140568855,2488660
-0.28711858999728,2490180
-0.273658262726249,2493534
-0.322878461693042,2498991
-0.241520711149796,2500377
-0.329680038915644,2504802
-0.308804262544897,2510402
-0.23947502889815,2520618
-0.26162735611693,2559453
-0.205468215348707,277752
0.0374851210102531,308862
0.874675255093483,58325
-0.274117089125359,92173
-0.0142619988153501,923666
-0.323130948661823,965005
-0.264819187608831,983079
