"mkm8d_ptv2_original_firstorder_90Percentile_250","mkm8d_ptv2_wavelet.HLH_firstorder_Skewness_226","sub"
0.729788080069348,-1.10434966900614,1085983
0.103987856906994,0.0716522580234145,1125173
1.04041982900274,-1.06395720666078,1154608
0.735569090834924,-1.14040843973609,1181124
-2.06116089883376,-0.797864160758066,1183075
-0.955345524111088,-0.741330468291642,1232870
1.36989355171867,-0.949466530699883,1279943
0.11458312546448,-0.217907515301774,1329352
0.240722886409584,-0.595441656055678,1330263
0.338632538370932,0.0349177726971489,1364384
0.824591673453468,0.050636455980001,1386095
0.42722126587619,0.0832033172158479,1458656
-1.7689614750781,-0.652569376523313,1485662
0.477063974173824,-0.320941991491299,1497807
1.01069139921287,0.888142758993566,1501387
0.269607723812814,-0.844770955986526,1518948
-0.0469301471808286,0.00264575403193367,1526417
-0.767676808727814,0.0208287227083214,1565177
-1.25830673592204,0.0827735635406923,1606693
0.303609356029523,0.484788013345353,1612262
-0.208767946642942,-0.485527498187611,1614566
-1.23884984588963,2.10751343409499,1644034
-0.960455890456201,-1.5293154535393,1668599
1.10850014638801,-1.51009510016248,1671370
1.14960040371394,1.23095984033009,1684230
-1.01780869017272,0.953321825434354,1692385
-0.0867060513548962,-0.717689693923379,1720713
0.530753655278529,0.558373081799109,1738800
-0.44376153876921,0.396907844812478,1740845
-1.29817685040837,0.0862466090634054,1742294
-1.06012281966313,-1.02950298793136,1767700
-1.20889194194624,-0.597470034387989,1768972
0.526522127060399,0.734337238924993,1889409
-1.84244871070434,-0.466454582167691,1915938
0.618679674196683,-0.487153595793859,1916742
-0.335391483083258,-0.105359021734367,1919296
0.877011000540587,0.229651074659517,1926770
0.481166489681997,2.06165183127291,1938156
-1.75310372931369,-0.136369873967263,1938561
-1.39359132562428,0.687781811396807,1966316
-0.731498186782641,1.15193997602711,1967281
-1.87468920859444,-0.903906169897471,1973544
-1.9091303707103,0.99630613925511,1975401
-1.47479032923902,2.03580757715971,1976407
0.245138224488706,1.2838316001664,1978972
1.59803776597126,-1.07096180405733,1979045
-2.36808435253973,0.318563039117192,1979422
-1.40778990587065,-1.84214921430112,1980052
0.132145523702406,1.33216639966771,2001182
1.90413757770965,-0.164950753616503,2002465
-2.11642369264894,0.148798659154618,2004451
0.812470419508766,-1.00360100509212,2006164
-0.509537893092234,1.08105510831963,2007309
-1.38905610769371,-2.2316317317278,2009915
-2.15313977888375,-0.365287718894913,2010259
-2.10632802691913,-0.345222540582065,2010554
-1.43942204898204,-0.241651284839889,2026671
-2.08935341236115,0.272154048373928,2033049
0.518239511081022,-0.306808753382787,2034136
-2.40837879027245,-0.39807312776426,2040495
1.07761716367968,1.71610872650177,2047354
-0.301109214971691,-0.500492825038792,2051378
-1.26391883313953,0.429742238185153,2055667
-1.58364154469858,0.0402784958502831,2057358
-2.20286783877315,0.847689836006202,2059713
-1.27517614527015,3.69557187801948,2069079
-0.871013772691835,2.80313214077809,2070958
-1.51053208134092,-0.691650184314129,2072215
