"mkm6d_gtvper_wavelet.LLL_firstorder_10Percentile_250","mkm6d_gtvper_lbp.3D.m1_firstorder_Skewness_247","sub"
0.173780334558126,0.579652701840551,1085983
0.360837465991454,0.484760383729578,1125173
1.3242730669396,-3.15719631845968,1154608
-0.397086608338887,-1.65984322950169,1181124
-1.81185378207923,0.645397916702472,1183075
-0.452615055148674,0.724400040514191,1232870
1.05159404837027,0.295743968343903,1279943
0.0261139335687963,0.793051077981529,1329352
-0.0573095256730883,0.0102050147373055,1330263
0.710032990079984,1.0799902049698,1364384
1.14356674129345,0.466071946158756,1386095
0.268930454598688,0.312657026055329,1458656
-1.53681246412502,0.296691952097674,1485662
0.19342581928026,-1.90463659083564,1497807
0.838704860465949,-0.17335568336015,1501387
1.58699139380662,1.95689705996483,1518948
-0.301681617373514,-0.507414032114248,1526417
-0.962900303115714,0.632006402856649,1565177
-1.66135654942646,-1.79179184224306,1606693
0.547994237575331,1.18971368188348,1612262
0.0648316549183115,-0.391742490931002,1614566
-0.428272887817805,2.09575354824514,1644034
-0.844702854304679,0.505912653861596,1668599
1.09811294696458,0.675345373935313,1671370
1.10424223620118,-0.2296298471187,1684230
-0.352080197681735,-0.267055426009499,1692385
-0.308259377924464,0.189594196459105,1720713
0.958723808572479,0.452473038117493,1738800
-0.405388826292198,0.684980108526729,1740845
-0.977305465183947,0.182861306969529,1742294
-1.08459971952236,0.902203414311989,1767700
-2.34022423097978,-3.93498845646873,1768972
-0.182048178157522,-0.99437155004781,1889409
-1.12544396350271,-1.79501367154266,1915938
0.661278562892693,0.277427047363206,1916742
-0.337819812933522,0.193967678389741,1919296
1.39254989395717,0.023389377341211,1926770
-0.734967083942585,-0.276682581253072,1938156
-1.19366308503588,0.673792170001327,1938561
-1.2276557242189,0.778560169331141,1966316
-0.133059424406359,0.403532749882135,1967281
-1.60389566377211,0.153604047893689,1973544
-1.71093124043648,0.888748280009878,1975401
-1.41787517662186,0.355478546443948,1976407
0.64771275881795,0.409995347934897,1978972
-0.827169571585309,1.65880503726326,1980052
-0.0325591902300593,0.462241634954785,2001182
1.97370116266585,1.14675760932143,2002465
