"mkm5d_ptv_wavelet.LLL_firstorder_10Percentile_250","sub"
-0.48700402232668,1085983
0.199021795617128,1125173
1.02979718082093,1154608
-0.483419002332136,1181124
-1.70152158635979,1183075
-0.539991715693601,1232870
1.11356924193985,1279943
-0.114471601166672,1329352
-0.125437489835008,1330263
0.117202318126464,1364384
-1.06494080565065,1386095
0.424975544601682,1458656
-1.3962198571218,1485662
0.135745044751804,1497807
0.908781865434708,1501387
1.25574714211491,1518948
-0.479156976351169,1526417
-0.86215892389751,1565177
-1.75415935538961,1606693
0.559222545159089,1612262
-0.131462132193775,1614566
-0.221894060517211,1644034
-0.91750162844839,1668599
0.491630973733378,1671370
1.25591892845059,1684230
-0.169241723446714,1692385
-0.263668150252093,1720713
0.91226036391581,1738800
-0.257503887791461,1740845
-0.882272143580179,1742294
-1.46706453030323,1767700
-2.1773197386874,1768972
-0.141876066936877,1889409
-1.00293106641924,1915938
0.743104142296475,1916742
-0.170066973815082,1919296
1.60073471986474,1926770
-0.686204030782067,1938156
-1.1770065657428,1938561
-0.999120649699314,1966316
0.0500032097166385,1967281
-1.42911711522168,1973544
-1.67357816135664,1975401
-1.31533104434186,1976407
0.574167257097597,1978972
2.08291524735802,1979045
-1.57955305493588,1979422
-0.689122592051642,1980052
-0.361052472036877,2001182
1.69321456507462,2002465
-1.74056003114386,2004451
1.10967928371782,2006164
-0.940560039778994,2007309
-1.18548015401183,2009915
-1.76504156523229,2010259
-1.98572226621278,2010554
-1.11470995265434,2026671
-1.85004258626286,2033049
0.874281015689084,2034136
-3.27816725171666,2040495
1.0531480601362,2047354
0.123434584200983,2051378
-1.23639487346233,2055667
-1.06632593495839,2057358
-1.77625225525619,2059713
-1.6744088893083,2069079
-0.570983881977837,2070958
-1.17612560718688,2072215
-2.12479839743869,2075832
0.782885207522182,2075846
0.617467727862633,2076301
-0.991959583623283,2078198
0.22590676505673,2078899
-0.638371967011346,2085349
-0.811461559613936,2086044
1.41672876993212,2091555
-1.5711280073784,2092954
-1.5969630289902,2096627
-0.523791704825887,2100050
-0.999762867204595,2108003
-1.0493070836602,2109902
-1.40683378192734,2110540
0.853078805829599,2116787
0.183639110103653,2119177
-1.0503574976653,2131601
-0.461288516920603,2132424
-0.665073961860024,2132982
-0.489328965074679,2133204
-0.56790623770405,2133380
0.560023554307767,2134220
-0.227742313039439,2135748
-0.0256232771371759,2137799
-0.857970670474541,2138375
-1.0896029834435,2138678
0.631867769896246,2139733
-0.357764814888666,2141116
1.89715140109278,2144796
-0.0231363960489934,2145166
-0.082357404389361,2145694
1.02207227329847,2146138
-0.679554361206021,2151024
0.691825921094958,215131
-1.22364061212027,2152442
1.94309958411509,2157529
1.00105140640936,2158101
0.0639335781187695,2158329
0.0613542773805214,2168082
-0.863885411534427,2172217
0.599284074303943,2176530
1.06511605518675,2176784
0.452129265255726,2181724
-0.767605055872275,2183291
-0.152383004051672,2183356
-0.419538843221899,2185290
-0.553324619611417,2186951
0.647461517183075,2196212
-1.33365938768057,2199403
0.904071202072999,2200416
0.908578379042507,2200813
0.180940526248327,2205389
-0.17949925570509,2212664
2.13803762486167,2217034
0.151924427273916,2218615
-0.611504887125698,2219842
-0.67670671715847,2224150
1.13389859307403,2228399
0.0895753692390126,2228400
1.04757234651899,2234271
1.13925910759433,2234422
0.960137472068309,2237571
0.20055866563657,2244172
0.492156646913229,2247869
1.24375741154767,2250648
0.357283978144753,2250836
-0.401440325292935,2267382
-0.699819088511748,2269346
1.17870761358742,2271329
0.196038435702614,2274521
-0.198469175555293,2276121
0.559016669608216,2278618
1.1085293408588,2285214
0.494422851321211,2286108
-1.57969558864588,2293123
0.540779638748479,2294852
0.660630559779336,2294873
-1.67447345486459,2296332
1.06267200413816,2305114
0.80089451077003,2305115
1.43555091157767,2306459
0.0860250211812834,2306893
0.536570523891258,2317120
-0.966941013283275,2319068
1.32426215250316,2321962
0.091091960545831,2331869
0.978946211116443,2336735
0.225166184140787,2339674
0.57738539555569,2340155
-0.441258509886292,2340322
0.97095663143093,2350037
1.22371394364377,2352038
1.02117709633485,2359944
0.623739852096449,2381907
-0.0325412900225242,2393207
0.789625315494761,2395415
0.786431767889334,2395943
0.899785750682622,2401405
0.608613680643245,2405144
-0.234281673411465,2414406
1.10388965299128,2419459
0.552070452996114,2425694
0.45255092262513,2426863
1.33616727189014,2430773
1.11742190597774,2439458
0.514798820185561,2443354
0.702516357250142,2445526
0.385500524774554,2448298
0.768956412468444,2453577
1.01239256780558,2474709
1.02897029883201,2480056
0.486306587953957,2480330
0.55469025288745,2487135
0.776006528346666,2488660
1.14069691493716,2490180
0.888337077146192,2493534
1.10278603650162,2498991
0.968170406242881,2500377
1.35190471833022,2504802
1.14583826785349,2510402
-0.0987850845968019,2520618
-0.211820610020852,2559453
-1.16587599994263,277752
-1.15510182668963,308862
0.770585643865789,58325
-0.0352285690782835,92173
0.738980920607095,923666
1.02076959910098,965005
-0.62171620955904,983079
