"mkm5d_ptvper_logarithm_firstorder_RootMeanSquared_233","sub"
0.453953346336509,1085983
0.0135297747470792,1125173
0.506954459196865,1154608
0.883958184155277,1181124
-1.4652557633541,1183075
-0.319144189748915,1232870
1.40576331074784,1279943
-0.0549062067380501,1329352
-0.362212331058873,1330263
-0.303428193648989,1364384
0.269785356142305,1386095
0.688355454750771,1458656
-1.43400996465186,1485662
0.326801449683183,1497807
0.922270825282527,1501387
-0.497945156940582,1518948
-0.368133513165856,1526417
-0.718372314164086,1565177
-1.62865873427517,1606693
0.145167629628755,1612262
-0.271278574707753,1614566
-1.16148293696392,1644034
-1.11413327208789,1668599
0.826671920311791,1671370
1.20649582997151,1684230
-0.783257680333151,1692385
0.175588740391533,1720713
0.67727325297477,1738800
-0.0886648767987109,1740845
-1.33316610681086,1742294
-1.21278545154307,1767700
-1.20692838475197,1768972
0.522878056706154,1889409
-1.93568346473171,1915938
0.948488388820476,1916742
-0.841687337064743,1919296
0.406421829494074,1926770
0.560323047105445,1938156
-1.91461341858243,1938561
-1.41736909854385,1966316
-1.11372905374096,1967281
-1.69951046787481,1973544
-1.52350588154588,1975401
-1.08910856804248,1976407
-0.159903683656108,1978972
1.25089293260027,1979045
-2.49399993924766,1979422
-1.45954522044644,1980052
0.237633395010525,2001182
1.86343948151186,2002465
-2.00781636734996,2004451
0.397997457800644,2006164
-0.393516843153657,2007309
-1.17650249309183,2009915
-1.78692592039767,2010259
-2.17371007723881,2010554
-1.31394354475404,2026671
-1.41434833780969,2033049
0.602487801378772,2034136
-2.69635759753612,2040495
0.710920773158663,2047354
-0.296617593841353,2051378
-1.2308124043873,2055667
-1.66661229709404,2057358
-2.02355007485963,2059713
-1.22403265374562,2069079
-0.326249719115614,2070958
-0.933120561386621,2072215
-1.6213290237932,2075832
0.634597970930003,2075846
0.67150955029832,2076301
0.250126547507672,2078198
0.369672023822067,2078899
-1.09493339704116,2085349
-0.949360489012537,2086044
1.27983923209059,2091555
-1.57925844251036,2092954
-0.901645931102844,2096627
-0.596531423546622,2100050
-1.01681890585681,2108003
-0.651196271396779,2109902
-1.55606467402384,2110540
0.944930248137138,2116787
0.97850361798951,2119177
-0.0569275916682296,2131601
-0.74382533051124,2132424
-0.754872995015127,2132982
-0.797687428813818,2133204
-0.521691011189231,2133380
0.736851061348616,2134220
1.28630902263093,2135748
0.218001311750994,2137799
-0.604426975912833,2138375
0.372302943932996,2138678
0.678509946676304,2139733
-1.83942377041021,2141116
1.74759880795479,2144796
0.233765952757674,2145166
-0.541491889306556,2145694
1.07143177870281,2146138
-0.648726710718638,2151024
0.771186592037422,215131
-0.791833030496145,2152442
-0.397787357053505,2157529
1.11596621838952,2158101
1.67917560794819,2158329
-0.730360710015308,2168082
-1.35307731180376,2172217
0.547381883387273,2176530
0.185676696170735,2176784
0.656429181495488,2181724
-0.320647026828257,2183291
0.543180648408867,2183356
-0.398058630711657,2185290
-0.0236018508891387,2186951
0.54139634949642,2196212
-0.0922670701102392,2199403
0.505066231387847,2200416
0.711000516081556,2200813
-0.428734802174131,2205389
-0.464652402521817,2212664
0.667071523936114,2217034
0.212747087590072,2218615
-0.418248428997628,2219842
0.684631427386539,2224150
-0.794216209357693,2228399
-0.827080748066934,2228400
0.961941162291822,2234271
1.52649477774775,2234422
1.17766270669152,2237571
0.255192196042584,2244172
1.20892556642992,2247869
0.515480253556732,2250648
0.659855865843739,2250836
-0.253818932348055,2267382
0.510085872257453,2269346
1.20725884926118,2271329
0.247841654585931,2274521
-0.748924761825208,2276121
1.18488257348536,2278618
1.70660502203799,2285214
0.647254692690993,2286108
-0.861388714462425,2293123
0.586358783897308,2294852
-0.399148049411564,2294873
-1.6645266839061,2296332
1.14530194933141,2305114
0.592739372201705,2305115
0.639831488761135,2306459
0.67996197826911,2306893
1.28690781722103,2317120
-1.14102421014415,2319068
1.74355976454749,2321962
0.975992185252566,2331869
0.645666024366332,2336735
1.01059235644551,2339674
0.570651869669962,2340155
1.41163043137028,2340322
0.42435014187271,2350037
0.572140434533342,2352038
0.843713355517366,2359944
0.610700582187012,2381907
1.33434342391838,2393207
0.636233476535005,2395415
0.515658281952601,2395943
0.725598913119423,2401405
0.617671155038767,2405144
0.932911684569027,2414406
1.12457997974015,2419459
0.60935970446007,2425694
0.633966788656265,2426863
0.294002180377247,2430773
0.660109532605688,2439458
0.544344494172374,2443354
0.597081543882787,2445526
0.601897752101046,2448298
0.35064940510769,2453577
0.58673671793076,2474709
1.14572974920031,2480056
0.423075869240935,2480330
0.218924448365226,2487135
-0.279528184055493,2488660
0.683097011523642,2490180
0.706330913943019,2493534
0.375168458202425,2498991
0.721397478474,2500377
1.01271479676166,2504802
1.39126044535563,2510402
0.652076348159919,2520618
1.03240987030432,2559453
-2.30660593613622,277752
-0.966987954186202,308862
1.17617718886032,58325
0.36485000741125,92173
0.981974132377661,923666
0.618560326761537,965005
-1.34211694731588,983079
