"mkm10d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_244","mkm10d_ptv_original_shape_Flatness_240","mkm10d_ptv_wavelet.HHH_firstorder_Median_232","mkm10d_ptv_wavelet.HHL_firstorder_Median_229","sub"
0.0213284435657122,1.35119706091473,-0.142028555780696,-0.106206613621842,1085983
0.867537008017687,0.110236965876068,-0.579797355234203,0.100192011233177,1125173
0.0458887547123992,-1.53027357938603,0.16276861501922,0.790679995509138,1154608
-0.474944953558326,0.884728474582034,-0.0808380314806613,-0.240390262020033,1181124
-3.11724184648052,0.245789447239916,1.63200215667341,-1.13252397669184,1183075
-1.62588995876177,0.0380830206982791,-1.46648801474491,-1.22038084733116,1232870
-0.664432450152351,0.194384973611451,-0.0356549413985031,0.616388353542115,1279943
1.10759447533962,-1.02730961234489,0.112954916949846,0.079731972688205,1329352
1.06008308166931,-1.32400921503537,0.227097991062314,0.689328377338516,1330263
-0.0992929681733679,-1.15899980052833,-1.01060068292763,-0.459049550675881,1364384
0.280483866868845,1.10959173052513,-0.792860782177027,2.30558427727837,1386095
0.361050180619909,-1.33133499214597,-0.781737904524976,1.4530778419462,1458656
0.230963292663223,1.48871148548033,0.146005008058603,-0.92700845862497,1485662
0.991253966462146,0.264573856819893,-0.191897647670607,-0.728165097198154,1497807
0.695236343490517,0.101921375961268,0.205854712776133,-0.343862311418164,1501387
0.575574261748202,-0.3469936289353,-0.501029072803385,3.08849281282637,1518948
0.4597470017242,0.610174527789223,0.126171413796117,0.166883948295317,1526417
0.196689370951206,0.293776462970309,0.35532533283245,0.149699367751191,1565177
1.08914661922991,-0.597954027710163,-0.300332792695385,0.325320803292246,1606693
0.338319606618406,0.18191369523251,-0.461188562292685,0.246005692375914,1612262
0.897785256871508,0.772784262955741,0.498012805431632,0.972723086339846,1614566
-1.13880799912617,-0.688028320820781,-0.365248743081687,-0.34660653825716,1644034
0.466322819581273,-0.930191951708168,0.0522455676002065,-0.886947414485728,1668599
-1.49890606023748,-0.188711684489909,0.191480005395128,1.49334634591991,1671370
-1.69047867569841,1.90831193190425,0.884844347536108,-1.00719819329736,1684230
-1.04136332585898,1.93546847178044,0.365934968885919,-1.11780756360866,1692385
1.18586269541788,-0.738266564851998,-0.117661867682449,0.252202717520567,1720713
0.693254831690444,1.39106339964668,0.313026532618192,0.0936972221307825,1738800
0.0265763020549323,-1.09412979827287,0.364742150903005,-0.0862394351561817,1740845
-1.11640040551302,-0.135972063249437,0.778802482780585,-0.474769984391401,1742294
0.253932973180273,0.412092870113287,-2.09237081180322,0.683986055121766,1767700
0.514735769732691,0.0912739448687933,-0.228742938299922,0.239024933104698,1768972
