"mkm10d_ptvper_wavelet.HHH_firstorder_Median_233","sub"
0.109467721921727,1085983
-0.134510027081975,1125173
1.35598866663387,1154608
0.0613168860470656,1181124
-2.46368399095863,1183075
-1.78821048745618,1232870
0.213731586420651,1279943
0.432385346884416,1329352
0.1423478079941,1330263
-1.55523654726408,1364384
1.08940524991629,1386095
-0.379993277331841,1458656
-1.7122319256738,1485662
-1.3469620657054,1497807
1.02481101047176,1501387
-1.27894048635845,1518948
-0.0392032695815962,1526417
-0.178580184749662,1565177
-0.0728595080819605,1606693
0.706989840039128,1612262
1.20301469910744,1614566
-1.08871919619513,1644034
0.134434458965913,1668599
0.889600122144427,1671370
-0.0758128997260647,1684230
0.345692475858439,1692385
-0.0107116300969538,1720713
-0.336518653815449,1738800
-0.393044614707263,1740845
-0.906786159766311,1742294
-0.138371048316989,1767700
0.191460943097443,1768972
0.718391863170321,1889409
0.31149397212653,1915938
-0.265584782448726,1916742
0.467829246555474,1919296
0.328576581915948,1926770
-0.0331526554517819,1938156
-0.571931615823596,1938561
-0.837490408795339,1966316
-0.126189643076761,1967281
-1.05336100500259,1973544
-0.00485820494620493,1975401
-0.208409875737531,1976407
0.447006475786664,1978972
0.202183507952989,1979045
0.195419806419316,1979422
0.600304303594513,1980052
0.160481586771519,2001182
1.00574354458473,2002465
0.778292918074524,2004451
0.211804674250715,2006164
-1.21326921073834,2007309
0.506018363217745,2009915
-1.46651312877811,2010259
0.592734978049846,2010554
-1.1956084820943,2026671
0.296302242448556,2033049
-0.098255804600616,2034136
0.904699683981796,2040495
0.952864803611568,2047354
0.200494057635683,2051378
-0.969340715857511,2055667
0.489740723176126,2057358
0.0156594709991757,2059713
-1.62455409114729,2069079
-0.291804189649217,2070958
0.662106813882527,2072215
-0.357769978872548,2075832
0.0642097137367966,2075846
1.657973099044,2076301
0.14920301120949,2078198
-1.01232181080252,2078899
1.09299446642879,2085349
0.00903104730279759,2086044
-0.046079992108248,2091555
0.147883516989607,2092954
0.0430615749072888,2096627
0.127470880026227,2100050
-0.574235835630125,2108003
-0.585657510448551,2109902
0.710676934325575,2110540
1.25833443658193,2116787
0.385589873722332,2119177
0.489296157283106,2131601
0.702572064616729,2132424
-0.104352478859344,2132982
-1.12602594972151,2133204
-1.10417265494241,2133380
0.0422060216927616,2134220
-0.329522795908872,2135748
2.65765514232311,2137799
-0.628724539890277,2138375
0.197539880875745,2138678
0.214803507447622,2139733
1.72385426229701,2141116
-7.38748912245308,2144796
-0.115705099171483,2145166
0.967270584757171,2145694
-0.0707707430933259,2146138
-0.144464879504743,2151024
0.394856738656532,215131
-0.0691612080513406,2152442
1.17327574847684,2157529
-0.0837498973948202,2158101
-0.25023677903275,2158329
-0.323234731822123,2168082
0.774272078184563,2172217
3.45193389643898,2176530
-0.689749357257868,2176784
-0.879846599119456,2181724
0.089319441489168,2183291
0.0755829195481825,2183356
-0.180043402749901,2185290
-0.160632389207136,2186951
-1.1831086766964,2196212
0.0450827217947408,2199403
-0.901142271325468,2200416
0.122755361319569,2200813
0.469127054924373,2205389
0.128260326636248,2212664
0.41085732797439,2217034
0.646036111341576,2218615
-0.121976759095584,2219842
0.121811604504612,2224150
0.416492913220506,2228399
0.0851105916353715,2228400
-0.231435705327261,2234271
1.9062178276994,2234422
0.491541398236548,2237571
-0.730600647068391,2244172
-0.241444873490892,2247869
0.262584776808853,2250648
0.0682615181194141,2250836
-0.109963654140448,2267382
0.750722504959549,2269346
0.617787215397898,2271329
-0.510145450219758,2274521
0.576694728486689,2276121
0.0962650058865691,2278618
0.995215569499016,2285214
0.053159666360864,2286108
0.218061494295989,2293123
0.00603100074505695,2294852
0.0144640964551931,2294873
-0.388081255154568,2296332
-0.0276996691154867,2305114
0.86549473449189,2305115
-1.58303450122252,2306459
0.0667194524824306,2306893
0.0228284112600141,2317120
0.23245079395693,2319068
0.757918400864013,2321962
0.0584985373002917,2331869
-1.34874794252193,2336735
0.0434929692926273,2339674
-0.92062094757827,2340155
0.542194216864061,2340322
0.742376580898349,2350037
-1.3001383283733,2352038
0.77267612802564,2359944
0.0626965219241691,2381907
0.277391859206757,2393207
-0.103309702283778,2395415
0.144500226843741,2395943
0.204840982301933,2401405
-0.157916399937188,2405144
-0.575495542089698,2414406
0.199936577810936,2419459
-0.156437872178191,2425694
0.554577444456343,2426863
3.04071515609118,2430773
-1.06468213741152,2439458
-0.299215635537132,2443354
-0.376952547499078,2445526
-1.84062634316688,2448298
-0.178824117860073,2453577
-1.93541742231281,2474709
0.163108102575654,2480056
-1.24253499822646,2480330
0.492954892233983,2487135
-0.222485242074066,2488660
1.44582566486877,2490180
1.71524396832233,2493534
2.28790136687116,2498991
-0.163410010070033,2500377
-0.70752566446919,2504802
0.0181225934921803,2510402
-0.00563934167017089,2520618
-0.67074503371699,2559453
-1.20478719993262,277752
-0.249692455846066,308862
-0.0623359344031888,58325
-0.220443060624901,92173
-0.603068096429675,923666
0.0251231026152883,965005
1.93454004870367,983079
