"mkm8d_ptvper_wavelet.HHL_glcm_Imc1_242","mkm8d_ptvper_wavelet.HHH_glszm_GrayLevelNonUniformity_241","sub"
0.571631115893312,-0.44054350221731,215131
-2.16290870055559,-1.4027688289789,2152442
-0.574638147302732,-0.89238554504344,2157529
0.0864751667602316,-0.84286166044153,2158101
-0.484029645986456,-0.120542809584387,2158329
1.41050524196219,-0.972710504063755,2168082
0.522017164635142,-0.997055541257668,2172217
-0.3667692716225,-0.73936704548315,2176530
-1.34176974715716,-1.65684600950105,2176784
-1.83611727413208,-1.16949838742279,2181724
0.163561430925135,-0.152197423975643,2183291
0.173799393283555,0.298368767541436,2183356
0.318088507438188,-0.798974211267053,2185290
-0.670817579979582,-0.567068588211447,2186951
1.1299748363357,2.20098647379704,2196212
-0.669722859224041,-0.515693882605395,2199403
-1.39032605896281,-0.92050485618504,2200416
0.966328249308197,-0.309050338558213,2200813
0.407255215830518,0.381528674777521,2205389
-0.360078341626207,-0.317407395403101,2212664
1.66946453778596,0.738740328970614,2217034
-1.97937395533663,-1.11938398256095,2218615
0.599302279768051,-0.58605048299981,2219842
0.820026325513454,0.718667543119401,2224150
0.367809048454838,-1.18369344912701,2228399
0.663598345099938,0.550563091687565,2228400
-1.78812250596089,-0.0050884940040308,2234271
-1.67071904134494,0.168357318590189,2234422
0.192854134966816,-0.577208171069785,2237571
-0.968439836126706,-0.317968071089888,2244172
-0.652165662985035,-0.370231080349283,2247869
-0.911178213057638,-0.934996851859948,2250648
0.566541328510129,0.609462809922261,2250836
-0.223556839107351,-0.141852546752033,2267382
-1.05422011699336,-0.0716271547544504,2269346
-0.970097952539298,0.00789517039876144,2271329
0.862218275636993,-0.0266624511811871,2274521
0.813233684864789,1.96524452951802,2276121
-0.433289742061616,-0.399495537407059,2278618
0.143372573780081,0.713920502738324,2285214
1.15509322475056,1.35625285189937,2286108
0.979209616845124,2.51190406587798,2293123
-0.626909256398046,0.916343229373463,2294852
-0.385046775923649,-0.589928080461501,2294873
1.10530683089351,0.87581815035449,2296332
0.197374915318471,-0.367318037792304,2305114
0.528864133971789,0.724110217287202,2305115
0.0348806382093776,-1.26161493856523,2306459
-1.78990126907878,-0.421167885494376,2306893
0.0232126191299541,1.8152208327028,2317120
1.42940055644582,2.5241819185889,2319068
-0.159870337771198,1.18668752357576,2321962
0.213124989753399,1.68469619828022,2331869
1.1287724362636,-0.94572416076917,2336735
0.205246093462019,2.55743208002274,2339674
0.965378352599668,0.534670795277521,2340155
0.0590754224284105,1.12842464112785,2340322
0.938775483373299,0.446748924127047,2350037
0.380607748069246,-0.0168551509402661,2352038
-0.556759058736833,-1.06552757304347,2359944
0.302559932861972,-0.48340217358338,2381907
0.324859749256816,1.08881563447135,2393207
1.13935965540556,1.12645902492435,2395415
0.0970735375328065,-0.496106333258555,2395943
0.619974765374529,0.11698203168957,2401405
0.612323115946876,1.16034040017424,2405144
0.85178125515744,1.26331241537621,2414406
-0.150855840864686,-0.49529483961168,2419459
0.767156269096291,0.889190657823332,2425694
1.77879377540286,3.46078480134326,2426863
0.286976784458322,-0.739719706012414,2430773
-0.388726871357253,-1.17759424832186,2439458
0.483862623780742,-0.0886400233789291,2443354
1.04259697097823,0.609697109432987,2445526
0.745831199106518,-0.333797234905611,2448298
0.485443471985539,0.297582026532366,2453577
-0.324089195617743,-0.797826568962607,2474709
-1.10389463571868,-0.810333918314614,2480056
0.297385847778366,1.68584969008654,2480330
0.787988946010032,0.900969541323323,2487135
1.17885455137461,0.0868914313356292,2488660
0.734762547861669,-0.139498543330723,2490180
1.21170335236578,2.00971239328823,2493534
0.933585405769173,-0.156899803171642,2498991
0.493646555665848,0.746158371804699,2500377
-0.397477713039677,-1.01365748713915,2504802
0.487012856860021,0.736705439031854,2510402
0.239351819930851,0.289803923991201,2520618
1.06755641557403,1.68063703768795,2559453
-0.614992692914928,-1.46436037451584,277752
0.607596044596133,-1.18176594346104,308862
1.55645983539662,1.80987962169629,58325
-0.206862398599239,1.55544474285202,92173
0.467400985123204,-0.43044833156139,923666
-0.661587695283714,0.215229022184991,965005
-0.0614801847206815,-1.04939146457563,983079
