"mkm2d_ctvper_wavelet.LHH_glcm_ClusterShade_228","sub"
-0.144990148925708,1085983
-0.122104946262199,1125173
-0.110304444002877,1154608
-0.112155509348786,1181124
-0.144241505402282,1183075
-0.163742693725624,1232870
0.0625284951354875,1279943
-0.124233544460257,1329352
-0.15173421948935,1330263
-0.335968986421685,1364384
-0.237595686152442,1386095
-0.0896133972513434,1458656
-0.186518544278312,1485662
-0.0944321005270188,1497807
-0.109771308283066,1501387
-0.0567760764151667,1518948
-0.141949181140857,1526417
-0.172859077881633,1565177
0.236559074371595,1606693
-0.167209054437559,1612262
0.886672044051844,1614566
-0.175007255441363,1644034
-0.172736310870569,1668599
-0.134914227125575,1671370
0.107983753168929,1684230
-0.17808095194586,1692385
-0.121413951014139,1720713
-0.123522733605888,1738800
-0.135452648225054,1740845
-0.15763637834853,1742294
-0.182141707647099,1767700
0.352632866187893,1768972
0.601965988770427,1889409
-0.133813133840055,1915938
-0.022926976456649,1916742
-0.0394401331981935,1919296
0.166393941330692,1926770
0.296478919424822,1938156
-0.161291447863641,1938561
-0.203499984545353,1966316
-0.134162387227438,1967281
2.3192758211642,1973544
-0.236965217683018,1975401
-0.184760051998555,1976407
-0.21241309978166,1978972
-0.199612138410631,1979045
-0.152183836397136,1979422
0.150002748361274,1980052
0.815240816176914,2001182
-0.176077858829702,2002465
-0.296344408464871,2004451
-0.116979282884343,2006164
-0.221351683867958,2007309
-0.152321184534762,2009915
-0.103835030266414,2010259
0.163533243840273,2010554
-0.0253198599993662,2026671
-0.193598722843434,2033049
0.0524663877391213,2034136
-0.161852320506795,2040495
12.3848498851105,2047354
-0.159588579793116,2051378
-0.138064299831376,2055667
-0.133700277922911,2057358
-0.169305134779702,2059713
-0.180132407757852,2069079
0.733514307354349,2070958
-0.120458694015499,2072215
-0.154077152069585,2075832
-0.141083349026596,2075846
-0.161974910644099,2076301
0.497239388626753,2078198
-0.0119431880539373,2078899
0.00379333435206658,2085349
-0.474271197989571,2086044
-0.133325865677165,2091555
-0.159561167874134,2092954
-0.0785066001944718,2096627
-0.362056268456489,2100050
-0.146916223120774,2108003
-0.128127655936402,2109902
-0.0999721434775146,2110540
-0.199653225475099,2116787
0.143033373739938,2119177
0.230392866269243,2131601
-0.0679718200794182,2132424
-0.136089739949939,2132982
0.029909390965306,2133204
0.571755475228424,2133380
-0.290898039186834,2134220
-0.0338948776889984,2135748
-0.252908016158083,2137799
-0.0267130025292801,2138375
-0.197779590019081,2138678
-0.103443245289446,2139733
0.19228529587955,2141116
-0.207618802992226,2144796
-0.106805698250013,2145166
-0.20502190202261,2145694
-0.159425723230387,2146138
-0.147925373993869,2151024
-0.144552506295857,215131
-0.041109161046527,2152442
-0.0954109117663778,2157529
-0.19000166509685,2158101
2.81016429254998,2158329
-0.159117897132347,2168082
0.0122484274411997,2172217
0.177802728477639,2176530
-3.58722705960133,2176784
-0.10617323434422,2181724
-0.00415098884159268,2183291
-0.150037966110466,2183356
-0.135105767837071,2185290
-0.144425039598697,2186951
-0.026362475723141,2196212
0.433262672088209,2199403
-0.214099951373279,2200416
-0.15133354106554,2200813
0.428216720180942,2205389
-0.0846442731974496,2212664
-0.125576276639347,2217034
-0.0480958875339417,2218615
-0.964410331948207,2219842
-0.371594503073209,2224150
-0.146763307136686,2228399
-0.0885256945077105,2228400
-0.17816423621436,2234271
-0.0602351150603998,2234422
-1.2670326450488,2237571
0.133810596408955,2244172
-0.140152287198088,2247869
-0.167441173987181,2250648
-0.180853668351758,2250836
-0.152629655313898,2267382
0.213287258540634,2269346
0.270433424227244,2271329
0.0282113495538232,2274521
0.200255125238996,2276121
-0.148541520816145,2278618
-0.2209023836509,2285214
-0.148770378739774,2286108
-0.126071007687467,2293123
-0.244059256040184,2294852
-0.0784401055840317,2294873
-0.102001383961992,2296332
-0.120345175586825,2305114
-0.0512720249027033,2305115
-0.15503279086844,2306459
-0.0945134976374713,2306893
0.0715894719289435,2317120
-0.16661552806813,2319068
-0.104571474364147,2321962
-0.148700255689239,2331869
-0.104850973404316,2336735
-0.00259086986818226,2339674
-0.0961077163886872,2340155
-0.216589827641344,2340322
-0.151894953458594,2350037
-0.148891484734986,2352038
-0.364447572152021,2359944
-0.039936923583972,2381907
-0.213830034320838,2393207
-0.104874651923057,2395415
-0.116571759448516,2395943
-0.113385282947772,2401405
-0.118886085992074,2405144
0.341695476866183,2414406
-0.0932762042445478,2419459
-0.1470583304974,2425694
-0.141581313277858,2426863
0.174708658935283,2430773
-0.142895362577718,2439458
-0.207603945263528,2443354
-0.121758975367123,2445526
-0.130606678443084,2448298
-0.409044290763989,2453577
-0.179627659468096,2474709
-0.0969936578035848,2480056
0.117878798282943,2480330
-0.180872493402775,2487135
-0.144560345254126,2488660
-0.142385960895664,2490180
-0.167376830263579,2493534
-0.171132164241865,2498991
-0.189477461346734,2500377
-0.118226481412386,2504802
0.0236240757775245,2510402
-0.22282269136885,2520618
-0.144626464757564,2559453
-0.299229775806168,277752
-0.591401523478707,308862
2.21808799377083,58325
0.114997355254685,92173
0.508613025413721,923666
-0.113056765559149,965005
-0.0287878304699849,983079
