"mkm7d_ptvper_wavelet.LHL_glcm_SumSquares_243","mkm7d_ptvper_wavelet.HHH_firstorder_Median_238","mkm7d_ptvper_wavelet.LHL_glcm_ClusterProminence_226","sub"
-1.13183883031015,0.0809569662821751,-0.33085650281203,1085983
-0.310209582501872,-0.122598457436477,-0.180289461888109,1125173
-0.0326630751526243,0.75323625390586,-0.132547481872268,1154608
0.782035554610993,0.0744508681939876,0.286273372706191,1181124
-0.555492037879709,-2.43941124645079,-0.257054821968281,1183075
-0.800076518188229,-1.72162697418292,-0.300690237845697,1232870
1.28739248887359,0.141287002681653,0.293550198144822,1279943
0.655616097398286,0.653527348343838,0.200771001888809,1329352
-0.295174345733581,0.214719991326305,-0.184905075102223,1330263
-0.803160554538352,-1.66687931819934,-0.309847430428646,1364384
0.133162609059494,0.630797021937393,-0.092146883384322,1386095
0.309104368765943,-0.484716694976621,-0.0402879977241773,1458656
-0.932894968748745,-1.70512736013704,-0.306321245328447,1485662
0.511855993263136,-1.03990695596847,-0.0686914245347327,1497807
0.81486481020222,1.02189704891569,0.0578383528276543,1501387
-1.27773162254296,-1.06241620431219,-0.348178152341756,1518948
-0.388097637161854,-0.00797456179926169,-0.233799878838525,1526417
0.449071504972609,-0.135445972106553,0.247762103018123,1565177
-1.21318622412577,-0.045713574965359,-0.324998871649009,1606693
0.267671194674209,0.852223740922696,-0.0211701431520337,1612262
0.830111564485628,1.04079575546077,0.0651981535478335,1614566
-0.995610076520756,-0.661192249172163,-0.324614873614539,1644034
-1.13155271535371,0.0871138867630832,-0.309269583091724,1668599
0.634606329403086,0.761503531231874,-0.0326510315137126,1671370
1.25264950884047,-0.10082391781485,0.0605524045434825,1684230
-0.184390635656541,-0.0127339634746359,-0.193507816828326,1692385
-0.236473298742437,-0.0672600540265217,-0.111433920898618,1720713
-1.00281821676784,-0.271332613712138,-0.292397913322637,1738800
-0.445884396748941,-0.519570624428224,-0.18387794013454,1740845
-0.701366164247551,-0.484395856234756,-0.276533763490139,1742294
-0.260514512346905,-0.392523993668105,-0.202216697136273,1767700
0.518057059365673,0.14628575406988,0.162183470588161,1768972
1.32296806714299,0.714787753361858,0.3632586411051,1889409
-0.294239856892727,0.34235928149876,-0.165494426603686,1915938
-0.468253133688867,-0.186097235663399,-0.108279371777676,1916742
-0.259262792933764,0.46047596309351,-0.194073658525477,1919296
0.79335438829437,0.236318703219567,-0.0113297975839492,1926770
-0.287372698281191,-0.0391736269934052,-0.162397810563794,1938156
-1.2748558212865,-0.444130387936156,-0.336736474196836,1938561
-0.973151769112759,-0.643597554540881,-0.314142568353524,1966316
-0.873139818944071,0.0146539232374381,-0.283336391054517,1967281
-0.38792963927125,-0.986373148639263,-0.250703134203195,1973544
-0.43462804247009,0.0155543420955336,-0.252000670151876,1975401
-1.12804079349869,-0.213261813662465,-0.322198556725085,1976407
-0.0940259214184193,0.861998225533028,-0.208311929023782,1978972
-0.0257565240866073,0.329483630643154,-0.0998915485825536,1979045
-1.64292741547117,0.0425468929069524,-0.366050184452753,1979422
0.18860979738966,0.824320442780012,-0.0836966117995886,1980052
-0.000669185000641183,0.158041248269336,-0.0785675503085357,2001182
1.73044492839442,1.46682817829482,0.19190094628677,2002465
-0.445142297978355,0.790045957543676,-0.240950291915451,2004451
-0.109358117881937,0.248262879503968,-0.107658247600431,2006164
-0.175227104446054,-1.23712680801819,-0.234461674587669,2007309
-0.912769459977508,0.525931340284901,-0.291658085731778,2009915
-0.894204862536513,-1.3595520187563,-0.304412268059945,2010259
-0.465433848422791,0.576558422842856,-0.1521386809711,2010554
-0.255564054227507,-0.905385247397919,-0.160918162782117,2026671
-0.970760253969429,0.290711807650037,-0.305796062836467,2033049
0.0184735028760728,0.109726675238585,-0.112365889149157,2034136
-1.02388528411218,0.934195902543675,-0.32907377925568,2040495
1.9594662455688,0.608407853809866,0.476319348077633,2047354
-0.838608104983814,0.00165986046711081,-0.274516193191966,2051378
-1.0249955147517,-0.838938261802424,-0.315617680331762,2055667
-0.825391232260824,0.345661693638675,-0.289828179079495,2057358
-1.22495808850044,0.191719165769096,-0.345696185045874,2059713
-0.304053042408622,-0.834932913648258,-0.105357788547849,2069079
-0.998963635509443,-0.150724614413119,-0.303118447551453,2070958
-0.501682276616537,0.644652696811589,-0.228566320286855,2072215
-1.34948737588445,-0.438487273848625,-0.343578411821285,2075832
-0.371376719086542,-0.145260833361544,-0.211493948426343,2075846
-0.198380203362129,1.68135075347294,-0.220473987745823,2076301
0.262929698157306,0.26608836208745,-0.0800209981384383,2078198
1.24529803276936,-1.02890411410443,0.141352467292418,2078899
-0.747443496736471,0.944255647961071,-0.273398173857226,2085349
0.182372819793232,-0.164860423347714,-0.0955585699501448,2086044
-0.951935046583321,-0.0399305016311504,-0.293326112384752,2091555
-0.451984463533618,0.032978171726712,-0.228876597340434,2092954
-0.321625019561147,0.0640073232274906,-0.170457085796515,2096627
0.319591259846863,0.0456634487646988,-0.116812843642286,2100050
-0.763137223916566,-0.523774144303528,-0.280466631451947,2108003
-0.957950388556897,-0.446333689324187,-0.301754800960124,2109902
-0.94831472883966,0.680299388127586,-0.299021910497568,2110540
0.334617924205647,1.28025786309589,-0.101329617978403,2116787
-0.330382780974822,0.626722092490297,-0.18297631265797,2119177
0.290604021948427,0.512716424391376,0.0218775852137369,2131601
-0.668231310933061,0.616584499252443,-0.285207411845146,2132424
-1.21475520685111,-0.136140023009584,-0.307778807298775,2132982
-0.615362709792435,-1.14460974391526,-0.269656565383132,2133204
0.0510856001877602,-0.943702158320053,-0.145812553911355,2133380
3.03424661663889,0.242813382112203,1.33399666280107,2134220
1.18937230267939,-0.266160804163443,0.350326355807933,2135748
0.190154412541402,2.3691757053638,-0.0330571738429581,2137799
-0.359164756757326,-0.452864583480277,-0.19606414591268,2138375
-0.112043635367466,-0.202588620671672,-0.183782480741749,2138678
0.139866109063238,0.258043699910909,-0.110292238824771,2139733
-0.673911223448932,1.37576875980096,-0.282400060349938,2141116
0.893255718062209,-8.65443632457214,0.0274628790188127,2144796
0.086370558586007,-0.0636876207323327,-0.0940149892320501,2145166
-0.451892447094548,1.00461861925594,-0.254198766103465,2145694
-0.186105705606641,-0.0405450364122498,-0.179652565497918,2146138
-0.854282795703453,-0.124402191249046,-0.263064520823521,2151024
-0.253136865472651,0.329435381115135,-0.153464752367064,215131
-0.318330518719096,0.200337489340628,-0.235029223714949,2152442
0.690058090686523,0.705977134614268,0.0424313965506224,2157529
0.237170267969232,-0.218792064343548,-0.101188754081914,2158101
1.38253142192422,-0.127568027607632,0.509205667402307,2158329
-1.76934690211895,-0.216035036825891,-0.370538202769597,2168082
-0.802808869140081,0.692013751197728,-0.288913188832859,2172217
-0.0709557613156427,3.06327264601799,-0.167802871517126,2176530
-0.203614198012397,-0.407818944090202,-0.0996400847555224,2176784
-0.350632784110556,-0.860366675730633,-0.153822575052705,2181724
-0.397167319452506,0.180926996171651,-0.139976127337222,2183291
0.379899931847497,0.0617460811669252,0.145976627130375,2183356
-1.63286201786591,-0.164530315222942,-0.356462734500082,2185290
0.0848138424666435,-0.0425723413672722,-0.0745586324917486,2186951
0.505878209952149,-0.913592465870876,0.0199681100635768,2196212
0.0299240595757037,0.0591187406576573,-0.134460962428625,2199403
-0.881361294113328,-0.790976731355471,-0.302486794056028,2200416
-0.292218585299774,0.31527292621936,-0.14532205976843,2200813
0.345732425270809,0.281953984083357,-0.0477187588028396,2205389
0.115202227267276,0.234565487075222,-0.163724811896494,2212664
-0.462031974476897,0.407812671724351,-0.161689618555193,2217034
1.0538583961998,0.742884387025902,0.080629201022132,2218615
0.686610376199052,-0.0970656657284138,1.22961284913072,2219842
0.0511552857524153,0.119952463515027,-9.53553356105806e-05,2224150
0.0697648075700962,0.392470915136185,-0.0742353865743016,2228399
0.146239204056975,0.283106124328156,-0.110044852780089,2228400
0.126592124833879,-0.439717393128605,-0.0851525308426263,2234271
1.0051807499904,2.1932630998184,0.203524692610635,2234422
2.31320939828903,0.522840277573271,1.3208270557354,2237571
0.43782249783659,-0.614342969694321,-0.0458405678290869,2244172
-0.694328200043541,-0.178486594299497,-0.275557523672909,2247869
1.31603531906446,-0.3311045189163,0.355816370394731,2250648
0.174466909752301,0.127874533650682,0.179533988473266,2250836
-0.77717365499549,-0.0269064375517348,-0.26467303697725,2267382
0.319398256857657,0.754655172426788,0.0156334194493466,2269346
1.63222487366888,0.564423816505954,0.298415931160577,2271329
0.870127434562273,-0.296910449559995,0.118585575001431,2274521
1.57945981000757,0.485332549100823,0.41871002532186,2276121
0.831637325118574,0.184922449329857,0.0397413133528842,2278618
0.318458109208683,0.833110179641739,0.0455862011192439,2285214
-0.0912796293363646,0.0876835273640723,-0.10452193980557,2286108
-0.296139956764245,0.189535954292353,-0.178982328529863,2293123
1.90199435929368,0.158981270542474,1.05126669329906,2294852
1.82628813772776,0.268365303052334,0.543955947840088,2294873
-0.319151099212022,-0.436160274467046,-0.19256777055818,2296332
1.63534153370871,-0.0666024058365483,0.339075361156763,2305114
0.10404506400393,0.57454275850823,-0.0636405007116059,2305115
0.46209979958195,-1.21085342167047,0.00893560795265226,2306459
-0.264819362936664,0.0810831573554535,-0.101011632614863,2306893
0.968456366461495,0.0113386520547029,0.145322819305682,2317120
-0.845681469006902,0.299916904716345,-0.266903729252993,2319068
-0.0501263241290105,0.641462379534747,-0.122451598429614,2321962
-0.121559867872317,0.0480473391010309,-0.10870159734469,2331869
0.0393343862909758,-1.30201383801086,-0.154156037091218,2336735
-0.15724632924826,0.079508636918411,-0.15429227428861,2339674
-0.511859999953778,-1.00934607232295,-0.221991678856006,2340155
0.31059661909792,0.544545573311254,0.118561200269392,2340322
-1.63830390400434,0.570949274623534,-0.37170426935737,2350037
-0.0807233809884368,-1.60561666378608,-0.151191675946628,2352038
7.72875978829978,0.738988546930276,13.3074480903458,2359944
0.49243254770144,0.092182029651517,-0.000650431583857503,2381907
-0.561630876751335,0.202394898702021,-0.144528458422583,2393207
-0.405978773271486,-0.300253613243775,-0.174461156816508,2395415
-0.309588396725066,0.142103233236441,-0.152106461123794,2395943
-0.925302763953394,0.290238263088436,-0.256282921424645,2401405
-0.298381063789886,-0.111227408315695,-0.149761078701069,2405144
1.12092600043532,-0.471781922515975,0.304470089927186,2414406
0.831175541766793,0.165409198631197,0.0605096754417146,2419459
-0.610697851459692,-0.134731301747103,-0.243172234267356,2425694
-0.940054523946817,0.496677430256914,-0.279581183026137,2426863
0.958964695617806,2.70979397946197,0.155924158967419,2430773
0.0163780114574536,-0.922421642129243,-0.105542894260804,2439458
0.343714052362022,-0.33830222754799,0.161126844234383,2443354
0.0743274040699842,-0.256047673098885,-0.0404116611182069,2445526
0.357768722410671,-1.7749815796909,-0.080121267103768,2448298
0.552035580220612,-0.795646325925664,-0.00656177619257611,2453577
0.443451303842198,-1.59301105282971,-0.0181622304451874,2474709
1.71361857157986,0.202550383462133,0.363366642225369,2480056
-1.21303847869741,-1.1048376242289,-0.28906969407568,2480330
0.0098914416942199,0.480653000956668,-0.134376036731824,2487135
0.104908105291946,-0.353254313899775,-0.0122496095192035,2488660
-0.183239326616673,1.43301631868066,-0.152091402281389,2490180
-0.453472227180074,1.18898797618688,-0.163851631598745,2493534
1.35504287710607,2.20953402534764,0.288950683600049,2498991
0.224202419524326,-0.411657911976035,-0.00968806474880545,2500377
-0.248475063696002,-0.477999625874036,-0.235231241795554,2504802
0.512016397695214,0.143913471550263,0.0757805643977504,2510402
0.573979957097147,-0.0175066740718799,0.0676069106494512,2520618
0.310940302243396,-0.586853935176036,-0.0142904463278683,2559453
-1.11763231501666,-1.54481955920881,-0.336271911735478,277752
-0.803277613448599,-0.084117696815661,-0.287063027841992,308862
-0.464612525757308,0.10153336552623,-0.0916092737949944,58325
0.148070019089982,-0.153282720411223,0.00617366854525414,92173
2.61223118498596,-0.42805517853824,1.871678373423,923666
0.0712118004800619,0.00932659143870948,-0.132459170757807,965005
-1.02654012342968,1.72022675158337,-0.318701940796033,983079
