"mkm5d_ptv6_wavelet.LLH_glcm_Imc1_250","mkm5d_ptv6_wavelet.HHL_glcm_Imc1_250","mkm5d_ptv6_log.sigma.4.0.mm.3D_gldm_SmallDependenceLowGrayLevelEmphasis_247","sub"
-0.498295434475996,0.339661530536442,-0.803589169622432,2132982
0.214359473562793,0.511699608525752,-0.710258016019226,2133204
0.909081091901779,-1.52149852255945,-0.0408870440334145,2133380
0.314147313556216,-0.850296420054264,-0.571734112743408,2134220
0.466611209386323,-0.285635220427836,-0.903545225007231,2135748
-0.115332802936009,-1.95492751094844,-0.362987461142902,2137799
0.834208878785303,0.616053511094648,-0.405681052734018,2138375
1.1196820596754,0.742686433947023,-0.783739461864025,2138678
0.332152845268015,-0.379537044879847,-0.22374574999505,2139733
1.09362724436899,1.22733098389379,0.293195043355116,2141116
-0.725421856494253,-2.74496582898471,0.256002117187462,2144796
-0.729981269422286,-2.14892713950809,1.67644213599009,2145166
0.419448366060195,0.476500047732332,-0.115982160494622,2145694
0.0947414950882,-1.52390921246975,-0.124047289696182,2146138
0.446156491773338,-0.226988054639302,-0.674752815370262,2151024
-0.52344335312521,0.586149968910524,-0.166950264403851,215131
-0.947817006688696,-1.71921723629507,1.00114859595558,2152442
-2.35500211235083,-0.552502374005806,1.47027515693111,2157529
-1.44329720929124,-0.0627166694012894,0.564294983129861,2158101
0.140740505065136,-0.931235377620453,0.105908948581792,2158329
-1.10305617751515,0.966945589724352,2.55466228646554,2168082
-0.401738362999039,0.455382457785566,0.639891763363905,2172217
0.0716796797620889,-0.474356189459654,-0.287131181180759,2176530
-2.98655803704761,-1.58748362000847,2.76922940301308,2176784
-0.390392564525837,-2.07345424683348,0.372536766444067,2181724
1.22829140600781,0.988744115953481,-0.550944348276227,2183291
0.281134645956465,0.036754613326254,-0.726672023460073,2183356
-0.711347637627339,0.819156432564305,0.878940252033201,2185290
-0.468137389704346,-1.18554802443242,-0.492209095500082,2186951
2.10414818675418,1.91764014732065,-0.885146129521282,2196212
0.523805906904927,-1.16186875706116,-0.0684988485596213,2199403
-0.905084414396841,-1.81719684136441,1.06708717535248,2200416
-0.185662394528884,0.811601435336104,-0.0898167149609013,2200813
0.0410913824436419,0.0944940077245342,-0.261548316207937,2205389
0.53353721603632,-0.0943485059783098,-0.410016816744179,2212664
-0.069838491673747,1.3146801842994,-0.248032297114906,2217034
-2.49440147933492,-2.06991795799259,0.935574786935899,2218615
-0.285984176252498,1.07567689070677,-0.448428119354905,2219842
1.31381059290791,0.64344848736174,-0.747195137308889,2224150
-2.28954028869973,0.0905574137912962,1.09141274963092,2228399
-0.216064285088617,0.712104199767663,0.113407055882218,2228400
0.365744582428283,-0.548083797968823,-0.273360295302883,2234271
0.609031229936064,-0.629076606316745,-0.656801959752383,2234422
-0.902222525977386,-0.237201439894397,-0.455956308123205,2237571
0.104410128146017,-0.731994416522294,-0.211996829345661,2244172
0.280221385157696,-0.410736010051987,0.113524449063885,2247869
-0.380134253847761,-0.857991102639236,1.43461016505056,2250648
0.530685514916988,0.612271078572927,-0.0405547621979277,2250836
-0.471211174968951,0.145294689656231,-0.331839445341009,2267382
0.5776073502035,-0.890230970144575,-0.51528039024212,2269346
1.01782945643501,-0.679923117231668,0.0922065952198264,2271329
-0.0930923577621878,0.77440625554456,-0.628661216058068,2274521
0.499152058063898,0.635893085460482,-0.747031022623847,2276121
-2.33144271846256,-0.584285621747233,0.0577024113671464,2278618
0.304870763734554,0.909210215410036,-0.564590588102597,2285214
1.24154518919396,1.47697237494648,-0.533398126509887,2286108
1.03925540603396,-0.0407407308571974,-0.869355292958709,2293123
0.209690571992784,-0.562285045044164,-0.790577359034714,2294852
-1.67025119364309,-0.833185522826785,-0.0516699900139898,2294873
0.723139994686136,0.591027704530191,-0.607193266110088,2296332
-0.125812440139045,0.38574690171039,-0.191391756864874,2305114
0.579544191393357,1.081301962958,-0.653016876129332,2305115
-0.9085183757043,0.44106383449135,1.57909061937758,2306459
-0.228249008123776,-1.51109521415667,-0.595694588715481,2306893
1.26039684117259,0.991397630150754,-1.04180354261435,2317120
0.855809958830851,1.62840641894225,-0.836148221324488,2319068
0.798934781697178,0.779710251613447,-0.849133718269836,2321962
0.805641795354567,0.771311617365758,-0.850327993062725,2331869
-0.621871491679329,1.54078986970974,0.692367306131902,2336735
1.03680928664864,0.719585615507687,-0.908790121679026,2339674
0.107275984122199,1.00640084143892,-0.593795961163006,2340155
1.04428807099682,0.211754942905478,-0.917145221995002,2340322
1.13465692322364,0.660276582998103,0.20737153879991,2350037
0.391114750266743,0.782692373309675,-0.121394837777859,2352038
-0.906895115036083,-0.878560006637848,-0.0164493946758276,2359944
-0.610119242669346,0.286359307323255,-0.363996110388549,2381907
0.457300658999825,0.526407724308873,-0.732107247089421,2393207
0.11614259337361,1.32006145718757,-0.68996248061593,2395415
-0.503269009985765,-0.197884385071663,-0.704458327640576,2395943
0.0458697019934964,0.354859750976715,-0.725291327413838,2401405
0.680650431349691,0.710246007362282,-0.775668700888275,2405144
0.487597216037067,0.911891539520905,-0.974315540893675,2414406
0.514798507171852,0.0845095220428197,-0.24574523507876,2419459
0.148623073502607,0.198872696456169,-0.625162827967828,2425694
0.518971917651144,1.65265668241625,-1.02263070022705,2426863
-0.458552896841728,0.0852673032065488,0.513240701954574,2430773
-0.911691699913403,-0.084346693307414,0.275993138559162,2439458
0.413976070803578,0.71686461915111,-0.682346166440467,2443354
0.48160059483431,1.20985095420781,-0.92555267221661,2445526
0.206344459801856,0.933810599139163,-0.271484604065146,2448298
0.593365237358858,0.721636519802577,-0.322568764418038,2453577
-0.167608343604854,0.22336504469156,-0.169857502062992,2474709
-0.736753667255005,-1.53522376149879,-0.542248166938271,2480056
1.15214066569898,0.0359682487592274,-0.905046374594796,2480330
0.92140886519931,1.35940089013091,-0.679590975090297,2487135
0.978173682965644,1.28338388690349,-0.67655856946348,2488660
-0.449207893256694,0.949683441295489,-0.519218914194319,2490180
1.01861758689235,1.39333593579119,-0.844319685779983,2493534
0.632136705382702,0.959410553127554,-0.188842765492084,2498991
0.819490224701324,-0.075882141396314,-0.704624753984645,2500377
-1.11520079381017,-0.0909264218395451,1.37463381644292,2504802
1.03920777494333,0.387534542429169,-0.566392372047078,2510402
0.444741034539685,0.597551744410597,-0.911570821155479,2520618
1.05286534726945,1.26217745238489,-0.866278750254695,2559453
-1.52423659687114,-0.704406480383043,6.09802437903749,277752
-1.08715874315754,0.497733170425709,0.324823220424844,308862
0.414994147623952,1.08204543421434,-0.943223201085396,58325
0.586671845650652,-1.05735142126494,-0.87936926077953,92173
0.300434632844548,0.498850781963337,-0.615294689016634,923666
0.130202384130737,-0.342514123799402,-0.628872437253079,965005
-2.31981487692197,-0.537614792902995,3.86528597917042,983079
