"mkm5d_ptvper_wavelet.LHL_glcm_ClusterProminence_240","sub"
-0.322996194652284,1085983
-0.178736067957403,1125173
-0.150081939168565,1154608
0.298635456615563,1181124
-0.251968132568659,1183075
-0.287978135251195,1232870
0.257432790550458,1279943
0.211724998730595,1329352
-0.1853161115719,1330263
-0.310089584309805,1364384
-0.103911578511185,1386095
-0.0530220743552625,1458656
-0.296962784867504,1485662
-0.083332046109094,1497807
0.0404528727872931,1501387
-0.33997488368649,1518948
-0.236780250156253,1526417
0.29394703718901,1565177
-0.308420898836768,1606693
-0.0374444363396586,1612262
0.0543086043719331,1614566
-0.312700449376632,1644034
-0.295647239344769,1668599
-0.0562809175994419,1671370
0.0293965419315077,1684230
-0.191155123031914,1692385
-0.0919294067514291,1720713
-0.290248218661353,1738800
-0.177062042742029,1740845
-0.274460228009871,1742294
-0.196858720646468,1767700
0.206151733171186,1768972
0.374970337176715,1889409
-0.181642619029299,1915938
-0.0839933519794575,1916742
-0.213315110078594,1919296
-0.052823766600158,1926770
-0.155434467670824,1938156
-0.329680246800172,1938561
-0.309156760147668,1966316
-0.281304497813699,1967281
-0.241298580184925,1973544
-0.254703002190346,1975401
-0.314167404710255,1976407
-0.213044828684141,1978972
-0.117282727178538,1979045
-0.356332001786952,1979422
-0.0979799322122861,1980052
-0.0707342359291023,2001182
0.115145066006771,2002465
-0.247138827704512,2004451
-0.139643632104139,2006164
-0.2261885986514,2007309
-0.288196090989181,2009915
-0.292905142674944,2010259
-0.153097653431152,2010554
-0.148803545131637,2026671
-0.298174884225422,2033049
-0.112553967883617,2034136
-0.318816941067426,2040495
0.461177640787291,2047354
-0.270650021750717,2051378
-0.307809287168066,2055667
-0.286388705567934,2057358
-0.335930181664879,2059713
-0.0876275894755005,2069079
-0.291904431552511,2070958
-0.231080499757426,2072215
-0.334289525936784,2075832
-0.21537940908566,2075846
-0.218870347119088,2076301
-0.0811493267112174,2078198
0.13973824937318,2078899
-0.256539511389602,2085349
-0.100485196537957,2086044
-0.281019617084569,2091555
-0.217375938598402,2092954
-0.1612652963356,2096627
-0.111681229496742,2100050
-0.276902297428842,2108003
-0.291379688084197,2109902
-0.289534008356283,2110540
-0.117105950407294,2116787
-0.177107345179263,2119177
0.0283919125989888,2131601
-0.280622674938592,2132424
-0.297609662204396,2132982
-0.259889098322288,2133204
-0.154124371637392,2133380
1.48266604844512,2134220
0.377828429979469,2135748
-0.00973132211199214,2137799
-0.193453992133047,2138375
-0.177465615909158,2138678
-0.108529756849695,2139733
-0.278285225761244,2141116
-0.0188622013555849,2144796
-0.112894744275482,2145166
-0.244793609135901,2145694
-0.178551404763575,2146138
-0.259411137203296,2151024
-0.172207500997284,215131
-0.236605022548704,2152442
-0.00424435707014017,2157529
-0.121874812604559,2158101
0.504087882075425,2158329
-0.357612458327028,2168082
-0.28225525992427,2172217
-0.166729776121176,2176530
-0.0691125542489474,2176784
-0.145750366453407,2181724
-0.133895815350876,2183291
0.161119514670015,2183356
-0.343837503870166,2185290
-0.068529479635458,2186951
-0.0123588464816047,2196212
-0.140604107769666,2199403
-0.291588442528405,2200416
-0.159750138494873,2200813
-0.0650525982731558,2205389
-0.174403703235649,2212664
-0.172768015314355,2217034
0.0409418800949313,2218615
1.36329402386443,2219842
0.00556851375280662,2224150
-0.110467739263723,2228399
-0.126885708327231,2228400
-0.0878962908922613,2234271
0.160286633055002,2234422
1.4162214321976,2237571
-0.0509054438821233,2244172
-0.276754015114434,2247869
0.291338183275591,2250648
0.191566918052536,2250836
-0.257164163186611,2267382
0.0185336975129796,2269346
0.230586247162128,2271329
0.129235159319991,2274521
0.41655352670765,2276121
0.0111815490183341,2278618
0.0494974170842946,2285214
-0.107771523944239,2286108
-0.159664576942143,2293123
1.05544985722735,2294852
0.531522668351373,2294873
-0.185392324597157,2296332
0.299141227105235,2305114
-0.0639985666895903,2305115
-0.0462672138278898,2306459
-0.0840038129287835,2306893
0.123113449580502,2317120
-0.261105593953213,2319068
-0.132730341095601,2321962
-0.114357292457854,2331869
-0.167262725885957,2336735
-0.144820069137807,2339674
-0.209404844581134,2340155
0.124299448579442,2340322
-0.359308135951983,2350037
-0.15355642086027,2352038
13.2636580856517,2359944
-0.0118450628592254,2381907
-0.12665883141573,2393207
-0.169797678760118,2395415
-0.158370012545553,2395943
-0.25647345314648,2401405
-0.153855720923699,2405144
0.322622535417688,2414406
0.0170865058328619,2419459
-0.241407217321785,2425694
-0.269074004796171,2426863
0.137224485632104,2430773
-0.138455533108652,2439458
0.165661169526415,2443354
-0.0397594406041086,2445526
-0.107807368889222,2448298
-0.0378918732311518,2453577
-0.0434080836480504,2474709
0.308915794923367,2480056
-0.268545858799287,2480330
-0.118750882366799,2487135
-0.0276494976777851,2488660
-0.171682198982264,2490180
-0.160147674823209,2493534
0.29837080421074,2498991
-0.00179996625812924,2500377
-0.226996278278785,2504802
0.0668581083456122,2510402
0.0836624430722199,2520618
-0.00920024887552546,2559453
-0.331248168406702,277752
-0.280480980362502,308862
-0.0855696321135353,58325
-0.0017031888030238,92173
1.99600609838863,923666
-0.137111452170264,965005
-0.313514604810603,983079
